 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
e	0.037755627	0.091365054	0.46330953	0.0325034	0.08135155	0.29331547	0.00021668736	0.000109876964	2.7764561e-05	1.5814672e-05	9.1038355e-06	1.8313509e-05	1.9012903e-06
t	0.00058108335	0.0007121599	0.043191142	0.7803361	0.07954622	0.03716728	0.04722158	0.0029009967	0.0032676	0.002553862	0.0013400724	9.982495e-05	0.0010820479
e	0.00075641717	0.0015147023	0.20883486	0.32279062	0.1004063	0.3155749	0.03064254	0.016627774	0.0013568572	0.00025740865	0.00039985072	0.0007231321	0.00011464872
è	0.0010103004	0.00090416375	0.028947081	0.42905492	0.21613908	0.16516949	0.13228643	0.007106148	0.0076716985	0.00663222	0.0032754312	0.00019022416	0.0016128018
r	0.002040273	0.000852358	0.025187975	0.09791716	0.16857061	0.49219072	0.16535254	0.0161148	0.011264278	0.01223769	0.0068743117	0.0005246935	0.00087264844
k	0.0004167494	0.0008092068	0.026269784	0.06401844	0.07544396	0.35404718	0.38962334	0.06992617	0.011229154	0.0032550865	0.0033432525	0.0016061827	1.1401685e-05
o	0.017195256	0.002788626	0.021377396	0.0044573885	0.041529708	0.90579593	0.0047765397	0.0017665591	0.0001710689	5.9056605e-05	4.2846503e-05	3.779878e-05	1.8251011e-06
m	0.00039601844	0.00026807014	0.0009293879	0.009953838	0.040159017	0.1810291	0.64140373	0.03871657	0.03798681	0.029192794	0.014301097	0.00063395675	0.0050295447
e	0.00029239323	4.7667632e-05	0.0023357677	0.032900628	0.017490372	0.42376587	0.39793575	0.09870302	0.013818425	0.0024486666	0.0052525387	0.0048178635	0.00019105832
m	0.00033067467	0.0002900384	0.00081994175	0.0028566914	0.026612237	0.19800124	0.62959063	0.04868346	0.040290534	0.03309611	0.015757617	0.000808245	0.0028625056
a	0.0003394177	2.4043002e-05	0.00033400417	0.005072285	0.0022872763	0.11655098	0.7091273	0.11272868	0.027128309	0.0070597334	0.014818653	0.0036666638	0.0008627016
p	0.00051648024	0.0003488949	0.0007695643	0.0012892104	0.009248556	0.10904017	0.64265335	0.08582413	0.06346567	0.052593786	0.028377593	0.0022944424	0.0035781683
à	0.0023416262	0.00014690812	0.0013437707	0.012054096	0.0021396389	0.05153875	0.30771998	0.5270938	0.064801596	0.0046702465	0.019869296	0.0049948804	0.0012853385
l	0.0015253365	0.0005475155	0.0006297474	0.0009669031	0.00517639	0.043077633	0.4834032	0.19586827	0.09566004	0.11917755	0.039248172	0.012341972	0.0023772323
e	3.0649826e-05	4.175551e-06	6.386059e-05	0.0042470098	0.0014610275	0.05534314	0.23617452	0.26351017	0.20472357	0.05544507	0.11434876	0.06462319	2.4824132e-05
e	0.00094922335	0.00053329667	0.0009999332	0.00077183126	0.00062516483	0.003225719	0.19055307	0.11805427	0.25081676	0.2796949	0.12870081	0.007906032	0.017168965
t	0.020690955	0.0016839843	0.00078652427	0.00016758202	0.00060077076	0.008757488	0.0726793	0.124900304	0.20887728	0.35878044	0.16285525	0.026286812	0.0129332645
t	0.0004103321	2.8850734e-05	9.5374955e-05	0.0013863489	0.0004131168	0.003498428	0.24928546	0.50026006	0.10909222	0.029012974	0.08235287	0.022069538	0.0020944546
ù	0.00041080112	0.00020086572	0.0006831668	0.005261535	0.00081681006	0.0027888333	0.20091449	0.26128864	0.22674969	0.13514371	0.12722005	0.037892945	0.00062841456
c	0.003735169	0.0014843895	0.002552655	0.001483986	0.00073416904	0.001710377	0.0279213	0.122399114	0.25688046	0.273708	0.20732324	0.06313625	0.036930945
e	0.00048250088	1.6537339e-05	3.532797e-05	0.0018417602	0.0020162566	0.004245136	0.0030780488	0.1091982	0.1935134	0.073226325	0.3343586	0.27404892	0.0039389557
t	0.0050203083	0.0012520537	0.0029261452	0.0031708074	0.0011382056	0.00066043716	0.0036255089	0.024408344	0.17600134	0.47091773	0.21879782	0.042301994	0.04977937
r	0.0034163955	0.000248012	0.0003533834	0.0045634815	0.0003355986	0.0005722319	0.05478524	0.3433467	0.1552088	0.04165841	0.2444128	0.14659497	0.0045040185
ò	0.00083813595	0.0005888941	0.0020740523	0.0033428	0.007858304	0.013347885	0.11704268	0.22560933	0.14317419	0.13113572	0.21396573	0.13918474	0.0018374306
o	0.0034735415	0.0017620502	0.003273051	0.001935228	0.00089943176	0.00094007736	0.0033004682	0.022787457	0.13178247	0.26659244	0.29786924	0.1720546	0.09332996
p	0.094195776	0.0067447354	0.004823168	0.0012348503	0.0008964043	0.0015810673	0.0032061578	0.036495686	0.09234911	0.20617771	0.195601	0.2752701	0.08142424
o	0.0010253009	6.4564105e-05	4.9321403e-05	0.0021105048	0.00083599903	0.0005363858	0.0041373824	0.036568936	0.042857453	0.015997395	0.17256235	0.71790427	0.0053501744
d	0.025920996	0.011373858	0.015791731	0.0033245895	0.005631282	0.0048725135	0.00392695	0.01584722	0.06520585	0.41810897	0.16083343	0.21513137	0.054031245
d	0.00047803568	3.742314e-05	2.1563963e-05	0.0006127736	0.00022072463	0.00012520982	0.0017779763	0.007879064	0.010487961	0.006039253	0.08422424	0.8835603	0.0045354804
ù	0.003019768	0.003104706	0.015430182	0.014613155	0.0049069575	0.01361891	0.07106642	0.038564138	0.036547877	0.040080316	0.25630775	0.49786684	0.00487304
p	0.07614907	0.013591105	0.019402996	0.0045633176	0.003661505	0.0042160065	0.0024175255	0.0031380337	0.011823792	0.06834744	0.12170914	0.3585108	0.31246936
a	0.00033933172	1.8242685e-05	1.7367247e-05	0.00054228934	0.0010255695	0.00045217958	0.0006428478	0.0050199144	0.011592744	0.015626663	0.19997552	0.76294947	0.0017978007
s	0.022331161	0.010199789	0.017509276	0.0062966854	0.0036640724	0.0038668702	0.0024830783	0.0021098023	0.012792944	0.0784046	0.15138903	0.13125949	0.5576932
t	0.06257979	0.012784883	0.011997562	0.015603342	0.0008013488	0.0010127433	0.008179683	0.00952782	0.023537066	0.020089492	0.33804765	0.48254964	0.013289083
i	0.008055448	0.005114054	0.015687011	0.009316698	0.0023916375	0.0057150912	0.009701037	0.005167889	0.026762923	0.06194093	0.3519202	0.49361745	0.0046096286
c	0.15919001	0.016360214	0.011437059	0.0027355403	0.0020020057	0.0025357055	0.0010086609	0.0013140284	0.0020713496	0.009830235	0.026711902	0.1649145	0.59988874
c	0.0037872184	0.00037512704	0.00015002627	0.0008988353	0.00022406226	0.00015296426	0.00055123755	0.0044066063	0.009289031	0.004901513	0.055094898	0.9132033	0.006965199
i	0.14948201	0.025980711	0.011300268	0.00887134	0.040774167	0.019878456	0.009690196	0.02096975	0.008937057	0.009766128	0.049041606	0.5759269	0.06938145
ò	0.038299404	0.020391101	0.016518477	0.0025046475	0.0044792467	0.003707561	0.0016740485	0.003132863	0.008911874	0.0540854	0.08327336	0.49920696	0.26381505
t	0.012919904	0.0037504323	0.003365218	0.00059785624	0.001455483	0.001553332	0.0006782188	0.009205716	0.018799262	0.071598805	0.060641836	0.70982534	0.10560859
t	0.00023184388	6.714517e-05	0.00016503422	0.0009306067	0.00014070171	0.00010670164	0.00076556986	0.007104416	0.03622338	0.024887588	0.15485437	0.77439743	0.00012526008
u	0.032097217	0.01973891	0.055814993	0.027316967	0.05223584	0.023280535	0.05225076	0.01518403	0.030615699	0.13363501	0.14343187	0.4067082	0.00768996
</S>	0.06689286	0.012846405	0.009855779	0.0029920118	0.0017400249	0.0021721197	0.0007232194	0.0003833864	0.00045748055	0.0019349187	0.009520894	0.08260071	0.8078802
