 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
r	0.00075277814	0.001165353	0.001855973	0.082012214	0.29440486	0.40746278	0.12755723	0.06534334	0.016618447	0.0012587007	0.0015683185
n	0.00033405964	0.0006125385	0.004986271	0.04701116	0.0074473065	0.72423935	0.1803273	0.016949926	0.01802831	3.9101647e-05	2.461352e-05
o	0.08899407	0.26170573	0.2817241	0.09687481	0.027280966	0.22480388	0.007305698	0.0011368558	0.010147016	2.51704e-06	2.4377792e-05
n	0.0008468602	0.0012695376	0.00064159196	0.004345352	0.012837194	0.15104815	0.61706275	0.134724	0.052400306	0.009369938	0.015454336
a	0.0015011806	0.0004828877	0.0033538425	0.023538299	0.0023506389	0.6422503	0.21573587	0.023363132	0.086181425	0.0005438246	0.00069853896
k	0.0029316768	0.004450126	0.0036406529	0.0073595373	0.044362247	0.1054976	0.3807513	0.323871	0.110968634	0.010063565	0.006103608
à	0.0017329961	0.0003436946	0.0020300737	0.026472293	0.0037725805	0.37235224	0.2502173	0.051208716	0.28398854	0.0035912266	0.004290393
n	0.0028470904	0.0059415796	0.005673834	0.007211091	0.05829276	0.047605664	0.20171483	0.30263004	0.3211347	0.037752636	0.009195805
i	0.0006151395	6.654724e-05	0.0006696577	0.002416889	0.00051111967	0.020795828	0.03801	0.035563644	0.8996144	0.0012109837	0.00052585825
k	0.009533516	0.0078081614	0.008277453	0.011377468	0.006918736	0.0072027296	0.15437405	0.30728284	0.228421	0.14937966	0.10942438
a	0.014854446	0.0002828697	0.0018356293	0.012402427	0.0029753365	0.074019335	0.08684128	0.02479494	0.76345193	0.012271655	0.0062700915
l	0.013274663	0.024620974	0.027589178	0.028490711	0.03217936	0.009495368	0.05534901	0.1735383	0.33365953	0.23181276	0.06999016
ò	0.013895367	0.00029805882	0.001738962	0.0059647243	0.0030131591	0.03516589	0.06669557	0.024885703	0.76716435	0.05652966	0.024648514
r	0.014195648	0.023322688	0.032033026	0.035533994	0.036658667	0.0056825117	0.014897626	0.057803243	0.2014897	0.460129	0.11825382
ù	0.0013994961	7.527123e-05	0.00079387747	0.0012500831	0.0012150976	0.00444935	0.02657178	0.023149159	0.8964154	0.043561906	0.0011185025
s	0.01460642	0.0056700264	0.008371448	0.018618602	0.005501802	0.0030546861	0.0049468903	0.013120566	0.03756573	0.5586328	0.32991105
t	0.0025751705	8.7645174e-05	0.0009610241	0.0011881497	0.0005764671	0.0031280373	0.03258087	0.019380013	0.8877309	0.049397863	0.0023937358
i	0.055234667	0.1583256	0.40249717	0.15006809	0.0648324	0.0413389	0.029302184	0.008855471	0.04299341	0.037397638	0.009154428
k	0.016051693	0.005533964	0.0065892944	0.019152721	0.0045646653	0.0031181506	0.00144641	0.004091667	0.0042869486	0.39499795	0.54016656
u	0.07389707	0.0016663007	0.01661744	0.015333608	0.0025847545	0.0056360043	0.028016778	0.0046399958	0.111250654	0.6247735	0.11558395
</S>	0.01827249	0.022376183	0.02958742	0.05144051	0.06465232	0.007891148	0.0019330817	0.012381089	0.00788592	0.51607776	0.2675021
