 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
z	0.0003268785	0.0041443817	0.004523874	0.003312817	0.00201419	0.08926998	0.47447628	0.25800368	0.039628856	0.12429903
i	0.00023224809	0.00024375743	9.743572e-05	0.0018842951	0.0030030697	0.294422	0.59203696	0.03366343	0.074260265	0.000156495
n	0.0006253862	0.00429576	0.0064049987	0.0030148933	0.0013261945	0.040362086	0.33226258	0.3164956	0.09541004	0.19980246
a	0.005427738	0.0039789504	0.0012202993	0.0057522953	0.001413721	0.14785217	0.3519334	0.1498553	0.32340345	0.0091626225
f	0.00055629836	0.003960108	0.00676746	0.0035183658	0.00080949726	0.02169553	0.29061326	0.2948028	0.3118161	0.065460555
à	0.0035452482	0.0018414988	0.0006363464	0.0028980516	0.00037136467	0.024002813	0.12538028	0.15181331	0.67211133	0.017399747
i	0.00028594915	0.002256026	0.0042809276	0.0018695934	0.00042750768	0.008468965	0.13645981	0.20294994	0.57661116	0.066390075
a	0.0197037	0.013014666	0.008333181	0.00042368285	0.00043135585	0.0048392033	0.057564463	0.0703947	0.66642123	0.15887378
l	0.008339232	0.0137089575	0.011242834	0.0013114061	0.000609825	0.003812697	0.033298235	0.056724485	0.6682704	0.20268187
ì	0.017610602	0.03126459	0.009229465	0.0023511893	0.00027094752	0.0026493368	0.021945193	0.0791038	0.6760308	0.15954402
o	0.0005050428	0.0043500992	0.007639469	0.0017869849	0.00041416506	0.0016041811	0.0050031748	0.020235436	0.7123767	0.24608468
</S>	0.012384602	0.025107455	0.01895162	0.00048865704	0.00044695765	0.0009873603	0.0020696234	0.008533026	0.47557077	0.45545998
