 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
m	0.0012515585	0.0003615738	0.0045955237	0.09292017	0.3627831	0.16721037	0.075947255	0.23564808	0.005269022	0.04928387	0.0009443544	0.0037435167	4.1579955e-05
u	0.006523343	0.0025759472	0.0048441184	0.012078439	0.011397296	0.9411674	0.0017827909	0.019048354	6.099078e-05	0.0004072721	2.5520403e-05	8.368904e-05	4.824963e-06
e	0.0003503252	0.0002591733	0.0011303233	0.0031108882	0.026557734	0.09284352	0.35605124	0.3967818	0.056860264	0.02754455	0.024924496	0.00022982316	0.013355869
t	0.0011192834	0.00014698741	0.0015521449	0.00039847783	0.0045243995	0.4198132	0.27901483	0.15016544	0.04651411	0.050395947	0.039715737	0.0029271368	0.0037122688
i	0.0029496327	0.00073941477	0.003477199	0.0072027254	0.07521434	0.13531342	0.054546587	0.49239913	0.01667765	0.17544867	0.028789587	0.0038102923	0.003431319
n	0.00074693875	0.000323019	0.0026767764	0.0008358291	0.004472069	0.06581425	0.17956424	0.38260648	0.17936352	0.09539088	0.07815874	0.003991452	0.006055812
è	0.0036943485	0.0007156758	0.0019494488	0.0066080466	0.034629695	0.02277542	0.015357359	0.65464723	0.011273618	0.22875291	0.012308167	0.0020258885	0.005262215
c	0.00052439363	0.00030512325	0.0021528061	0.0006986482	0.0035273808	0.1037326	0.117099516	0.4089532	0.18811415	0.095794395	0.054792445	0.018766792	0.005538495
h	0.0063543348	0.0003614722	0.003736003	0.013625017	0.012467057	0.041019246	0.033626925	0.6389638	0.015589731	0.15198244	0.003778251	0.054529324	0.023966534
i	0.03918543	0.013288595	0.10751556	0.015965581	0.043690596	0.15183882	0.01671031	0.50313795	0.0033579015	0.087372005	0.009972359	0.007488966	0.00047596294
e	0.0007412887	0.00024927955	0.0018215164	0.00064436346	0.0012724525	0.001647184	0.04472162	0.13848858	0.13814534	0.2816416	0.327707	0.004786839	0.058132995
s	0.005692749	0.0008456352	0.00837831	0.00026764916	0.00044157985	0.016428472	0.042395324	0.07348899	0.13481048	0.262723	0.36113364	0.048751812	0.044642348
t	0.0046704295	0.0011195393	0.003746148	0.0005244711	0.010179003	0.001976433	0.005395773	0.15068392	0.012746809	0.61822915	0.16154394	0.017093409	0.012091088
è	0.008888739	0.0009961078	0.016805904	0.0015687768	0.00970253	0.0008503679	0.03182006	0.17582701	0.026202807	0.4828177	0.22189449	0.014211281	0.008414164
c	0.0044344803	0.0011431397	0.012743361	0.0014891519	0.0025310197	0.0028984763	0.015340688	0.029535854	0.07282137	0.17876351	0.37830383	0.08242601	0.21756911
e	0.0061130077	0.00046082426	0.005082515	0.0028745912	0.022503175	0.008496562	0.020817982	0.19917071	0.009710293	0.41324633	0.012211793	0.24612585	0.05318633
p	0.0030293171	0.0013983229	0.009581014	0.0048644184	0.0052276906	0.00229404	0.011580738	0.009294939	0.030702896	0.06799242	0.5230513	0.04360916	0.28737375
l	0.049889605	0.008128581	0.018345494	0.0061342004	0.069552846	0.003634459	0.012207443	0.0928344	0.004412887	0.39461127	0.030531723	0.21548538	0.09423167
ò	0.012341407	0.0017310159	0.037942838	0.0021551133	0.009061352	0.0011890678	0.03815175	0.049105838	0.020935558	0.3987671	0.36820188	0.04886563	0.011551503
n	0.0071875053	0.0018797216	0.020672573	0.0023954806	0.0038979095	0.003365355	0.0053118905	0.0031993748	0.013951311	0.029647823	0.2592304	0.1927415	0.45651916
n	0.0034872468	0.00036848494	0.0045282748	0.0008316462	0.014674771	0.0025300046	0.015245132	0.060099635	0.004728635	0.35972735	0.0226402	0.46897876	0.04215985
i	0.032476485	0.022700876	0.40214843	0.019556532	0.053034887	0.100850135	0.033764113	0.022238735	0.0014647668	0.068569705	0.033614628	0.12041337	0.08916737
</S>	0.005422075	0.00088957214	0.0077895806	0.0013752404	0.0020758805	0.001554272	0.0036856148	0.0014089103	0.008540018	0.010326443	0.17071988	0.048384417	0.7378281
