 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
a	0.011442	0.00040677015	0.06561244	0.24353851	0.3814069	0.040087886	0.038911376	0.20607655	0.0058266195	0.0030042203	0.00072319765	0.0029634563
k	0.0005063143	0.00030051358	0.0009483127	0.06947194	0.33327797	0.41073653	0.09059739	0.061470117	0.019144686	0.011976129	0.00056041236	0.0010096724
a	0.0019671733	7.6577075e-05	0.012825281	0.06126304	0.32888803	0.033927947	0.080982745	0.45089188	0.017689185	0.006388834	0.0012826296	0.0038167087
k	0.0024108267	0.0016421772	0.00088613824	0.017452344	0.16314681	0.45458263	0.15477401	0.13072355	0.04264317	0.02900209	0.0014416252	0.0012946242
o	0.0008964645	3.4632114e-05	0.005669719	0.023672896	0.15846503	0.016535208	0.087694585	0.6642277	0.028886974	0.008617085	0.003006696	0.0022929977
n	0.0072537824	0.004536293	0.0011765873	0.0052191904	0.061399493	0.34178138	0.19207613	0.24842274	0.081469856	0.052429512	0.0024137537	0.0018213004
s	0.0010417947	2.2377548e-05	0.0033583522	0.017215945	0.07866145	0.006502573	0.06882068	0.78633285	0.028867304	0.004178134	0.0033033814	0.001695159
u	0.00522569	0.0033882018	0.0034234475	0.06770341	0.09264622	0.15468547	0.09629898	0.51169056	0.030248448	0.025506519	0.003722216	0.0054608565
m	0.012458531	0.004051049	0.0012299605	0.0015732553	0.01073396	0.1258804	0.11365841	0.30819005	0.23827772	0.1651678	0.011975888	0.006803006
è	0.0005907891	1.6261713e-05	0.0008944531	0.01351377	0.035454504	0.006728254	0.04530098	0.84089667	0.04266838	0.006150462	0.006125666	0.001659747
i	0.000601888	0.0024123632	0.000549182	0.0013380103	0.012548873	0.11596014	0.11012248	0.51525235	0.11872897	0.10315068	0.013388622	0.005946421
k	0.03943059	0.0008390244	0.0008008577	0.00029262743	0.0018822132	0.016382439	0.057667106	0.22003081	0.42393848	0.17337099	0.05025093	0.015113963
à	0.00041780566	1.3588582e-05	0.00042571672	0.009140504	0.021888392	0.0023078932	0.017007839	0.7495885	0.11203758	0.0112226475	0.074138135	0.0018113332
n	0.0049217218	0.002038406	0.0012064741	0.0012567337	0.0034857506	0.027887816	0.027132515	0.085072294	0.3806574	0.2715956	0.17299028	0.021755055
n	0.0008791182	2.2218792e-05	0.0007308055	0.00429081	0.0075377226	0.0040437547	0.00749286	0.24211031	0.26534593	0.02921309	0.43463683	0.0036965995
i	0.16772623	0.06279349	0.0835781	0.024139494	0.084595315	0.024098204	0.0134739075	0.34600872	0.09721441	0.020458966	0.07474018	0.0011729936
a	0.0026090473	0.0030133082	0.0013589767	0.0011980672	0.002185663	0.035067897	0.015027137	0.016624033	0.14551678	0.5580733	0.100669354	0.11865644
l	0.08968993	0.004344355	0.0018021924	0.0003151542	0.00061886833	0.0033975977	0.0035635836	0.0077148853	0.23556839	0.33366364	0.264313	0.05500846
ì	0.004257919	0.00024235106	0.0019291448	0.00575367	0.02364437	0.007951741	0.012293895	0.18669827	0.09817326	0.09345521	0.5428474	0.022752754
o	0.014166518	0.00514392	0.001808213	0.001470885	0.0030619325	0.00873007	0.0051869107	0.0020721736	0.05763584	0.19103803	0.60432255	0.10536296
k	0.11879579	0.0040805605	0.005631783	0.00073461013	0.0016916341	0.0010801582	0.0015733949	0.0024544834	0.07188759	0.13812071	0.5438551	0.1100943
o	0.0030142947	0.00022529684	0.0016367062	0.00408675	0.01558623	0.004063727	0.005814498	0.011079911	0.0066430033	0.0018653519	0.9378327	0.00815156
n	0.04756552	0.013873115	0.0037855105	0.0034187092	0.007981258	0.008386544	0.005916169	0.0011528288	0.021476442	0.08666701	0.62411475	0.1756621
s	0.001897301	0.00015182236	0.0008339104	0.0012374782	0.0052270377	0.0026365905	0.004230438	0.003956314	0.00197066	0.0008247479	0.9659634	0.011070263
ù	0.008976908	0.008849116	0.003281704	0.0027560024	0.0058242446	0.070190854	0.02959315	0.012410654	0.0145943	0.037799038	0.7778605	0.02786356
m	0.034055464	0.010287451	0.0022915197	0.0015673013	0.004650863	0.0030560242	0.0014919817	0.00028951684	0.0033951565	0.023327217	0.6111871	0.3044005
o	0.00013051493	2.8143826e-05	0.00065876194	0.00032434938	0.00026048167	0.0002779135	0.00029851726	0.00082653266	0.0050537796	0.0016877401	0.9894778	0.000975435
s	0.010309999	0.011745165	0.0022427537	0.001530807	0.0043766377	0.0057725194	0.0025689327	0.0005034105	0.0033338692	0.027573502	0.34430373	0.5857387
e	0.008396914	0.0008163295	0.0026645362	0.0014565039	0.0031031542	0.0061068465	0.0050042	0.003938211	0.0037410003	0.009921432	0.9071138	0.047737118
b	0.02012596	0.010511256	0.00207603	0.0014176914	0.004712532	0.0027100898	0.00137416	0.00027423623	0.0018465244	0.012834631	0.5709527	0.37116417
e	0.0064194542	0.00044268448	0.0017818447	0.0009278167	0.0018794885	0.0036162606	0.004398771	0.0024868327	0.00310709	0.007511207	0.89423716	0.07319134
n	0.029321421	0.010835185	0.0027006993	0.0014395978	0.005136749	0.0017944067	0.0009985262	0.00023244809	0.0011937399	0.0063602407	0.5832454	0.35674167
z	0.007819374	0.0012489116	0.0042540478	0.0022718858	0.0067872955	0.0043626507	0.005972592	0.0024005268	0.0006954864	0.0002211182	0.9376263	0.0263397
ì	0.006346474	0.0050935615	0.0011488434	0.002054938	0.0053580864	0.048170183	0.023749426	0.0022985614	0.0035815248	0.007818866	0.8496823	0.044697266
n	0.04656845	0.015849361	0.002683499	0.0016022031	0.006249008	0.0020633813	0.00085494603	0.00017212662	0.00056532334	0.0033935371	0.36033675	0.5596614
a	0.006404355	0.0011715251	0.0058893496	0.0013210942	0.004168918	0.007956425	0.004615443	0.0011036708	0.0020338222	0.00064718036	0.9538768	0.010811561
</S>	0.027874256	0.023099326	0.0033920086	0.0021544145	0.006854869	0.005501147	0.0023874114	0.0005701527	0.0013205472	0.007278174	0.14879261	0.7707751
