 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
i	0.0009889874	0.0010882982	0.20056127	0.64610744	0.12905689	0.018049102	0.0027497443	0.0008704538	0.00031814986	1.9620982e-05	0.00019004174
è	0.0016869239	0.00096364366	0.0019026152	0.088043444	0.639435	0.19240545	0.051679164	0.012311655	0.0112675065	2.4415958e-05	0.00028015763
o	0.0066177454	0.006571824	0.008119802	0.048214123	0.28069985	0.1874449	0.2747937	0.061839443	0.12468869	0.0005163374	0.0004936038
n	0.04021122	0.007424168	0.007282492	0.030693803	0.19949995	0.1418387	0.4355398	0.041856583	0.09292528	0.00019655022	0.0025314505
a	0.013360929	0.00022922951	0.018056711	0.14228232	0.468017	0.24160333	0.07980625	0.026849786	0.0018073111	0.0018998875	0.0060871528
n	0.0016126175	0.0014204588	0.0003112068	0.0012351073	0.098885894	0.5009423	0.30395406	0.056312516	0.035037003	0.00010982543	0.00017901097
a	0.0011774866	0.000209297	0.0071882103	0.064049415	0.30426803	0.53288907	0.029985039	0.043749396	0.013903491	0.00039551713	0.0021851168
m	0.004219748	0.0049399105	0.00048360435	0.00029739537	0.019453028	0.30699584	0.48186764	0.09650479	0.084254615	0.00051845086	0.00046497906
à	0.0006557121	8.7683235e-05	0.0019607064	0.015702512	0.12062295	0.61523074	0.08904509	0.121775314	0.02926278	0.0016674852	0.003989022
s	0.0007503889	0.0012323094	0.0005433726	0.0005348968	0.028263949	0.5376253	0.17486954	0.18837994	0.06432155	0.0020505376	0.0014281971
o	8.541123e-05	1.7993492e-05	0.00023227831	0.004546553	0.052172095	0.42886895	0.12032453	0.38015726	0.011516654	0.002036393	4.1823954e-05
n	0.0010897275	0.0010985791	0.0010218432	0.000524151	0.0037822628	0.124394186	0.13445312	0.4651633	0.25588098	0.0028981478	0.009693614
a	0.0020144973	8.6418935e-05	0.0009744845	0.014519875	0.049366627	0.24330074	0.2046912	0.44237804	0.02910186	0.012069582	0.0014966903
d	0.00203938	0.0015387964	0.0010966657	0.00025064894	0.0009766932	0.019858414	0.4123999	0.31228042	0.23981881	0.0044771475	0.0052631325
i	0.015461072	0.00061796565	0.0035324523	0.02912866	0.07793119	0.1750572	0.14373785	0.37150076	0.061826188	0.093330726	0.027875971
v	0.002549037	0.005752685	0.000526967	0.00011557028	0.00039222624	0.005473367	0.6451765	0.153667	0.17711724	0.008175567	0.001053832
e	0.015373451	0.0008549069	0.003238784	0.015973968	0.056897424	0.119927816	0.06668903	0.27559972	0.084519744	0.29362565	0.067299485
n	0.005500529	0.024689116	0.0024046744	0.00024705013	0.00061800325	0.0037359796	0.32465363	0.19099866	0.4263857	0.018494766	0.0022719302
t	0.0025959087	0.00030650114	0.0012129387	0.005346459	0.032196917	0.09100182	0.037423585	0.21007374	0.10074335	0.48964787	0.029450852
è	0.00835052	0.0030780346	0.0073902956	0.0025838218	0.019459989	0.074870326	0.042764	0.43614495	0.2905662	0.09733849	0.01745341
s	0.014777787	0.0127710095	0.0014436073	0.0003643398	0.0007336275	0.0017938685	0.22862789	0.04965423	0.40116557	0.2571858	0.03148232
s	0.000713986	2.5815676e-05	0.00030251453	0.00053253985	0.0072365142	0.027679455	0.06819963	0.4531035	0.06735598	0.37303478	0.0018152803
o	0.05161323	0.032970276	0.06399584	0.006368738	0.010735127	0.028209014	0.04083808	0.23059916	0.49339128	0.037831947	0.0034473294
m	0.0083731	0.002731919	0.0037643411	0.0013651169	0.0019256852	0.0021755048	0.007053107	0.020868031	0.38508713	0.32229275	0.2443633
a	0.009097445	0.00025980273	0.0022044906	0.0017040181	0.0026691232	0.0073485854	0.0034931754	0.08889674	0.24509482	0.5131639	0.12606783
è	0.007683743	0.004038893	0.0032214362	0.0008796344	0.0013378562	0.0015189439	0.005693303	0.007356346	0.13060385	0.6781581	0.15950787
s	0.0035753928	0.0035050751	0.0017396845	0.0001051127	0.00013440286	0.00017744477	0.00400926	0.001393538	0.02397525	0.86829	0.09309491
t	0.0009358459	4.909368e-05	0.00033592182	0.00036777815	0.00237403	0.008015429	0.0053626173	0.05873669	0.048016496	0.8680741	0.0077319737
r	0.07647409	0.07166717	0.119319946	0.013795083	0.01697496	0.022323214	0.008463994	0.07344119	0.3458395	0.22289312	0.028807722
a	0.01835979	0.00556127	0.0029606733	0.0011304813	0.0047401707	0.015935691	0.0046668234	0.042621065	0.12634948	0.7350751	0.042599436
</S>	0.0093334215	0.0025268702	0.0021626756	0.0007085215	0.0011102024	0.00093357405	0.00036823537	0.00055559	0.009902551	0.5404125	0.43198586
