 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
i	0.00046552412	0.00052621914	0.022359483	0.2595927	0.4382315	0.09199332	0.14501096	0.030747943	0.008307686	0.0018344559	0.00028478896	0.00064537325
z	0.00027362639	0.0043067434	0.0013373273	0.03214138	0.57718325	0.17902482	0.1525543	0.032077346	0.015939154	0.0045830444	6.1198145e-05	0.00051770377
z	0.0008285534	0.00041605483	0.027682563	0.06607335	0.3928056	0.15912648	0.2695353	0.0683227	0.013001927	0.00093227375	0.00034145298	0.00093370356
è	0.010000161	0.0330303	0.01879608	0.06442363	0.6031942	0.11321173	0.11383577	0.015151057	0.025491863	0.0024645582	0.00025470465	0.00014597556
s	0.0002884817	0.003433475	0.001123343	0.011491725	0.26936013	0.30861664	0.2523193	0.08790016	0.05037469	0.013224542	0.00031170066	0.0015557843
s	0.00037816432	0.0004894606	0.0069849007	0.014649053	0.3555001	0.1686448	0.3337354	0.06501346	0.053341113	0.00018604193	0.001063713	1.3851724e-05
i	0.15631609	0.089207076	0.02478762	0.16059433	0.2790883	0.12544207	0.12850577	0.031048596	0.004143341	0.00013565294	0.0007046175	2.6486669e-05
è	7.888693e-05	0.0006810717	0.0006001327	0.0009076077	0.053102758	0.20987752	0.48407894	0.15337332	0.07635789	0.015917782	0.00016594928	0.004858146
n	0.00071724196	0.0036271526	0.00088031904	0.005559523	0.05156912	0.23744312	0.36170423	0.22639057	0.08809602	0.01675102	0.002991893	0.004269899
a	0.011506315	0.005727291	0.037740707	0.01286167	0.04285336	0.15855312	0.5366994	0.1340543	0.03621909	0.0004718441	0.022673933	0.00063893857
p	0.000108340784	0.0007586223	0.0007978153	0.0006780007	0.0032113665	0.074339956	0.38905096	0.28736937	0.18584926	0.050103992	0.0008722418	0.0068600257
u	0.021349834	0.0067525813	0.07305674	0.0027171578	0.02036035	0.024154441	0.3303475	0.40100121	0.06461186	0.005882414	0.04496646	0.0047993558
l	0.00023777907	0.0019450942	0.0008661074	0.0015942092	0.0019067979	0.1403587	0.33357966	0.3014773	0.16299517	0.051254913	0.0019947835	0.0017894253
i	0.0011135342	0.00058727333	0.0032385767	8.7862114e-05	0.0067628985	0.0056400043	0.28110167	0.4959251	0.1867948	0.008021247	0.00902195	0.0017051108
z	0.0011283592	0.0059757186	0.0020991534	0.0025194956	0.0010826195	0.034821495	0.12914394	0.3615122	0.28488806	0.14952849	0.013538138	0.01376232
z	0.0014592011	0.0005904255	0.0047887615	8.860649e-05	0.00712252	0.006172348	0.13712609	0.5139941	0.26597646	0.00389593	0.05564565	0.00313988
è	0.00055754196	0.0041261455	0.0005810078	0.00030279328	0.006591254	0.007373159	0.06279216	0.13703968	0.74868274	0.027936716	0.0036736375	0.00034319024
s	0.0017433097	0.006523742	0.0036411586	0.0021958577	0.0008567089	0.022406638	0.045693547	0.24724019	0.25176126	0.23928316	0.13036014	0.048294347
s	0.0003292949	0.0002975956	0.00033274613	1.4579835e-05	0.0010062634	0.0019026502	0.044031806	0.19581911	0.69772965	0.0012155258	0.057178367	0.00014243106
i	0.036137983	0.049823135	0.018580563	0.02789088	0.013524511	0.03461732	0.13721167	0.40610784	0.19080436	0.007159661	0.07694561	0.0011964487
o	0.0014591322	0.005068691	0.00387468	0.0019116548	0.0011946498	0.012592009	0.0120314555	0.090896755	0.20925018	0.32464954	0.092892714	0.2441785
s	0.010732695	0.012742948	0.004665523	0.0032782378	0.00023433415	0.005621196	0.0054317187	0.0521758	0.04345949	0.18147616	0.56394124	0.116240695
p	0.0040280176	0.0038273865	0.0036822713	0.00010352191	0.0015691018	0.0025822273	0.028219784	0.20394894	0.45586172	0.06839566	0.20602843	0.021752954
ì	0.033229787	0.045629974	0.0062192106	0.0044604256	0.008530825	0.07285484	0.07683651	0.13070141	0.37451848	0.01840999	0.20591612	0.022692427
t	0.0027732865	0.0063820183	0.0046305317	0.0020733147	0.00078658777	0.0040606367	0.0013779973	0.0074964594	0.020330416	0.10302972	0.65375555	0.1933035
i	0.001469527	0.0014053156	0.0012853731	4.8220343e-05	0.0005214879	0.0016329885	0.007854864	0.06683868	0.557445	0.003321844	0.3564539	0.0017228273
k	0.0019551192	0.0061438233	0.0038855479	0.0020685927	0.0009465963	0.0037663146	0.0013478638	0.005401401	0.025044648	0.20556547	0.32640234	0.41747233
a	0.009169105	0.0078065973	0.003878495	9.903337e-05	0.0012174299	0.003460853	0.009749466	0.041242123	0.10177886	0.0059884437	0.77161926	0.043990348
m	0.001563778	0.0038509697	0.0032124547	0.0015966111	0.0007130484	0.0026488313	0.00055112824	0.0015787643	0.0059286067	0.063537665	0.73884666	0.17597146
è	0.012480287	0.010163815	0.0031279505	8.327593e-05	0.00034263267	0.0011758946	0.0050383434	0.026693562	0.10364064	0.038764812	0.6284122	0.17007664
r	0.0006917871	0.0020828135	0.0011042083	0.00062246446	0.00017718694	0.00088449876	0.00023817406	0.0010427202	0.0041814945	0.03437742	0.76587045	0.18872686
i	0.0014323897	0.0018282661	0.0021497405	9.665491e-05	0.00027827203	0.002996505	0.006257931	0.025008218	0.029090885	0.008188204	0.91605693	0.0066160397
</S>	0.0011811754	0.0034057077	0.004627883	0.0017724001	0.0010693257	0.0023343307	0.0005022255	0.0009848527	0.004344642	0.054429658	0.43708676	0.48826098
