 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
i	0.0011995976	0.003871935	0.007239479	0.0056907134	0.009673577	0.04195855	0.9207126	0.004031022	0.004752056	0.00045266922	0.00041779486
a	0.00038325868	0.00030584383	0.0018833088	0.0027354748	0.0017799753	0.012351527	0.345845	0.4375606	0.14129134	0.028761467	0.027102215
m	0.062357236	0.0013642028	0.0059129335	0.0019833043	0.0008525223	0.008252066	0.15265734	0.16914064	0.40011695	0.093783185	0.10357961
m	0.00584973	0.007871451	0.0059906486	0.024861835	0.022073785	0.010337946	0.7009472	0.021062113	0.16405904	0.015422871	0.021523353
è	0.0012966307	0.00044569114	0.0010580934	0.004643451	0.0068981494	0.008918901	0.45662588	0.12576813	0.38664332	0.0053243265	0.0023774987
n	0.0033889792	0.0004901433	0.0021324884	0.0014998149	0.0005084174	0.0012597403	0.02929645	0.17044091	0.2288806	0.28235865	0.27974376
i	0.017499432	0.0046917573	0.16199797	0.14027588	0.07636707	0.05952081	0.48587278	0.0015405864	0.009316112	0.019082062	0.023835516
à	0.0022504278	0.0028532261	0.024381092	0.01506691	0.0041588456	0.004005401	0.02273504	0.033484925	0.22097683	0.37576252	0.29432473
t	0.012503222	0.0015096184	0.0062017357	0.004228934	0.0012938181	0.00065134984	0.0056435848	0.033330638	0.28642988	0.3108484	0.33735883
t	0.18332762	0.104965255	0.11247655	0.0899873	0.14086537	0.035495378	0.25494736	0.0022465824	0.054710474	0.009769608	0.011208506
o	0.39491645	0.08266152	0.14296976	0.010388312	0.03658976	0.06131566	0.058197826	0.011959043	0.049672518	0.044473246	0.106855996
m	0.0016992777	0.00056408683	0.0045740237	0.0049433126	0.00089196494	0.00059493654	0.0027367617	0.0015786869	0.02043113	0.42689255	0.53509325
à	0.03589762	0.017321968	0.0044187135	0.008145702	0.004736416	0.0003496915	0.008672138	0.0014193429	0.12595083	0.23971815	0.5533694
s	0.0019840307	0.0007014896	0.0044733426	0.0041601127	0.0011716022	0.0006830207	0.0035338353	0.0036509174	0.043241903	0.5026647	0.43373507
t	0.049071852	0.02032	0.0274096	0.044569515	0.014113232	0.0025986452	0.034190863	0.0036665858	0.1328185	0.3736889	0.29755235
o	0.23310088	0.0304744	0.07992218	0.0103940815	0.02144657	0.02882235	0.02514248	0.005773306	0.014397175	0.19711094	0.3534156
r	0.0020459953	0.00067709095	0.0049711764	0.0073079746	0.0009717073	0.00056333217	0.002407346	0.00022725931	0.0017371722	0.21177413	0.7673167
a	0.012606104	0.0075618015	0.0062631033	0.021757241	0.011052858	0.0005529313	0.0033377074	0.0025983434	0.051487844	0.4808683	0.40191376
</S>	0.0037077977	0.00066264474	0.0048520854	0.0062912446	0.0011605581	0.0006000872	0.002217497	0.0004729719	0.002116035	0.2226651	0.75525403
