 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
i	0.00082027045	0.0019748148	0.0023393543	0.0016367917	0.014569429	0.1080611	0.11450731	0.59863544	0.103239246	0.05150078	0.0013471602	0.00038855756	5.5073502e-05	0.00015587108	0.00038700877	0.00032509502	1.9606112e-05	3.7160473e-05
c	0.00014463738	0.00056025974	0.0003280478	0.0005836056	0.00076207565	0.00633038	0.07752699	0.20357822	0.5574397	0.06508002	0.010844553	0.00337468	0.013300155	0.027331311	0.021258868	0.009990316	0.00047877978	0.0010874274
è	0.0064519932	0.007894235	0.0054529924	0.0071047433	0.1203752	0.15049562	0.011919402	0.2968189	0.09409677	0.28946114	0.00381185	0.002942592	2.4780287e-05	0.00012366776	0.0004794132	0.00041142997	1.5346393e-05	0.0021199284
a	3.7534228e-05	7.643506e-05	7.169414e-05	0.00011588787	0.00019880655	0.002766066	0.037332546	0.21426873	0.63489515	0.074805394	0.0057329666	0.0019085901	0.004190322	0.0150139	0.0060634594	0.0018466425	0.0005464524	0.00012942648
t	0.0015227175	0.00081101694	2.0377533e-05	0.00026163508	0.00014652974	0.00022438461	0.008509985	0.03510811	0.5998619	0.20417787	0.008613325	0.011645243	0.005128364	0.056248803	0.053521443	0.011556682	0.0020149387	0.0006266396
a	0.0016671652	0.0030821315	0.0012500425	0.00047068906	0.015979819	0.018688958	0.0057681473	0.13277408	0.19229396	0.6110984	0.003958413	0.006450599	2.3135692e-05	0.0013680073	0.0038790063	0.0009766162	3.004272e-05	0.000240702
p	0.00015678487	0.0015631047	0.0005601306	0.00085289	0.0008640179	0.0016469827	0.02326888	0.023687234	0.30070114	0.21929826	0.09592629	0.022951592	0.12837194	0.047176234	0.062254924	0.060910903	0.0015795549	0.008229061
e	0.0022016915	0.0009629722	0.0011153485	0.0007362375	0.0184461	0.013136047	0.0012293413	0.008400322	0.06564843	0.8205941	0.022402802	0.036316708	8.552983e-05	0.0010291219	0.0036173207	0.0024166892	5.615927e-05	0.0016050668
r	0.00014075376	0.0004097307	5.193452e-05	0.0002923841	0.00014230677	0.00020391715	0.00529043	0.0069220318	0.6078378	0.24608193	0.02836719	0.008651788	0.020432374	0.044213727	0.023511933	0.006170878	0.0010505388	0.00022828233
ò	0.00013791924	0.0012060114	0.00022606991	8.151916e-05	0.0013619622	0.00094374735	0.0010219997	0.004043886	0.050184444	0.79299456	0.05523314	0.0431354	0.0013624552	0.005323068	0.019358411	0.017411688	0.0042227847	0.0017509141
e	0.00022587019	0.0017632274	0.00046623976	0.0006360422	0.00077678246	0.00070630264	0.0030022813	0.002211974	0.08811623	0.20245649	0.15607502	0.05387989	0.18770665	0.10716814	0.08677373	0.09409733	0.0068885894	0.007049194
m	0.002258501	0.001745524	7.323331e-05	0.0006238017	0.0003665617	6.87588e-05	0.00023131636	0.0013293158	0.18555449	0.31022987	0.046420503	0.09931993	0.022853442	0.16823278	0.11224671	0.038875	0.006578269	0.0029919948
è	0.0005388861	0.0010810932	0.00032408864	6.85749e-05	0.0013439776	0.0006975783	0.00056335673	0.0023559218	0.031437833	0.7059756	0.07670666	0.1138425	0.00044603407	0.009780612	0.03831142	0.014815865	0.00082049845	0.0008895048
a	0.00014416881	0.0013216652	0.000563026	0.00044194015	0.0009312637	0.00078998704	0.001407265	0.0007660367	0.011870012	0.14530927	0.18991268	0.11325466	0.23983058	0.048991874	0.08759033	0.13198477	0.010632549	0.014257921
m	0.0052597756	0.003500688	0.0006388906	0.00057295593	0.0009905504	0.00023926247	0.00010462273	0.00016528432	0.009493404	0.1560857	0.0642836	0.20383117	0.05233311	0.203824	0.14693202	0.115330964	0.021833789	0.014580207
u	0.0013135667	0.0017674572	0.00040569546	0.0001092316	0.0015854479	0.00035609884	0.00033952773	0.00029675566	0.002871568	0.34659103	0.11650266	0.3486627	0.0011855735	0.019390712	0.08080346	0.06881058	0.0041833296	0.004824654
p	0.00045374318	0.0027205478	0.0019126809	0.0008486369	0.0024239526	0.0019376611	0.00077539595	0.00053035433	0.0013687642	0.044788692	0.0851279	0.12129905	0.13372837	0.16153137	0.1365936	0.2276929	0.04150248	0.03476387
i	0.002846353	0.0012248043	0.00036658306	0.000517342	0.0055434722	0.0015728688	0.0008510077	0.0013419727	0.0029105044	0.115280986	0.03483421	0.7411339	0.000100702244	0.022495653	0.02999013	0.015404497	0.0048212176	0.018763782
a	0.0009007079	0.002622646	0.00059716566	0.0016201435	0.001301627	0.0006795811	0.0006206432	0.0006971703	0.0038128134	0.06818304	0.02746433	0.1090829	0.018034156	0.4233035	0.21190865	0.056411352	0.066099696	0.0066598733
c	0.0064729066	0.0017789013	0.0005911662	0.0015499393	0.0017328551	0.000267906	4.2389027e-05	0.00017255355	0.0010385318	0.056758143	0.015442516	0.35781032	0.0043808403	0.15479192	0.14696693	0.060089424	0.17262259	0.017490283
è	0.0068017454	0.0045498246	0.0021146487	0.0031107937	0.028184965	0.0057561346	0.0026426758	0.005305473	0.005431429	0.10848841	0.033753607	0.66751295	0.00010095584	0.023173157	0.032031212	0.016125416	0.008470869	0.04644577
o	0.0004856141	0.00071467116	0.00045093158	0.00077414117	0.000592895	0.00040202038	0.00030126912	0.00031243253	0.00063365744	0.007918084	0.007434199	0.09143501	0.0028707262	0.36472258	0.19646418	0.041479692	0.25655097	0.026456906
n	0.007226823	0.0041820575	0.0016991977	0.0028366141	0.00664712	0.0009184838	2.8491288e-05	0.00031938322	0.0011937587	0.029512066	0.013232199	0.2608068	0.0034397598	0.3758244	0.12876534	0.054339986	0.076894864	0.032132663
e	0.013795408	0.003301869	0.013543046	0.009917047	0.053872343	0.011581062	0.017230868	0.016964076	0.0154845165	0.13247944	0.015203433	0.3588107	0.0005743763	0.028220639	0.08379784	0.053835914	0.13024735	0.041140046
c	0.0019117711	0.006512242	0.009455695	0.0030384834	0.008702421	0.008153211	0.0023259965	0.001673346	0.001272242	0.0075545167	0.007606093	0.015933244	0.010260252	0.16797441	0.07727221	0.1932552	0.27049404	0.2066046
e	0.017815875	0.011848808	0.006983607	0.018820617	0.11250317	0.012897222	0.005451478	0.011492004	0.007113754	0.021269513	0.033516806	0.51503026	6.722772e-05	0.035544075	0.028057998	0.016698059	0.061525192	0.0833643
t	0.0041542994	0.0057704276	0.002343033	0.0057571586	0.00537562	0.002609466	0.0014671333	0.002220284	0.0029363004	0.01304251	0.0027407226	0.017811865	0.0011424727	0.17350835	0.088618815	0.040875144	0.5446287	0.0849977
a	0.004600374	0.0094141895	0.0024493875	0.0012750531	0.012403355	0.0017967778	0.00027984718	0.0003162172	0.00022219376	0.00841293	0.03211911	0.33217737	0.00038378572	0.038676407	0.047603067	0.15661418	0.2169382	0.13431759
t	0.004999809	0.018542424	0.003176793	0.0076096915	0.014962627	0.0044366117	0.0006563259	0.0026988669	0.0020867821	0.008386864	0.004028574	0.008348854	0.003407896	0.079217106	0.0212675	0.063409366	0.42426112	0.32850274
r	0.006193055	0.009080182	0.003427828	0.0011166747	0.011856186	0.0017451546	0.00026812937	0.0002848846	0.00021457806	0.006259514	0.03748712	0.3419183	0.00039730652	0.04223156	0.049800895	0.15935159	0.19632551	0.13204154
ò	0.0012429098	0.005533078	0.000768681	0.009297861	0.057289105	0.006589434	0.012509003	0.03294535	0.025551923	0.11802319	0.03204335	0.09305762	0.00017921539	0.0068428274	0.0065682344	0.01650429	0.5556899	0.019364007
o	0.0022434995	0.007338949	0.0042015626	0.0024170515	0.008788977	0.004111232	0.000623128	0.0012035577	0.00050892995	0.0026240551	0.0030543718	0.0047364277	0.00316733	0.01183473	0.0069514494	0.04991078	0.3656571	0.5206269
</S>	0.013001892	0.014071616	0.004808215	0.0101738665	0.028690483	0.003356102	0.00011052677	0.0012166569	0.0009236223	0.005699464	0.0016590697	0.018359343	0.0009578271	0.060711578	0.013888439	0.04257718	0.33097717	0.44881693
