 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
o	4.8552432e-05	0.000111094174	0.0016155447	0.036721405	0.7941997	0.12856755	0.027524343	0.006360727	0.002717353	4.4242493e-05	0.0020894841
n	2.377557e-05	0.00011182131	0.00095908856	0.008403961	0.18653844	0.6564678	0.04436018	0.09411665	0.00751227	0.00017783006	0.0013282447
ì	0.0031742246	0.0039694915	0.007941569	0.110596925	0.23989767	0.06457531	0.560249	0.006087915	0.0014073605	0.0004210116	0.0016795371
c	1.0768321e-05	3.4550336e-05	0.00023939268	0.0011139803	0.07062331	0.8398091	0.041394003	0.042886093	0.0035210971	0.00020020806	0.00016745136
h	0.0019090197	0.0057383627	0.020038838	0.011466616	0.07394563	0.1255493	0.71217334	0.032717682	0.005096716	0.009129512	0.0022350056
a	0.0026758164	0.02077424	0.01779694	0.02490808	0.16401957	0.07216334	0.68466777	0.012493637	0.0004162878	7.1080874e-05	1.330358e-05
p	7.4175965e-05	0.0002589176	0.0014809291	0.0025345522	0.025703747	0.45197934	0.155021	0.22553177	0.12131701	0.0013490128	0.014749592
à	0.0012407755	0.002146426	0.00285262	0.03074081	0.018111637	0.033485953	0.8667587	0.030919073	0.0045523006	0.0073260097	0.0018656299
r	1.5564756e-05	4.2563996e-05	0.00019754129	0.00035301218	0.005858	0.7195445	0.09723393	0.16040275	0.014247225	0.0015593298	0.00054556265
o	0.000274283	0.0003061389	0.00021707878	0.0050339126	0.0094867945	0.019113759	0.9156157	0.027854057	0.012422386	0.009609049	6.686398e-05
n	8.228116e-05	0.00036030254	0.0017646243	0.0018512761	0.0029118273	0.0494083	0.081481345	0.43792903	0.38154054	0.007908874	0.03476152
t	0.0010741298	0.0012201918	0.00056415796	0.020069359	0.009881071	0.008976887	0.78540707	0.11173736	0.015948784	0.043668028	0.0014529116
a	0.0004041455	0.0038556333	0.0022922389	0.00781819	0.020037087	0.0078649325	0.80803525	0.07490946	0.07114987	0.0035277724	0.00010547341
d	5.765925e-05	0.00033963544	0.0013627759	0.0022334894	0.0009780917	0.0106894355	0.022250447	0.415806	0.46001852	0.026798125	0.059465848
e	0.0044456893	0.0071750847	0.0015889728	0.052966807	0.016982032	0.0047224704	0.4295551	0.06711909	0.064367406	0.32237503	0.02870246
f	6.868682e-05	0.00018622325	0.0009328046	0.00068718835	0.00080651516	0.01860793	0.009272542	0.88445127	0.05398863	0.027343016	0.0036551212
ò	0.0021461374	0.0025785612	0.00063032965	0.024344042	0.0068591605	0.002084273	0.15015735	0.045634374	0.2079152	0.53704226	0.020608382
r	0.00012487995	0.00034394875	0.0015483423	0.0013410869	0.0010471538	0.010364465	0.0044719507	0.7346673	0.06365277	0.16345699	0.018981118
e	0.0001647436	0.0003294528	0.00012903746	0.0011643104	0.0009064572	0.0009333637	0.091354795	0.03731714	0.077711135	0.78848946	0.001500102
m	0.00013114396	0.0008950012	0.0035168733	0.0046448326	0.0013044451	0.0013597214	0.0022306328	0.083801895	0.43533	0.21830736	0.24847814
a	0.0010100072	0.002088957	0.00025555425	0.0020869023	0.000532728	0.00040727132	0.022342406	0.013897752	0.26384464	0.6614299	0.03210381
m	0.00011217373	0.00075876183	0.0017205458	0.006061629	0.001123799	0.0010532436	0.001283379	0.022873556	0.08633032	0.57531625	0.30336636
è	0.0016683096	0.004409017	0.00035456682	0.0024378065	0.00019936197	7.475735e-05	0.001567882	0.0037370694	0.23545545	0.5264299	0.22366592
n	2.433069e-05	0.00022225581	0.00033408395	0.001579321	0.00027937806	0.00017689638	0.00036765743	0.005200001	0.020293485	0.82731414	0.14420848
a	0.0016979028	0.017625777	0.0054518026	0.0038522696	0.0052695023	0.0026572498	0.0035835553	0.012021558	0.014927124	0.7134534	0.21945988
</S>	0.0003082215	0.0010847929	0.0027502233	0.014958199	0.0024989895	0.0014384402	0.000759654	0.0027441476	0.008448838	0.32451808	0.64049035
