 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
s	3.2883887e-05	0.001548323	0.064973734	0.6477449	0.26666662	0.011480988	0.0033413365	0.0009906938	0.00071501447	0.0021611117	0.00024212639	5.616199e-05	6.3515663e-06	3.9701114e-05
ò	0.01108456	0.014443765	0.02340745	0.42358282	0.1757553	0.031149227	0.15163526	0.027848285	0.017380645	0.11519523	0.002102257	0.0008472439	0.0013767914	0.004191115
z	1.6598178e-05	0.00029354668	0.018041063	0.39659542	0.5364575	0.030115899	0.009676884	0.002639388	0.0016370361	0.0036192476	0.00057525164	0.00019572166	1.1793061e-05	0.00012466135
u	0.0053817146	0.0016489757	0.01994303	0.44281235	0.009065853	0.032906845	0.18572964	0.06425507	0.014905965	0.21357186	0.008992658	4.751353e-05	0.0007261502	1.2405147e-05
m	3.9108203e-05	8.0924874e-05	0.0075468062	0.105680406	0.7797574	0.078020446	0.015801407	0.005874606	0.0030221904	0.0019979957	0.0013598963	0.00033516032	3.264311e-05	0.000451046
e	0.0016995668	0.0011432038	0.008223679	0.13698478	0.0817727	0.02785056	0.23290153	0.03460949	0.038728494	0.4312218	0.0036711518	0.00049644517	0.0005512224	0.00014547324
e	1.509369e-05	0.00010078389	0.004140563	0.021802891	0.62806296	0.19974871	0.09834677	0.02797643	0.005917348	0.009647777	0.0024279284	0.0007339527	3.18688e-05	0.0010469273
s	0.0002899153	0.00034313157	0.0012161464	0.0036766457	0.18361586	0.222378	0.09875069	0.10753868	0.27803883	0.0013923143	0.08424203	0.01414558	0.0018035085	0.0025686543
ò	0.0003202261	0.00015945926	0.0021766552	0.0052533736	0.19948278	0.046285097	0.4470065	0.07067138	0.10551436	0.11262756	0.005409893	0.003425027	0.0009011863	0.000766488
z	3.113338e-05	0.00014562838	0.0011009923	0.001027063	0.15940548	0.16922717	0.3391449	0.23663741	0.05828478	0.0060053035	0.018278666	0.008816868	0.00043418552	0.0014604667
u	0.00024417829	6.970704e-05	0.0038264124	0.0066230185	0.004071276	0.037847683	0.5043765	0.19762896	0.08751498	0.10421726	0.050305035	0.0008126536	0.002442853	1.9495317e-05
n	0.00012310945	0.00041092327	0.0013587823	0.0013589605	0.040181942	0.22796655	0.13062996	0.28033617	0.18190986	0.013945141	0.06585943	0.041719418	0.0013458554	0.012853932
f	0.0008507848	0.00029952094	0.0035340355	0.0012310358	0.007996881	0.006195639	0.47874752	0.12810044	0.19199547	0.165366	0.010309347	0.003717883	0.0012817464	0.00037372037
à	0.00012897872	0.001229727	0.007300327	0.004340116	0.005704572	0.028383292	0.42337853	0.3117216	0.08499593	0.08423128	0.041250248	0.0047610714	0.0025003334	7.4006166e-05
i	8.42763e-05	0.0005069675	0.00081104593	0.0004379642	0.005630099	0.035087697	0.114432104	0.39205432	0.25490287	0.012146405	0.08755135	0.07877174	0.005157279	0.012425867
o	0.00058948033	0.00086701766	8.086489e-05	2.9924435e-05	0.0005137324	0.0024333592	0.022243755	0.075849965	0.7986154	0.0022138911	0.052746404	0.03301886	0.0057542655	0.005043134
g	0.00052499137	0.00039617927	0.00018356155	5.3671614e-05	0.00016928265	0.0011270248	0.009179089	0.058352284	0.81027824	0.0011127272	0.07035182	0.021059008	0.026208935	0.001003099
e	0.021283375	0.0158813	0.029985623	0.0057444824	0.03610305	0.011821118	0.18932539	0.0739995	0.32679972	0.091323085	0.06781273	0.05297968	0.040527273	0.036413707
l	0.0003282704	0.0004464928	0.00084270723	0.00029955807	0.00014661383	0.0019655037	0.0014112556	0.012544924	0.6293269	0.00068240863	0.26924127	0.047921672	0.03354102	0.0013013618
à	0.0006818049	0.00048228467	0.00030373482	9.2379545e-05	0.013542769	0.0026150427	0.027644772	0.033883102	0.51133937	0.005991038	0.06032199	0.31039658	0.024105303	0.008599856
o	0.0005787802	0.0007882249	0.0011554905	0.00044836744	0.0004475432	0.0016692268	0.0014665569	0.008119012	0.28728336	0.0017564301	0.26718095	0.13144243	0.27272186	0.024941763
p	0.0044084615	0.0010666712	0.00038832624	7.903032e-05	0.0004344355	0.00012847537	0.002687756	0.011353592	0.5649815	0.007104516	0.06463562	0.07298001	0.2582736	0.011478013
r	0.0012442747	0.0017562094	0.0019800419	0.0010610218	0.0058953445	0.015309204	0.032863792	0.026554257	0.037716173	0.0015726518	0.13535734	0.13133459	0.5801046	0.027250478
ì	0.00015374017	0.004650297	0.0024197083	0.0018168681	0.010640611	0.076360494	0.036283586	0.055305656	0.09067696	0.002647	0.1695702	0.41990986	0.09294555	0.0366194
m	0.00070156076	0.0023100406	0.0013349843	0.0005903715	0.0012574021	0.0011919227	0.0014443201	0.0016487661	0.005311938	0.0008323346	0.008969586	0.13223445	0.67720395	0.16496831
a	0.00014379375	0.00010252552	5.7747875e-05	0.0001181211	0.000557048	0.0016833709	0.0020945864	0.00676813	0.017179646	9.126264e-05	0.17764738	0.31110397	0.4782539	0.004198472
n	0.00031765123	0.0059383786	0.0021703287	0.0013317056	0.005002803	0.003499498	0.0036442555	0.0020739296	0.0015227627	0.0032163677	0.003131252	0.24519785	0.25863916	0.4643141
a	0.0016206277	0.003771851	0.000737491	0.0006816246	0.0044566244	0.015764374	0.007899013	0.016823512	0.004389021	9.596504e-05	0.012044385	0.03701268	0.8643138	0.030389039
f	0.00047892943	0.0049387272	0.0024409601	0.0012719446	0.0031589034	0.0028457516	0.0056240815	0.002876609	0.0016634412	0.0022938123	0.002012357	0.07630584	0.5788971	0.31519157
à	0.016551908	0.03283873	0.00392855	0.0023272147	0.016205382	0.01883234	0.007284333	0.013759571	0.008493728	0.00047712997	0.00488432	0.0405851	0.7013514	0.13248035
n	8.448072e-05	0.0003431102	0.0003564238	0.00021381096	0.0005456517	0.00053622684	0.00076583395	0.0006358372	0.001053303	0.00039881727	0.0011539963	0.016318085	0.91249764	0.06509675
e	0.003394868	0.0048419447	0.000736217	0.001168957	0.0032186168	0.014350889	0.0036338056	0.018056052	0.004125491	3.2349122e-05	0.009692311	0.029092662	0.8189611	0.08869478
</S>	0.0004713142	0.0036262649	0.0021568062	0.0011816643	0.0046726908	0.0032348884	0.0050466913	0.0021321573	0.00034475408	0.0013969161	0.00026368405	0.013996925	0.3526828	0.6087925
