 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
m	0.00023277865	0.0044694482	0.13123713	0.12254557	0.62057	0.10697299	0.009369513	0.0030713293	0.000620343	0.0003160203	1.920488e-05	0.00057559396
u	0.0051323706	0.008308282	0.0504521	0.8949964	0.025797812	0.0034550445	0.011491931	0.0003071026	5.8065793e-06	7.6082006e-06	3.494306e-05	1.0606325e-05
k	5.9571234e-05	0.002185603	0.02396653	0.06496065	0.6847107	0.19787614	0.017820463	0.005065615	0.0017165787	0.0006616325	2.0943502e-05	0.00095557113
u	0.0052864817	0.009906168	0.08613077	0.61230767	0.16943508	0.06351832	0.044393547	0.008007621	8.617998e-05	0.0002399534	0.00016908224	0.0005191888
à	0.00010715338	0.00066856766	0.0038809455	0.020998593	0.5852748	0.31332028	0.059969828	0.013705894	0.0010574171	0.0006856629	1.2839221e-05	0.00031797145
i	0.00024560525	0.0069795554	0.012775404	0.106222205	0.40905824	0.26313427	0.14279458	0.04700158	0.00485338	0.005197555	0.00011943532	0.0016181212
s	0.0056888293	0.006234624	0.0036433756	0.01865322	0.13774721	0.29732525	0.3148282	0.18969175	0.0056700646	0.015218594	0.00024182146	0.005057089
à	0.0003155672	0.00046834565	0.0069366675	0.008484374	0.149929	0.22246237	0.6020225	0.008128242	0.00043682122	0.00035239363	0.0001929099	0.00027078183
m	7.236731e-05	0.00064195774	0.00064339256	0.001074339	0.030333037	0.49641463	0.33195755	0.10510096	0.021275423	0.011274121	0.00022470842	0.0009874722
b	7.293498e-05	0.000112598536	0.00059728447	0.00053578266	0.033680554	0.2443981	0.6977282	0.021361388	0.0002163545	0.0006715274	0.00060726603	1.7944587e-05
a	0.016488723	0.060426768	0.021298928	0.003696917	0.02408068	0.20488328	0.48731968	0.18026367	0.00035795016	0.0002718412	0.0008857776	2.572536e-05
v	7.3732015e-05	0.0019994902	0.0008793189	0.0015655895	0.0031476486	0.12880929	0.24729307	0.49794656	0.08351689	0.023828387	0.00040874447	0.010531264
ò	0.0028296644	0.004008993	0.016833542	0.0047922875	0.0314538	0.07911641	0.7463781	0.07284704	0.00066101126	0.0035612476	0.035697572	0.0018201907
r	0.00024054927	0.00071192166	0.0006551278	0.0005922906	0.0014036876	0.035044104	0.13539916	0.67971677	0.095159285	0.04525883	0.004031223	0.0017869943
a	9.2212795e-05	0.0003417405	0.0004280518	0.00045522183	0.00668668	0.049605843	0.8620356	0.048371516	0.00732486	0.008245423	0.016220726	0.00019209928
s	8.676493e-05	0.002579653	0.0011001728	0.0018184889	0.0007744193	0.0053477604	0.025888037	0.5272858	0.30924985	0.10854983	0.0029040545	0.014415205
o	0.00074770703	0.0007118173	0.0012894884	0.0009927715	0.008003581	0.026720438	0.63446397	0.21228324	0.015011095	0.039932843	0.05847442	0.001368558
t	0.00015699348	0.0024790328	0.0022549701	0.0030798824	0.00084051804	0.0018116713	0.008177275	0.35910547	0.42139518	0.15798971	0.014162906	0.028546369
s	0.0019028151	0.0011505353	0.001633659	0.0013123376	0.0023965337	0.0064329333	0.11959408	0.3148094	0.121158116	0.22166155	0.18929753	0.018650554
o	8.0789294e-05	0.007423575	0.002803447	0.008245838	0.005273467	0.011594477	0.03208984	0.7504238	0.055642076	0.0773044	0.047537826	0.0015804288
m	0.00050006446	0.0044164825	0.006686926	0.006659455	0.001953227	0.0015400946	0.003284008	0.13426046	0.42895412	0.18359838	0.118136704	0.11001013
ì	0.0029861254	0.0068178745	0.0030548905	0.0076445923	0.0013805216	0.0017378542	0.019594854	0.12290845	0.18462396	0.18815441	0.30550745	0.15558901
n	0.0001320954	0.003787659	0.004719301	0.006342092	0.00085342175	0.0007502777	0.001881107	0.069198534	0.4075573	0.12439582	0.286763	0.09361939
a	0.0003366822	0.0009562382	0.00017332665	0.0011487356	0.0052289255	0.006658267	0.016203618	0.045100562	0.046279788	0.08140995	0.7028838	0.093620114
f	0.001331392	0.00549348	0.0130308485	0.01225961	0.0067065065	0.0033082312	0.003011903	0.019796172	0.254023	0.18363672	0.19788153	0.29952067
è	0.005302711	0.008728876	0.0033352491	0.008608594	0.0019769273	0.0013315873	0.0031342674	0.0067869197	0.00451231	0.031317625	0.8670504	0.05791449
r	0.00012241122	0.0012975733	0.0024365922	0.0025519344	0.0008533164	0.00043658662	0.00038415336	0.0028738123	0.07772588	0.040154688	0.74772346	0.12343956
i	0.001518769	0.005373072	0.0012459606	0.00520812	0.0010006492	0.0007272765	0.0019376127	0.0065166536	0.0053054322	0.058100406	0.9029506	0.010115528
</S>	0.00053268863	0.0041329004	0.00765951	0.009088146	0.003418851	0.0015157645	0.0011506019	0.0025726599	0.05018661	0.03789954	0.3895052	0.49233755
