 	l'	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
d	3.722544e-05	0.00029718332	0.0004320101	0.00716578	0.10668252	0.7246968	0.09996353	0.04771272	0.0079005	0.003956318	0.00074348564	0.00017823059	0.00023358676
r	0.0031907829	0.0034975198	0.07117495	0.010707268	0.19305629	0.19997795	0.4758941	0.018185362	0.020148154	0.0015273945	0.00029813865	2.023163e-05	0.0023219415
e	9.373237e-05	0.001915074	0.019081	0.0043805134	0.110364236	0.063471	0.6134458	0.16287927	0.020011015	0.0023421599	0.00077449036	0.00014770703	0.0010940151
f	2.3522352e-05	0.00025695915	0.00024449444	0.0028869568	0.009010111	0.45940834	0.24251366	0.20375074	0.04523426	0.02766743	0.006351221	0.0013341001	0.0013182148
f	0.00040284352	0.0002704218	0.020652369	0.0039409213	0.08885803	0.13409103	0.62562525	0.046040196	0.071614206	0.006430007	0.00085830694	5.0438135e-05	0.0011659227
ì	0.00029464895	0.001271498	0.018432843	0.004072196	0.09062068	0.106349	0.58869475	0.16365105	0.02287217	0.0023850608	0.000877719	9.759584e-05	0.0003808224
m	2.63484e-05	0.00044649618	0.0003215818	0.0014560854	0.004381484	0.14117515	0.39622277	0.32238737	0.090959765	0.027675226	0.011696852	0.00088406715	0.0023668217
m	0.0005671576	0.00015876518	0.012289842	0.00078701496	0.027182188	0.05868738	0.66292715	0.14794493	0.076568626	0.012372217	0.00029595714	0.00019633191	2.243771e-05
u	0.014740204	0.032896753	0.0055271117	0.0068867216	0.02350143	0.4618489	0.3827692	0.060393255	0.009748861	0.0015439049	4.6094767e-05	7.4582174e-05	2.2888395e-05
è	3.487543e-05	0.00042982775	0.00059979234	0.0009967762	0.0012592983	0.005725077	0.3382976	0.48357078	0.12785852	0.018124593	0.010080509	0.00025279837	0.012769617
n	8.781998e-05	0.0009925002	0.00044992502	0.0016725322	0.0017091118	0.09748629	0.2820681	0.3019037	0.18647517	0.08070733	0.033593964	0.005749463	0.007104133
a	0.010146683	0.0037260936	0.052047692	0.027966239	0.017580807	0.06329902	0.36934584	0.24473284	0.13491227	0.071184106	0.00025176845	0.002736225	0.0020703145
è	5.7161436e-05	0.00049549533	0.0010144985	0.0018283454	0.0009791128	0.0015025889	0.033729594	0.4200567	0.3289034	0.13509774	0.060844433	0.002924474	0.012566531
n	9.611989e-05	0.00062786567	0.0005518848	0.0015544745	0.0005497015	0.0025674787	0.038646784	0.3198991	0.30827636	0.18656065	0.11064144	0.010300886	0.019727264
a	0.043698017	0.008692541	0.027504152	0.017257491	0.014792123	0.019302145	0.18959987	0.19208452	0.3081556	0.16891323	0.0009254781	0.003773956	0.0053008865
s	6.552805e-05	0.0005395954	0.0010419121	0.0025307492	0.0009887739	0.0007942703	0.006755709	0.15278009	0.38119924	0.24637783	0.16372035	0.0066195666	0.036586307
t	0.004938987	0.0023670762	0.0032734543	0.00036804748	0.0025254353	0.0002199681	0.07207866	0.075867325	0.5867836	0.13955574	0.100843765	0.005382095	0.0057957578
u	0.00020965505	0.0006199005	0.0025894633	0.0005599475	0.002345325	0.00017753903	0.046372473	0.22067115	0.5561683	0.11638366	0.048571743	0.0034415969	0.0018892046
d	0.0002120658	0.0007085224	0.0016416794	0.0037817727	0.0021932772	0.00096045126	0.002829593	0.052903928	0.21714438	0.31501117	0.26936933	0.01982303	0.113420844
i	0.007978806	0.002077959	0.006038507	0.0009781962	0.005510845	0.0004748641	0.04619438	0.03858941	0.5969821	0.16863641	0.0743993	0.0057741096	0.046365116
è	0.0003661704	0.0009308058	0.00079606817	0.007178388	0.0011048408	0.0022644408	0.0011055985	0.015665986	0.04745429	0.5746803	0.06209768	0.26474723	0.021608217
t	0.0012112074	0.0017288739	0.00059785217	0.0041973814	0.0003477076	0.001379078	0.0003949019	0.0066089677	0.0370789	0.417319	0.023081642	0.47155496	0.034499485
s	0.00055595953	0.00023469818	0.0029124252	0.00019675687	0.0007635403	0.00021272735	0.014806634	0.041205667	0.5171654	0.37799716	0.02049758	0.023000874	0.00045052037
i	0.031052008	0.11000604	0.052565124	0.12543833	0.09083578	0.024356212	0.06258967	0.08830581	0.24192545	0.11253167	0.02666881	0.026696745	0.0070282854
m	0.00034139483	0.0013490219	0.0023831066	0.0073132543	0.003866517	0.0014928232	0.0010297067	0.0047861272	0.016583603	0.0812563	0.34908658	0.05139299	0.4791185
e	0.0055632186	0.0018423068	0.014966934	0.00063231145	0.0017734256	7.310133e-05	0.0065978756	0.011155459	0.3580369	0.15969838	0.27651662	0.021166647	0.14197679
d	0.00050902704	0.0018269127	0.0033260814	0.009769079	0.006422039	0.0029335606	0.001268563	0.0043222266	0.011803397	0.09003741	0.24390247	0.19609323	0.427786
i	0.028077925	0.013085278	0.03278623	0.0070899553	0.016847068	0.00093892566	0.02827475	0.032771267	0.123346984	0.07110683	0.2886723	0.0986725	0.25833002
c	0.0007421501	0.0016988164	0.001126767	0.016371842	0.0024691352	0.006609182	0.0007814894	0.0018958978	0.0024235747	0.06421741	0.02278431	0.77616477	0.10271461
ì	0.017379377	0.011570877	0.03986015	0.013115076	0.027377957	0.001339838	0.022898287	0.03836062	0.099575326	0.062243138	0.28073648	0.16696183	0.21858102
n	0.0008715789	0.0014534343	0.0006983105	0.011779895	0.001407717	0.0030136174	0.00033221554	0.0007610645	0.00050510507	0.016132243	0.008019634	0.8121274	0.14289784
a	0.0006565938	0.0006665414	0.009498128	0.0063695638	0.0073007075	0.00082122267	0.0035120812	0.024298366	0.028439533	0.0735223	0.07666988	0.7587583	0.009486763
</S>	0.00097413507	0.0039820056	0.0066979295	0.025294796	0.012893544	0.0076725525	0.0017524676	0.0022291413	0.0018176239	0.009578497	0.05138533	0.103749506	0.7719725
