 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a21	0.010848778	0.014163465	0.0065678055	0.0013926233	0.003908214	0.013581249	0.026367972	0.12973833	0.3552612	0.2278164	0.09842161	0.11193243
a8	0.0051098666	0.008242874	0.00772255	0.0010284772	0.0030997754	0.007670261	0.02107115	0.16152862	0.3350885	0.2740032	0.08656079	0.088873915
a31	0.0025194404	0.004602382	0.0030614545	0.0007781281	0.0028074766	0.009490239	0.020987175	0.09842548	0.37998456	0.3092078	0.103217915	0.06491791
a20	0.015425771	0.018478049	0.01952944	0.003816982	0.00543819	0.012537538	0.013202807	0.05382546	0.14152874	0.17234103	0.24770012	0.29617587
a3	0.009772073	0.012604974	0.008378935	0.0022194101	0.0040459167	0.020339362	0.030807693	0.120011486	0.36753786	0.19423655	0.103449136	0.12659663
a20	0.0037744814	0.0067028576	0.00611806	0.0016497297	0.003520442	0.010631823	0.019261891	0.13917434	0.3441849	0.28863776	0.086767145	0.08957652
a10	0.0027339195	0.0045423186	0.007181898	0.0016449643	0.002825738	0.006064884	0.017255988	0.13889852	0.34229103	0.29239577	0.09462757	0.08953745
a31	0.0040274607	0.0056794127	0.008315182	0.001538746	0.0032852998	0.0068069194	0.019860106	0.12433579	0.35317573	0.24283244	0.11527145	0.11487146
a20	0.016949153	0.0277071	0.020545285	0.0046645394	0.0040471656	0.011048851	0.011977945	0.05367916	0.20749968	0.19855945	0.21181272	0.23150894
a7	0.009701564	0.01514782	0.0082987	0.0022487151	0.0034755934	0.018959602	0.028540682	0.12489291	0.36228725	0.20612222	0.097980954	0.122343995
a11	0.0051019164	0.008612024	0.0066213724	0.0017612532	0.0035681168	0.012342213	0.020127228	0.13625003	0.34673813	0.27735126	0.08744924	0.0940773
a18	0.00379005	0.0056367167	0.008067782	0.0018144617	0.0028368544	0.00666226	0.018711954	0.14456183	0.33983448	0.28089133	0.09339017	0.09380212
a27	0.005104094	0.006942698	0.00997178	0.0017063523	0.0028036854	0.0073288344	0.020551715	0.13124126	0.3521244	0.24975285	0.10126927	0.11120308
a31	0.0036601524	0.006073745	0.007381156	0.0011703755	0.0029262304	0.0077002235	0.019319082	0.14713146	0.34143093	0.28573	0.090239465	0.08723717
a39	0.016740609	0.029863767	0.020767076	0.005326937	0.004162733	0.010942708	0.010790402	0.051537268	0.19410148	0.2149234	0.21573696	0.22510669
a31	0.011560229	0.018573912	0.010214783	0.002623719	0.0049554906	0.02420409	0.032055523	0.12491096	0.31996426	0.18683791	0.11182649	0.15227264
a24	0.017467719	0.026047092	0.03432026	0.017736785	0.010442785	0.012600315	0.010168949	0.044987906	0.087219626	0.19999242	0.26983684	0.26917928
a28	0.013089634	0.017669646	0.019694157	0.0052237227	0.006085058	0.017002448	0.030111553	0.1485159	0.23386833	0.1815324	0.1379044	0.18930274
a21	0.010132695	0.011328352	0.009356341	0.002224273	0.0058847954	0.020452127	0.024638074	0.15042242	0.3605206	0.2428827	0.0752585	0.08689915
a31	0.0059441775	0.010437681	0.009442817	0.0018142406	0.004278053	0.0122840265	0.019552113	0.15086246	0.3311015	0.28525138	0.081629284	0.08740222
a39	0.012739608	0.017955463	0.024562584	0.010971852	0.0068965214	0.01177244	0.009551732	0.0589135	0.14356463	0.22525124	0.23775154	0.24006891
</S>	0.014034482	0.019806005	0.014711942	0.004134995	0.008107829	0.029060824	0.035244655	0.13679995	0.3251235	0.18237858	0.09953704	0.13106021
