 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	0.0073029543	0.027540956	0.01856327	0.033705592	0.16857606	0.023068957	0.16730441	0.29309157	0.26084623
a23	0.0023847548	0.0029198737	0.0030056203	0.0040128916	0.06254298	0.013061682	0.49860084	0.31798685	0.0954845
a46	0.018409772	0.02253676	0.04062408	0.05828595	0.10441441	0.03008086	0.41303107	0.13389166	0.17872547
a8	0.02271905	0.026690094	0.04240512	0.060427442	0.08875943	0.02761156	0.39780653	0.14982775	0.1837531
a31	0.022314025	0.027756354	0.049797967	0.06142191	0.13362378	0.024459489	0.26418525	0.08834607	0.32809514
a17	0.04438495	0.10097854	0.120941736	0.07018525	0.1255908	0.09817326	0.062571846	0.09162511	0.2855485
a31	0.017234942	0.051988788	0.031428	0.025546854	0.09415008	0.092395484	0.10357948	0.12369591	0.4599805
a37	0.041581236	0.04615336	0.036466144	0.060589798	0.27666834	0.08209602	0.059426375	0.16573144	0.2312873
a31	0.030509897	0.057290092	0.044663403	0.063429534	0.23993732	0.1375324	0.067850076	0.16230106	0.19648625
a30	0.02270456	0.03917839	0.04182948	0.07223631	0.19666718	0.07892576	0.11141445	0.20179655	0.23524727
a21	0.031103613	0.05657119	0.054185797	0.12149925	0.13235256	0.2032451	0.03819247	0.09939703	0.26345298
a10	0.010176554	0.046991102	0.0684863	0.1835729	0.088717654	0.14126655	0.07813564	0.08014669	0.3025066
a39	0.011003536	0.042423293	0.049863156	0.09116202	0.14667843	0.13806471	0.16224843	0.15170588	0.20685053
a38	0.0062006605	0.027243502	0.027790185	0.021384995	0.19558278	0.11903303	0.15458624	0.15973578	0.28844282
a41	0.007885095	0.043335225	0.043411665	0.025928596	0.16721264	0.15211895	0.10711219	0.10626848	0.3467272
a18	0.0072636544	0.034392707	0.050102305	0.027855378	0.18299893	0.14664805	0.112135835	0.116500124	0.32210302
a31	0.007313736	0.031351496	0.04679758	0.031119734	0.1946893	0.17746131	0.10125427	0.10472059	0.30529198
a21	0.013304948	0.061337747	0.030707713	0.04402738	0.13905437	0.16693951	0.05467803	0.056982577	0.43296775
a20	0.008779186	0.044105314	0.0379658	0.042691816	0.1691988	0.19983225	0.051801436	0.05696059	0.38866478
a31	0.009304631	0.04931416	0.044580184	0.042472944	0.19068632	0.21920684	0.04392217	0.04807003	0.35244268
a28	0.0127544	0.030809628	0.017258791	0.03791309	0.2115263	0.11649695	0.07969087	0.11620264	0.37734726
a31	0.0135975	0.04736795	0.03639151	0.050412036	0.22099718	0.16079728	0.054220792	0.075576216	0.34063953
a17	0.010526846	0.016111309	0.016476836	0.033221886	0.12619235	0.08589696	0.10716022	0.346172	0.2582416
a20	0.011712583	0.023796886	0.019250162	0.08147083	0.14687344	0.1277861	0.1116164	0.18886933	0.28862423
a31	0.018801106	0.06252156	0.05044822	0.080747314	0.19252925	0.16514501	0.051695652	0.08284307	0.29526883
a37	0.0083185835	0.016089136	0.018594747	0.032533895	0.09933795	0.06355702	0.13708991	0.3898248	0.234654
</S>	0.009225108	0.022206768	0.020249967	0.08087075	0.13978538	0.11070239	0.11791527	0.1966079	0.30243644
