 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.0046119546	0.002437532	0.002499253	0.006235617	0.0081425	0.08074728	0.029942114	0.14801316	0.38991606	0.32745454
a20	0.012665502	0.007869634	0.003243903	0.0117582735	0.015531341	0.050608065	0.055312406	0.11985151	0.18082999	0.5423294
a37	0.009546787	0.0026993623	0.002351827	0.0054373736	0.0045360327	0.06167881	0.049939815	0.13899824	0.29945397	0.42535776
a24	0.008238475	0.002193838	0.0020762184	0.0075666476	0.0045791953	0.07864017	0.046525028	0.1630563	0.29587865	0.39124554
a29	0.010424254	0.0026450967	0.0020462496	0.010866619	0.006337843	0.08469944	0.047339737	0.16641332	0.25183812	0.41738933
a20	0.009150502	0.0019866521	0.0018047466	0.013544468	0.005459854	0.079847604	0.057144262	0.1847325	0.32206777	0.32426167
a10	0.009611394	0.0023514822	0.001968014	0.015442071	0.0061837994	0.08954075	0.05168256	0.18182538	0.31566253	0.32573208
a31	0.012786125	0.0039653247	0.002754282	0.020890478	0.0101393275	0.11621347	0.03919147	0.2113239	0.28915024	0.29358536
a17	0.018050052	0.0023729054	0.0014717674	0.0074292994	0.005183357	0.030385556	0.17791261	0.15205878	0.16673739	0.43839833
a20	0.014603449	0.0028841535	0.0016634056	0.0086999405	0.006111882	0.05546312	0.14064354	0.15129282	0.24987948	0.36875823
a28	0.011318992	0.0021961944	0.0017977484	0.009865988	0.0060843183	0.05398862	0.13072783	0.19543734	0.28490245	0.30368054
a0	0.010596888	0.0019890242	0.0014377299	0.008951305	0.00496093	0.06764195	0.09254596	0.16474746	0.30692178	0.340207
a18	0.011828173	0.0021501007	0.0013913093	0.009791441	0.0052365316	0.07637883	0.08224615	0.15691441	0.29704976	0.35701331
a33	0.019528864	0.003056519	0.0022308317	0.014750223	0.010003537	0.096867755	0.05015926	0.16084008	0.27285263	0.36971033
a20	0.019029925	0.013176321	0.011552354	0.02420354	0.031330567	0.069244295	0.04543509	0.25505793	0.33858198	0.19238797
a31	0.0073667206	0.009359258	0.0066617955	0.01483248	0.023489602	0.07817264	0.02612184	0.14462972	0.2862423	0.40312365
a8	0.0077830437	0.0031947715	0.0019703892	0.0039018246	0.0053632753	0.032862246	0.07476317	0.11952282	0.22507125	0.5255672
a23	0.002786516	0.0019975854	0.0035596006	0.0039428403	0.0030431042	0.04594955	0.048961252	0.34644803	0.41580862	0.12750287
</S>	0.006469028	0.008157078	0.01081992	0.0104416795	0.0074755587	0.060390227	0.037215453	0.22034964	0.3882935	0.2503879
