 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a31	0.0038791934	0.0074471347	0.0033456113	0.0040158667	0.009080878	0.0052760597	0.037451904	0.32255432	0.16183013	0.028003993	0.09303318	0.11979244	0.20428927
a8	0.0065944954	0.006641876	0.006190224	0.015369418	0.022584612	0.017917372	0.028302673	0.04517135	0.04000704	0.04604007	0.22165026	0.22708225	0.3164483
a23	0.002125185	0.002718017	0.0024962486	0.006391065	0.012308777	0.00922456	0.020550454	0.055271477	0.052908346	0.060495924	0.24584751	0.31952956	0.21013287
a8	0.0020093215	0.0023985761	0.00241174	0.006021216	0.009123518	0.0101267435	0.024889098	0.0635692	0.076329395	0.06062944	0.3253799	0.23157148	0.18554035
a20	0.0021087336	0.0038147909	0.004106118	0.0074973777	0.011281435	0.013415286	0.01721429	0.07912369	0.10234045	0.03828232	0.29700854	0.21676709	0.20703985
a31	0.0015423617	0.0028426505	0.0031115054	0.006210468	0.008505632	0.010276964	0.012114008	0.05232917	0.043423124	0.028491434	0.36974382	0.24842681	0.21298204
a28	0.013007386	0.012607188	0.0087279705	0.018381244	0.022908358	0.01697724	0.024998551	0.025671415	0.02875704	0.048135202	0.16789044	0.21430196	0.39763597
a31	0.004341386	0.0063964156	0.0053878375	0.011512766	0.012481345	0.01446004	0.018708782	0.038409352	0.056863684	0.060338553	0.18019906	0.35254025	0.23836052
a46	0.01735678	0.02241051	0.014916293	0.0219465	0.01704001	0.013939713	0.021019012	0.018282548	0.024822282	0.04716003	0.10588865	0.19683616	0.47838148
a38	0.007014899	0.006483045	0.008316414	0.015021072	0.018281026	0.025069343	0.026875723	0.06854368	0.07008054	0.07711886	0.15014234	0.31257445	0.21447855
a13	0.0010114063	0.0020109767	0.0041834414	0.008049568	0.012259075	0.035637673	0.08226499	0.20840384	0.12053045	0.081498526	0.13414064	0.15509918	0.15491012
a31	0.00055107457	0.0007925853	0.0012444099	0.0046155276	0.010249214	0.019166093	0.09497028	0.31636426	0.18546072	0.10602519	0.081112646	0.08189523	0.097552806
a17	0.010943612	0.016034542	0.021685306	0.01735377	0.012135222	0.009088941	0.016323417	0.015034516	0.022457646	0.044187043	0.09350175	0.2871507	0.43410358
a31	0.0028176391	0.0035319612	0.0049314843	0.0073393565	0.010587663	0.0315366	0.050456747	0.12025858	0.112371154	0.09327883	0.14093547	0.17747843	0.24447608
a35	0.013525599	0.016502706	0.028446231	0.022401024	0.015034212	0.008814496	0.021298863	0.021702398	0.023641333	0.05906127	0.07583354	0.27770096	0.4160374
a8	0.004893067	0.00677266	0.011108894	0.010478081	0.015556301	0.061304674	0.07295685	0.07003582	0.06705044	0.063295364	0.09155706	0.1693878	0.35560295
a31	0.0025681993	0.0037316922	0.009617173	0.015393145	0.021273606	0.09190722	0.094232865	0.096425265	0.097364984	0.09823431	0.103362955	0.13424346	0.23164517
</S>	0.0070425374	0.012362202	0.020615725	0.02368795	0.018071413	0.011698667	0.025177164	0.031170957	0.02434989	0.047334652	0.06552808	0.37715468	0.33580604
