 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a17	0.023733798	0.10805763	0.11277059	0.041995913	0.06332072	0.044202153	0.034544747	0.16177915	0.09659612	0.31299913
a31	0.015580006	0.06888618	0.044368565	0.0269034	0.03449732	0.039562654	0.036715493	0.14609455	0.31227097	0.27512085
a20	0.016504036	0.09029192	0.1075296	0.057977386	0.0795917	0.05468979	0.05072903	0.18929812	0.11031364	0.24307473
a8	0.026215812	0.060714096	0.042740013	0.02650959	0.03136883	0.042723686	0.04050628	0.14951016	0.29780817	0.2819034
a31	0.010830182	0.020564042	0.015077889	0.009352637	0.018139398	0.07373351	0.10186182	0.17543134	0.2047184	0.37029076
a10	0.022377541	0.109674886	0.09891932	0.03708055	0.059401706	0.04098463	0.04132087	0.17460325	0.08913205	0.32650518
a11	0.018001188	0.05244776	0.04453391	0.018232439	0.022571716	0.034459144	0.038663875	0.1782051	0.22199427	0.37089065
a37	0.0032367948	0.02739459	0.010427013	0.009207735	0.015819902	0.07429838	0.15988308	0.20744134	0.22411714	0.26817396
a29	0.0016218439	0.022349032	0.018649591	0.020300828	0.047398712	0.09257594	0.09404201	0.19609514	0.26819688	0.23877004
a24	0.0016941562	0.027457027	0.04220002	0.042234134	0.05994011	0.06976681	0.08321929	0.14363384	0.27031508	0.25953954
a6	0.0025122985	0.040872276	0.042346667	0.041649103	0.056028683	0.08249685	0.096376054	0.13264242	0.26465526	0.24042039
a8	0.0067084963	0.026333835	0.03659096	0.056357946	0.060663626	0.13949789	0.19070932	0.06839588	0.123830475	0.29091156
a31	0.007302333	0.013268683	0.035530798	0.034089565	0.052220892	0.02346423	0.010459756	0.049337145	0.12563346	0.6486931
a0	0.0043362207	0.015290139	0.0126805445	0.0064280415	0.013054026	0.014013238	0.012614896	0.16582441	0.14550786	0.6102506
a37	0.0043283096	0.014979907	0.010686093	0.0074681533	0.020648988	0.059999548	0.04135596	0.20054275	0.22500654	0.4149837
a46	0.006407278	0.012609905	0.016119272	0.0132831205	0.031451352	0.05275247	0.057703342	0.12755625	0.30171666	0.38040042
a8	0.018530283	0.01160483	0.02620791	0.026232976	0.079790406	0.04848332	0.035880025	0.032993037	0.08954119	0.630736
</S>	0.023506274	0.023625027	0.04835377	0.024039838	0.046828218	0.010574841	0.007927376	0.0132533265	0.0561517	0.7457397
