 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a20	0.011057908	0.034183167	0.04734447	0.026135942	0.11094292	0.02838311	0.04452519	0.015892517	0.28795582	0.3935789
a31	0.008557544	0.022493122	0.04205201	0.022653356	0.07721584	0.022413317	0.025583718	0.023059154	0.36586654	0.3901054
a14	0.008925078	0.084067516	0.031216806	0.019674791	0.13507101	0.057920232	0.13648523	0.06971434	0.20607486	0.25085017
a17	0.001867064	0.010159562	0.009926355	0.0101501215	0.041752644	0.028764714	0.023890853	0.03727622	0.43564177	0.4005707
a31	0.0014160224	0.0069129528	0.007155411	0.005324524	0.030645173	0.012846947	0.009830721	0.033055946	0.53040564	0.36240667
a11	0.026846545	0.06842325	0.044819705	0.042306613	0.09526575	0.06368374	0.041885428	0.03948255	0.12719442	0.45009193
a18	0.0016893548	0.021281496	0.013308657	0.011184989	0.0807113	0.035502706	0.035527352	0.08413555	0.31140473	0.4052538
a6	0.00075602124	0.0054562474	0.0030116844	0.0037475103	0.02633187	0.009363958	0.010534254	0.1264013	0.3957728	0.41862437
a8	0.0023800759	0.0067804316	0.008160533	0.009425031	0.019806067	0.011687477	0.018635971	0.054644793	0.43930995	0.4291697
a31	0.012567558	0.017215142	0.025976297	0.04197054	0.055521097	0.034939203	0.016950546	0.017212056	0.28832635	0.48932117
a24	0.021517405	0.08549408	0.04738806	0.0127011025	0.034773853	0.017102798	0.031078795	0.062976785	0.2811415	0.4058256
a37	0.006152702	0.019975599	0.006836551	0.0037876086	0.013061752	0.009615606	0.01403649	0.089843966	0.2621851	0.5745046
a38	0.0021492431	0.014148623	0.0039951224	0.0013493643	0.018459007	0.014692179	0.035703674	0.15217762	0.27249122	0.48483396
a31	0.0017268137	0.016744455	0.0045030047	0.0012094508	0.018499697	0.011222118	0.03710295	0.17341784	0.34827653	0.38729712
a11	0.00795725	0.016505735	0.007863274	0.0038860636	0.009571931	0.008148091	0.01177566	0.09592404	0.22940059	0.60896736
a31	0.00414691	0.013247222	0.0050197523	0.002102529	0.019451572	0.020039916	0.044200826	0.15631108	0.19611669	0.5393635
a8	0.01229365	0.013849049	0.019555619	0.013615456	0.011183386	0.0108617665	0.012387559	0.07017314	0.35658666	0.4794937
a10	0.008796051	0.013239197	0.016583007	0.0051287585	0.0056571676	0.010329276	0.026036901	0.15061212	0.20935804	0.5542595
a18	0.0021953029	0.014329913	0.005946668	0.005166842	0.021774223	0.031925373	0.122542724	0.29915628	0.20070796	0.2962547
a31	0.001471098	0.007750911	0.0035936006	0.004109498	0.014931982	0.014098478	0.023041315	0.19275811	0.3612195	0.3770255
a11	0.015786389	0.029065566	0.037935354	0.02175375	0.015460739	0.016158227	0.016674854	0.0748926	0.27062014	0.50165236
a10	0.0045925872	0.013071761	0.011547197	0.004804114	0.0064809015	0.011028625	0.023201078	0.13933142	0.22706394	0.55887836
a1	0.0030879476	0.014139981	0.0086317025	0.004632432	0.020587016	0.024344936	0.06419166	0.22307035	0.22574447	0.41156954
a41	0.003345647	0.010656775	0.0048020184	0.004223699	0.017318716	0.00821029	0.03173065	0.24217443	0.2876536	0.3898842
a31	0.002490182	0.015026718	0.008371838	0.003724326	0.013934888	0.005809963	0.01206717	0.15791152	0.3726885	0.40797484
a8	0.006688205	0.011341681	0.012237676	0.0067637144	0.0069919606	0.008363422	0.0097533725	0.081672594	0.34576753	0.5104198
a31	0.0043202317	0.008344657	0.0074564135	0.0035670158	0.0122505985	0.010150903	0.024970682	0.15521085	0.2643344	0.5093943
a37	0.017499145	0.022668505	0.038917582	0.043024693	0.02451162	0.026667083	0.03075286	0.11664932	0.30371153	0.3755977
a8	0.005892212	0.011784967	0.013790678	0.006550806	0.0067777666	0.009899266	0.017634194	0.1354778	0.25951672	0.53267556
a39	0.0053962553	0.016761301	0.020260632	0.0059920666	0.01054744	0.014953438	0.035810553	0.1489816	0.2452579	0.49603876
a31	0.003140482	0.010819402	0.008790824	0.006306281	0.01641652	0.020524208	0.024694202	0.16043665	0.2789444	0.469927
a39	0.015416948	0.030588694	0.037120998	0.033161934	0.019806016	0.020885406	0.027234972	0.11499186	0.29830515	0.40248805
a35	0.0056347493	0.014896055	0.012091014	0.0052250517	0.005504688	0.00891965	0.022619657	0.119338855	0.23693094	0.56883943
a31	0.010590949	0.04237105	0.021822898	0.00734918	0.012292199	0.018062573	0.04826604	0.20186454	0.2187736	0.4186069
a41	0.02314665	0.039518543	0.040077556	0.036344267	0.021748079	0.02231314	0.045130298	0.14848351	0.26319638	0.3600416
a13	0.00948582	0.018375576	0.016829185	0.007930678	0.006559391	0.009955964	0.025190068	0.1270498	0.24105084	0.5375726
a35	0.005267279	0.034537412	0.016899839	0.005119244	0.019533858	0.02918984	0.117319286	0.20736311	0.19864671	0.3661234
a31	0.0061497134	0.048975226	0.019990725	0.009468929	0.027121285	0.028836014	0.10365244	0.27999786	0.19039802	0.28540978
a20	0.016508048	0.031621676	0.029997654	0.021120569	0.014136657	0.014495443	0.02688123	0.119257666	0.3533567	0.37262434
</S>	0.0074359193	0.019335037	0.013590982	0.006143682	0.007166145	0.013834394	0.04265855	0.1355417	0.2121039	0.5421897
