 	se	nella	nella	pasta	voleva	sale	l'	avevo	messo	</S>
a24	0.0079517789294	0.00356147374478	0.016526829357	0.0563240948446	0.876697046746	0.00212557210779	0.0110244575861	0.0130825101207	0.011415827508	0.00129041358169
a37	0.0109812909765	0.00654782471493	0.0298762254523	0.0764970432815	0.828147828915	0.00476653526926	0.011833310862	0.0143173475402	0.0144527515027	0.00257984406056
a38	0.0126453073255	0.00972420790498	0.0437572688174	0.104409014427	0.768108309638	0.00904177598975	0.0153898702873	0.0153738370134	0.0175270135009	0.00402340268685
a31	0.0102540732418	0.00831344896833	0.0374148861391	0.103122964809	0.777906036546	0.00817429626325	0.0187669410958	0.0165921023378	0.015946700067	0.00350853505228
a11	0.00867147271393	0.00830520532278	0.0430831605797	0.11545970827	0.753652028849	0.0108519840211	0.0221685366986	0.0177795981126	0.0165348802557	0.00349341617409
a31	0.00820932440464	0.00823684949426	0.0443605291932	0.116664165423	0.75060949295	0.0116544415237	0.0230435982329	0.0174806958709	0.0162775067519	0.00346339654136
a8	0.00662351413488	0.00455187421809	0.0259583907311	0.110164264474	0.786811064317	0.00715656969123	0.0251313000776	0.0173273157903	0.0142760272506	0.00199967579712
a10	0.00727208971163	0.00574266773936	0.038360685577	0.156051881491	0.709792598106	0.0115346208971	0.0315215900259	0.0190298139301	0.0180761454169	0.00261789573237
a18	0.00836881890388	0.00860883191312	0.0586208185257	0.190771107164	0.640610689369	0.018141872299	0.034700322342	0.01813825131	0.0185863034723	0.00345298441079
a31	0.00771614130129	0.00713369224771	0.0466804181752	0.153280159055	0.70651070979	0.0144431122197	0.030108872114	0.01696166377	0.0145385604908	0.00262672847026
a11	0.00718451810043	0.00642265969257	0.0432470213917	0.145443556352	0.716611936597	0.0136471501932	0.031079962038	0.0186458819233	0.0150752031636	0.00264215332342
a10	0.00839124570014	0.00968981923086	0.0671234371306	0.198448572117	0.614227178866	0.0213042387311	0.0372542526793	0.0200069699744	0.0194425577212	0.00411171764114
a1	0.00936771156671	0.0113336764103	0.0749764990435	0.211459757372	0.589405149622	0.023946985577	0.0368000295598	0.0187995503248	0.0192912802404	0.00461935141371
a41	0.0104885605222	0.0130542928034	0.0810170496812	0.212281555791	0.576683156541	0.0265120535257	0.0365811631866	0.0185444724416	0.0195838917468	0.00525382100457
a31	0.00915761717407	0.00971189020113	0.0582471842271	0.16630254393	0.669453618847	0.0187488453219	0.0316541223955	0.0175798456472	0.0153607029156	0.00378365182152
a8	0.00769127505802	0.00574061033371	0.035530478409	0.142304599977	0.729454436282	0.0117192125873	0.0329164944652	0.0182302253824	0.0141154126385	0.00229727446051
a31	0.00666815791934	0.00422012124457	0.0270105743697	0.123704847659	0.761136345427	0.00925738700577	0.0313233978217	0.0201321584608	0.0147690375462	0.0017780231435
a37	0.00597440967311	0.00392502754819	0.0269802313566	0.127012263553	0.753035368476	0.00906989981192	0.0326185649406	0.0225439268203	0.0169054195154	0.0019349560045
a8	0.00685344569104	0.0046748704494	0.0320090781189	0.156091322851	0.706320369492	0.010951512604	0.0397810639802	0.0219069626068	0.0191258125051	0.00228559153483
a39	0.00750629189701	0.0046663212498	0.030531425373	0.155707119284	0.714578656497	0.0107055265347	0.0395304386601	0.0184420988689	0.016478324835	0.00185378724494
a31	0.00669705283234	0.00383625858327	0.0250905129577	0.128924712428	0.759950905499	0.00868868607823	0.0331191628867	0.0184264912896	0.0138543952783	0.00141178439498
a39	0.00623020894411	0.00390963966109	0.0268382594859	0.128624813476	0.753443701833	0.00916317059274	0.0333900029622	0.0209759704299	0.0156848590928	0.00173933631166
a35	0.00745375678137	0.00558768418703	0.038671033162	0.172137461159	0.680250853944	0.0135349426976	0.0412145053207	0.0204904981433	0.0182271973643	0.00243208617055
a31	0.00670781069379	0.00394173740568	0.0256762167207	0.130096904386	0.757786571315	0.00887690761587	0.0325876547736	0.0188785570478	0.0139765471214	0.00147112085352
a41	0.00626745999793	0.00410254657856	0.0284020745736	0.130528182129	0.748529003772	0.00968635008862	0.0334511429245	0.0213288460159	0.0158671293738	0.00183727428117
a13	0.00773220466598	0.00649327562619	0.0454515248579	0.18199857071	0.659066731257	0.0158737843629	0.0415981473082	0.0205428003386	0.0184762711246	0.00276670439372
a35	0.00880510105533	0.00738584604206	0.0494632116193	0.190736950237	0.650444060419	0.0174594037876	0.0398705897694	0.0170828247795	0.0160628943749	0.00268912906457
a31	0.00775919818511	0.00540904858069	0.0349438451064	0.146014207746	0.730274453473	0.0121050941292	0.0322994012565	0.0165967269265	0.0127369854583	0.00186101892486
a20	0.0071501670617	0.00595958609356	0.0408668929355	0.143990916915	0.715474484491	0.0134732515764	0.0341320247522	0.0203394979755	0.0160767698194	0.00253636747829
</S>	0.00797752453085	0.00880297354678	0.0626908664677	0.187715223457	0.619912742245	0.0207285387882	0.0424576243761	0.0235880739878	0.0220503449097	0.00407605958915
