 	se	nella	nella	pasta	voleva	sale	l'	avevo	messo	</S>
a11	0.054668685755	0.0723571396894	0.0700230119037	0.0866060803867	0.26006507726	0.0675392705939	0.0805834583956	0.105512724975	0.0941196775619	0.108524853568
a18	0.054464045985	0.0777471070765	0.0647610617012	0.0988516499289	0.27570162742	0.079509351938	0.0841569726652	0.0931951295583	0.0760913984873	0.095521639556
a6	0.0566471794283	0.0907725770255	0.0653755667004	0.0966525503763	0.282225351273	0.0852443908993	0.110064250848	0.0846726404861	0.0645752702291	0.0637701968673
a8	0.0512668685761	0.0887517398752	0.0721429111668	0.104394587792	0.294814237491	0.0966477677064	0.111924837709	0.0764825769154	0.0617369529497	0.0418374989218
a31	0.047452839692	0.0927095822717	0.0857369993623	0.105608250731	0.28903834343	0.0989909842688	0.0853778404363	0.0696111618585	0.0675352895232	0.0579387076066
a24	0.0512805131307	0.0919629952972	0.0910007602941	0.093751416377	0.263447130343	0.0814217383296	0.0828453082788	0.0778249469528	0.0769508533744	0.0895143340642
a37	0.0556492773102	0.0972474884591	0.088262546498	0.099854082859	0.254658929048	0.0757807360899	0.0831373164929	0.0748150106176	0.0647563437915	0.105838265861
a38	0.0580048757034	0.104631392286	0.0796325692327	0.10545273542	0.247222039283	0.0798696550766	0.0785906614976	0.0685246006392	0.0549445254638	0.123126941954
a31	0.0657277185945	0.112694501229	0.0850554927176	0.0980308826733	0.239810928694	0.0738675763455	0.0736660378325	0.0673706302797	0.0542355932679	0.129540627083
a11	0.0690473065915	0.114451444876	0.100320018213	0.101716696358	0.227872310565	0.0618872207685	0.0684771384775	0.0702225886932	0.055750251336	0.130255027926
a31	0.0752444381638	0.112728164503	0.101959301404	0.096805861386	0.220721841322	0.0514445538262	0.0633330306258	0.0751991796644	0.0638726395787	0.138690998005
a8	0.0752941491213	0.101398011712	0.0866417679347	0.0995476917287	0.234966552574	0.0455539941787	0.0576934140753	0.0830338769881	0.0742454039929	0.141625136125
a10	0.0674962403071	0.105850046504	0.0869013834449	0.11775855371	0.227655331125	0.0537415280596	0.0586687163584	0.0796810633294	0.0698086903976	0.132438443602
a18	0.0679551771024	0.133589976168	0.100137300615	0.119180092037	0.206793660642	0.0632580447532	0.0598314137861	0.0656951087098	0.0575074432659	0.126051781167
a31	0.0709617743008	0.134706626845	0.0961558502717	0.102041864546	0.210806473681	0.0582924712751	0.0597198597954	0.0695628960366	0.0634949844886	0.134257206856
a11	0.0693155602336	0.11410258147	0.0894251002906	0.103731663982	0.215296070027	0.0520802825824	0.0582433819985	0.0742886980789	0.0724728692295	0.151043796585
a10	0.0718473043445	0.109588003823	0.0942776492302	0.125759028994	0.205391062476	0.0563702733941	0.0572038733995	0.0650833521596	0.0644128722765	0.150066583968
a1	0.0829192331815	0.111641655674	0.0955785594101	0.122760014931	0.194739732359	0.056910018798	0.0575749395332	0.0663219908532	0.0650482538255	0.146505608896
a41	0.0817782031272	0.104991187091	0.09411494727	0.11917051151	0.191065826053	0.063639329866	0.0636979264444	0.0685700174177	0.0661378900085	0.146834166672
a31	0.0755000068424	0.105460848617	0.0892130946233	0.103965646837	0.204663309151	0.0675549334513	0.0681672549481	0.0717715305726	0.0695928916028	0.144110478855
a8	0.0681513645475	0.098435801259	0.0906436052078	0.104331089612	0.21859802865	0.0598137001131	0.064747091516	0.0739628062242	0.0731029662676	0.148213546322
a31	0.0632286200958	0.0940282793797	0.0895926345159	0.100729641404	0.224292335617	0.054566897733	0.0645868206387	0.0790085003414	0.0771628414225	0.152803456505
a37	0.0609083463719	0.0902094738866	0.0887169426186	0.100006849335	0.220246437739	0.051988757073	0.0636754808796	0.0810940003805	0.0807713644075	0.162382370093
a8	0.0671769592173	0.0857236779489	0.0929654933395	0.119483575045	0.223738433046	0.0560045666243	0.0636854371599	0.0704560048602	0.0680808804025	0.152684981538
a39	0.0711327370058	0.0903160183363	0.0947416480465	0.121535534815	0.229420675682	0.0643485121414	0.0677226170533	0.0655992151534	0.0588651018008	0.136317940926
a31	0.0638027077086	0.0880985748121	0.0899271262488	0.104783973805	0.228122314361	0.0658817261605	0.0698059097511	0.0755769150511	0.0708101249336	0.143190610705
a39	0.0610354138362	0.077215936964	0.0860992061829	0.105063166802	0.225974963054	0.0621078669002	0.0693567993837	0.0804184918837	0.0784211173779	0.154307033004
a35	0.0650460597054	0.0824130371813	0.0943822767276	0.120897923801	0.217525271485	0.0625276030001	0.0686808629279	0.0694228821612	0.0669897606593	0.152114340948
a31	0.0666049261218	0.0867217555291	0.0863357573759	0.101773341467	0.223519177828	0.06151930041	0.0698273221093	0.0775034185204	0.0741485208864	0.152046489009
a41	0.0629399447939	0.0807963011984	0.0857616674586	0.100304309289	0.218950681743	0.0580188200467	0.0677780423031	0.0815625869735	0.0810397961621	0.162847856269
a13	0.0693738501313	0.0899602854195	0.0957719764862	0.116775309296	0.205843255381	0.0592438587489	0.0658198291677	0.0696881700578	0.0694262083874	0.158097272883
a35	0.0841663009438	0.102384897973	0.0941053268287	0.116844094365	0.20507434946	0.0645061152496	0.0708191132559	0.0658030229526	0.0606670289291	0.135629761814
a31	0.0847753728813	0.0972162176377	0.0854965449229	0.102868766588	0.217805206153	0.0657556243899	0.0738743000186	0.0732102589842	0.0673014563764	0.131696246452
a20	0.0727351860938	0.0870813685259	0.0881547334876	0.102591799329	0.212615429184	0.0613588506366	0.0692935109395	0.0765563107947	0.0757550533921	0.153857731451
</S>	0.0667065566469	0.0834603968629	0.0973539991438	0.116311329264	0.196412907792	0.0588034360183	0.0663998539697	0.0728945159974	0.075018845896	0.166638128496
