 	l'	anno	che	viene	devo	mangiare	molti	dolci	</S>
a30	0.0848693136301	0.139337593658	0.0922378511482	0.132111695208	0.0907999367157	0.0664436093605	0.0764199651087	0.18509211031	0.132687927195
a21	0.0705023243434	0.124950787219	0.106031380983	0.163130165936	0.117420255239	0.0745103319202	0.0667488023696	0.146101848103	0.130604107265
a10	0.0779342745811	0.112451918273	0.112917964128	0.175572261645	0.128037397213	0.0786876331734	0.0707604072565	0.140552504901	0.103085650555
a39	0.0898837761937	0.106345120958	0.108992421443	0.169619901882	0.128147678804	0.0804340445245	0.0724528404188	0.138342367567	0.105781852852
a38	0.0948524205979	0.109564664919	0.113395229148	0.163499558961	0.126830583335	0.0800338385082	0.0676564892729	0.133447774656	0.110719424417
a41	0.101950732933	0.125295063173	0.127211813383	0.162801906654	0.116435319712	0.0756185032361	0.063545680091	0.129169688485	0.0979712816057
a18	0.103833963578	0.134628351124	0.135381992128	0.164248000151	0.111124744237	0.0731038409454	0.0628577246303	0.128973148028	0.0858482396686
a31	0.101543533126	0.164400059575	0.125228557309	0.154018802784	0.0934754474123	0.0699715181818	0.0653426916101	0.145093505343	0.0809258890895
a21	0.0924164683753	0.171676784725	0.112091476036	0.139719148728	0.0847534034708	0.0729091325273	0.0715540129367	0.154884859381	0.0999947165632
a20	0.0908429801251	0.147573321242	0.119062299745	0.146136177909	0.0955229423569	0.0756344576424	0.0720941326789	0.140095530794	0.113038150254
a31	0.096365255975	0.140653069881	0.110504452115	0.143820513036	0.0873122974523	0.0721143359475	0.0728775716596	0.161453343531	0.114899151085
a28	0.0966437849917	0.13298711576	0.0984124217717	0.136902462679	0.0883378555508	0.0759966823825	0.0771948300865	0.17287500411	0.120649851095
a31	0.0999832534639	0.13101286392	0.0908408791906	0.131889991093	0.0880076515169	0.0770453471942	0.0834002256288	0.170466298503	0.127353496232
a17	0.0933649893546	0.115047507307	0.0820112603969	0.130404434964	0.094491679439	0.0766733107314	0.0830222699429	0.171068669301	0.153915868211
a20	0.0941964727182	0.108405261836	0.0932711754656	0.142962128655	0.10264171408	0.0782455767105	0.0744258110476	0.144109078034	0.16174277047
a31	0.104933805239	0.126898802079	0.0910943071552	0.132882658152	0.0809664484933	0.0742924788368	0.0792463524159	0.157085263878	0.152599878557
a37	0.103709638546	0.126895687493	0.0867581903851	0.131326047517	0.0807940670311	0.0724697754789	0.0796177044053	0.161698712493	0.156730174119
</S>	0.102969679973	0.120514220347	0.0930079321926	0.142828695559	0.0913392596156	0.0727848207395	0.0730165429027	0.142389390646	0.16114945696
