 	l'	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a24	0.0228134191947	0.109337467529	0.0471780027687	0.0565772584727	0.0722924178473	0.109358638649	0.0593172640931	0.100590431548	0.0563360410536	0.046385113821	0.220247205332	0.0724871257956	0.0270796163399
a49	0.0253089210962	0.104236560736	0.0399515282362	0.0653939602636	0.0786998751564	0.117375827841	0.05522168106	0.0908649483773	0.0468183622979	0.0364951083737	0.227175326497	0.0719278509852	0.0405300414746
a39	0.0266898028101	0.095689915652	0.0401331172787	0.0739889155112	0.0795043192661	0.113542733602	0.0535491712397	0.0869646219874	0.039673903766	0.0344759633912	0.232204573146	0.0785992768684	0.0449836829342
a19	0.0288600071007	0.0829326000307	0.0494365897062	0.0690256056444	0.070050355404	0.103689133611	0.0504061973106	0.0830388006161	0.033167529082	0.0364416025304	0.241449856102	0.114460519696	0.0370412066794
a18	0.0317820720842	0.0753788302369	0.0498317788554	0.0613681193048	0.06728180378	0.110517913548	0.0511248486562	0.0796016954387	0.0309509921807	0.0341241113768	0.241394328101	0.125474094012	0.0411694210665
a31	0.0348023397627	0.0745943360283	0.0396137505851	0.0643591187483	0.08513181467	0.128278060034	0.0879506477114	0.0888120456529	0.0369298474802	0.0381639653923	0.184112321947	0.0847396504107	0.0525121016975
a17	0.0408204272589	0.0896285042121	0.0416498559884	0.0599873965828	0.08410043529	0.139542818211	0.11060887137	0.0897448836176	0.0357809017734	0.0416971912641	0.127267282449	0.0779097115102	0.0612617164412
a20	0.0455328556116	0.0960244127907	0.0469779600428	0.0657486872609	0.0874820236967	0.14267050487	0.0942567308567	0.0843318727392	0.0350537304311	0.035095489888	0.120094069503	0.0859128772501	0.0608187967471
a31	0.0460801271412	0.0740765641569	0.0383789670643	0.0716830376203	0.0982879156322	0.142241699557	0.138550746152	0.0930477955131	0.038231668077	0.033429220396	0.095290282121	0.0730361158634	0.0576658810317
a37	0.0511303949757	0.083962547619	0.0373403537314	0.0646605294734	0.0982583746107	0.147661951186	0.155402115784	0.0928730727044	0.0332700102257	0.0337177209453	0.062742108107	0.0701912895878	0.0687895475932
a31	0.0612718827719	0.105473713493	0.0446390295658	0.0665343548245	0.102807596937	0.149341286929	0.107822906195	0.0950526269681	0.0345838927152	0.0375049190284	0.0494105371023	0.0684619528626	0.0770953110311
a20	0.0553391157073	0.0994291267243	0.0455988652039	0.0673511865415	0.107418087846	0.146801118576	0.0979752757317	0.103152858989	0.0427299786117	0.0416376368095	0.0455298305941	0.0651284151742	0.0819085082437
a31	0.0581818732678	0.105577089208	0.049262156548	0.0685433499805	0.0990516929487	0.142130052325	0.0892495574439	0.106781019596	0.0482115270772	0.0433851279365	0.043864973158	0.0640520249247	0.0817095602679
a24	0.0627857154779	0.103222263149	0.0525934297693	0.0700695976602	0.0959413133829	0.137225407842	0.0806903248813	0.106379327665	0.0581223065657	0.0423375850122	0.046091157386	0.0670256820216	0.0775158914093
a20	0.0555986816126	0.0848143493297	0.0488571528298	0.0716313947534	0.107056173394	0.133159635081	0.0867191455604	0.101824405555	0.0726128261552	0.0387906314641	0.047156272462	0.0722862821072	0.0794930524031
a24	0.0576376871375	0.0792507066232	0.0415157448566	0.0738007359845	0.115437975398	0.131200562027	0.0896200121868	0.099707354385	0.0777852123517	0.0385405973814	0.0405028134873	0.0700145068024	0.0849861063344
a8	0.0536470535325	0.0670788433411	0.0414707385322	0.0715993234615	0.113710772333	0.145985993542	0.0981258311956	0.100605906795	0.0742467516506	0.0392173141938	0.0370372760958	0.0641947250008	0.0930794865115
a31	0.0511790191642	0.080023802267	0.0460026781174	0.0676203938205	0.102714166844	0.156878048847	0.0962172775985	0.108069376598	0.0748328018835	0.0402380257979	0.0399704783653	0.0552782016669	0.0809757359705
a29	0.0515643120614	0.096072430329	0.0446885659125	0.0629496440735	0.102500432148	0.150264336882	0.0859417273995	0.104105012599	0.0674667244278	0.0414341535326	0.0495774522551	0.0602312843556	0.0832039284568
a31	0.0575162403045	0.099296863323	0.0446315078108	0.0627654477578	0.0967870338493	0.145700123361	0.0765086460665	0.096835540533	0.0575873576093	0.0432249085109	0.0638162064184	0.0687155109852	0.0866146158656
a28	0.0603353821988	0.096178035501	0.0490468369103	0.0674482941193	0.0869950635498	0.14140565132	0.0709566156888	0.0939407578443	0.0515036758031	0.0443860971036	0.0824192714728	0.0777943041951	0.0775900088019
a24	0.0597684691129	0.091669214387	0.0499672037701	0.0706035571731	0.0918800897833	0.136643212773	0.0744310230296	0.0906779912148	0.044991946201	0.0451824995679	0.0795457493576	0.0816402429317	0.0829987908006
a46	0.0608181405976	0.0885749394623	0.0469925405234	0.0718677733244	0.0998356039944	0.138995005724	0.0792972022765	0.0917835304049	0.0477557872003	0.046277469656	0.0614397614525	0.0758456494439	0.0905165897335
a31	0.0554185890505	0.0857545967141	0.0459909160545	0.0681218014415	0.0948493891315	0.145567669708	0.0764393984255	0.093673692735	0.0473402398401	0.046479650552	0.0726588828175	0.0793812752146	0.0883239030712
a33	0.0480977783615	0.0797404819314	0.0499562553382	0.0619900686805	0.0783725083772	0.152012332303	0.0747229700085	0.095318249845	0.0427359042534	0.0494098246507	0.0853681308058	0.0880852718049	0.0941902259171
a17	0.0468233214605	0.0695495635105	0.0494171002861	0.0608622530935	0.0834044516591	0.152108630568	0.0763401242028	0.0982070681483	0.0452046396845	0.0544981036836	0.0721283769353	0.083669943935	0.107786425572
</S>	0.0502720085803	0.0736812557553	0.0456355027431	0.0600847403468	0.0934449591296	0.147665587284	0.0721760711014	0.100384826574	0.0488679438423	0.0567142912418	0.0640165914676	0.0783502642675	0.108705968186
