 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
è	0.05890112234	0.0657722242	0.1845943214	0.2136447834	0.1161775934	0.0583471085	0.037688501868	0.0435365957755	0.0476415385303	0.0454957841521	0.0302312958877	0.036800143891	0.0611691223907
n	0.02449747794	0.0513766574	0.178447976	0.279652566	0.279432202	0.03963332996	0.02133501054	0.0202021736789	0.019945256768	0.019626784772	0.0186058482931	0.017853625217	0.0293911468156
n	0.03058433568	0.05353153632	0.20177748	0.290311582	0.195199802	0.0553289846	0.03944095356	0.0297755552705	0.0210406465	0.020133917485	0.0180197860144	0.0191401819962	0.0257152692547
i	0.0566920249	0.057431136	0.153196863	0.223760588	0.192269274	0.0909348668	0.0493221648	0.037426106074	0.0264636082762	0.0278490459017	0.0262856512458	0.0259441885919	0.0324245906061
t	0.02714658808	0.0296016117	0.0639231608	0.20560823	0.3633622148	0.080934027	0.05042768686	0.0317480243	0.0252979443339	0.0259756067663	0.030411098915	0.0241613283444	0.0414027331119
i	0.0292741228832	0.032630419774	0.0687109962	0.208237028	0.28650136	0.1047257406	0.0729829454	0.04321359804	0.027124644326	0.023908807984	0.0214297591775	0.0267840064181	0.0544766172427
n	0.02671633862	0.0282788715	0.0456512894	0.0991351848	0.3194426356	0.185890852	0.077610069	0.035183972084	0.030305934082	0.0308906197305	0.0264172204334	0.0224045023048	0.0720727135592
a	0.0199997426348	0.024388436124	0.04932663636	0.1149730576	0.3341567932	0.128322909	0.1245563346	0.04546593694	0.02769418148	0.0263838122859	0.0248183522728	0.0245873883734	0.055326389369
d	0.02755917185	0.028697066754	0.04068121864	0.090364553	0.198903074	0.215509199	0.16647019	0.0449306751	0.031599497054	0.03190075054	0.0402220984566	0.0226135653878	0.0605490223811
r	0.0166184334686	0.01873460345	0.034518247816	0.06376066972	0.164482498	0.246213428	0.186550422	0.059105642	0.0371535662	0.037893492028	0.05066180257	0.0344003863242	0.0499067714632
e	0.0374557964292	0.042804869082	0.04764880506	0.079358125	0.1499026048	0.20001299	0.213593397	0.051802437	0.0358291429	0.029513227138	0.019275636094	0.0244877899147	0.0683152725306
f	0.01468961958	0.015539336406	0.01959991308	0.0410980945	0.098944359	0.2849622244	0.209524115	0.093641834	0.02792278584	0.021767551483	0.026047870832	0.0200326799067	0.126229701648
f	0.013681564202	0.015868719	0.031698107398	0.05445811434	0.1145454294	0.241650002	0.217103249	0.0777909272	0.0460937322	0.039904689488	0.0535240232368	0.0376339990615	0.0560473035782
ì	0.0200522167618	0.017701283788	0.0170538659588	0.030925305108	0.07406385968	0.3278947546	0.1953067574	0.07903997914	0.0534947092	0.0386593810368	0.0341706452896	0.0354168570349	0.0762202815801
m	0.01739550604	0.01930212576	0.024033315748	0.0556345216	0.10874898364	0.280945712	0.179784404	0.1019555346	0.0368576874	0.03594128196	0.02972897648	0.0182194758	0.0914526216956
m	0.016412049476	0.0199482166	0.033736196	0.04333099496	0.0715943656	0.2272589376	0.1890416628	0.162040918	0.0523223266	0.0311657952	0.024756681474	0.0377888092011	0.090603144368
u	0.031498077264	0.02960793902	0.03989787026	0.06087146774	0.136256957	0.224158846	0.1448920932	0.0789827206	0.0544740842	0.0408177766	0.0395205071	0.0515240479156	0.0674976936816
è	0.012770227972	0.012887291514	0.01375660956	0.01748463816	0.0326540902	0.1292539376	0.179603288	0.2504762256	0.1342577586	0.0544937376	0.038016020914	0.0276190469287	0.0967270490194
n	0.012247203254	0.014203230248	0.01751627104	0.03424756004	0.0697478074	0.09719094	0.2308125188	0.17284398	0.16063278	0.0473169822	0.03912003864	0.0203001483184	0.083820626854
a	0.027258328432	0.0305093229	0.039372903746	0.04481279	0.0615286372	0.1170787212	0.201516316	0.190895308	0.0910742024	0.0461493754	0.02365817828	0.0268765163216	0.0992692484376
è	0.013695823924	0.014175197144	0.01517611769	0.01829110366	0.02611205806	0.0645204282	0.084795046	0.196457157	0.198244568	0.163329986	0.0741905612	0.03025320961	0.10075889746
n	0.0102975287	0.0134189954	0.014300797784	0.0221223	0.04055434538	0.0700990912	0.1481979524	0.184027936	0.187481002	0.0738708004	0.093669666	0.047646180798	0.09431325608
a	0.018181684056	0.02227283988	0.026982454108	0.03809106114	0.041435429	0.0652338584	0.124203594	0.181284936	0.1837485328	0.0959578208	0.0394623582	0.038096848876	0.12504850854
s	0.015352762552	0.015904701206	0.016675171904	0.01895579912	0.02302922963	0.0457489684	0.0560412812	0.1287108226	0.1645882106	0.21464957	0.1150513492	0.0567601695	0.1285321646
t	0.007286971014	0.00828457918	0.0088827452134	0.01213295662	0.01837447306	0.0370160272	0.071237693	0.1699420526	0.1975485986	0.166593858	0.124142417	0.0894481194	0.0891095986
u	0.005788688024	0.00693948864	0.008994454128	0.00931719604	0.0173268542	0.0383169874	0.05674919768	0.0868517338	0.1412878184	0.166066674	0.1669734792	0.1371151924	0.1582724406
d	0.008886935	0.009164547254	0.010304002188	0.01134304753	0.01372243622	0.0327983924	0.0397408492	0.0862679118	0.1345627228	0.2231298432	0.119890712	0.0896730592	0.2205156998
i	0.00398884501	0.004940325578	0.007101346484	0.01313847486	0.01651014862	0.0356272943	0.0396382754	0.0667110188	0.1391626766	0.185890391	0.173176419	0.15938544	0.1547294906
è	0.007947185564	0.008366262694	0.009339369194	0.010361314192	0.013318192926	0.0247279608	0.0305385997	0.0581629352	0.1024204836	0.15611472154	0.1564793834	0.152800801	0.269422608
t	0.006631802854	0.00769216038	0.0089816541672	0.0118192555	0.01629006144	0.02311833624	0.031662299	0.05268871148	0.1343071248	0.160594008	0.185033194	0.2080387112	0.153142612
s	0.006123398034	0.00791073496	0.00852500326	0.01983314588	0.02058115486	0.0389477726	0.0394413586	0.06125824	0.1244324954	0.174211198	0.16780608	0.199168116	0.131761447
i	0.003693096286	0.00435934604	0.0047827633386	0.00356368214	0.00878152048	0.0156850275	0.02210284652	0.03291478684	0.0761227676	0.1132236312	0.245722788	0.236787458	0.23226023152
m	0.005909399568	0.008491850294	0.006234639515	0.007100484176	0.007755161516	0.01809086827	0.01544786428	0.0227619244	0.05492837164	0.1374587946	0.1118914072	0.303167114	0.300762156
e	0.0048918621182	0.005989220897	0.010950729944	0.018874877122	0.022373646039	0.034307965486	0.031781944554	0.0412040647	0.0497271336	0.12502662	0.142274268	0.368697352	0.1439002946
d	0.0049598586968	0.0052441824088	0.0053022486506	0.005635838162	0.006688187941	0.01009145038	0.01052162999	0.018062285932	0.03099350378	0.066305703	0.1421764612	0.423382004	0.270636692
i	0.0049336639244	0.00545173234	0.006998256732	0.013396006895	0.015089392773	0.01963872094	0.021877316586	0.02544335052	0.0360497066	0.0744029414	0.143940446	0.431053818	0.201724516
c	0.004468742451	0.0047112471486	0.0047786339898	0.0048923552974	0.006375309718	0.0084922466208	0.008917624117	0.01207239768	0.02039624986	0.04209442496	0.1176219096	0.495293276	0.269885382
ì	0.0116170072908	0.01208478895	0.0149393723992	0.02019197781	0.024283748832	0.030480125206	0.030282466394	0.03189593568	0.03514323526	0.05606095888	0.1287914808	0.359581314	0.244647626
n	0.005063334516	0.00515874036	0.005340720344	0.005491419062	0.0079122001	0.01267367954	0.01119017478	0.014083613446	0.02268784372	0.04427006026	0.104186847	0.484189528	0.27775191
a	0.0119308055492	0.012408009678	0.0131775842052	0.011864153674	0.0141344967006	0.016174048544	0.016554626622	0.0182618849552	0.021751890946	0.048744048646	0.1321083706	0.455032436	0.227857651
</S>	0.0076451885456	0.0075269660694	0.007245391267	0.0070250337064	0.007902486611	0.011595303972	0.009872300682	0.010305110444	0.01313693804	0.02167336612	0.0591600198	0.46227982	0.374632078
