 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
n	0.018875463962	0.019077723266	0.02080295846	0.0234185274	0.0507328406	0.131990812	0.188257008	0.288929256	0.0727262434	0.04200544868	0.14318359794
e	0.0213473271266	0.0216811258068	0.024276094704	0.03243831198	0.0590446212	0.07581074	0.251312976	0.254101391	0.1161831846	0.02822708948	0.11557702876
m	0.015051497322	0.015489899296	0.015904971708	0.017532352	0.0344080156	0.089911922	0.0666963536	0.348727476	0.1582968372	0.0509670651	0.1870136686
à	0.02457293051	0.02327945954	0.031403447796	0.03879144022	0.0349271318	0.0363106546	0.2679771454	0.2020822408	0.165462825	0.0586114182	0.1165810604
i	0.00946274515	0.013064811176	0.012180195308	0.0167857144	0.0549439812	0.0727654322	0.116958538	0.330429306	0.162317758	0.0467063252	0.1643850823
s	0.009046126278	0.010199831688	0.0103699656	0.0123547857	0.0248398132	0.0365493374	0.0530618368	0.2477614872	0.274947435	0.1157321016	0.2051373484
i	0.01083648018	0.013169357522	0.014327094306	0.016213695626	0.031678673	0.03532103068	0.0837884478	0.264766966	0.225158034	0.1090913932	0.1956488256
n	0.009254039288	0.009683463016	0.010151019584	0.01116090654	0.01518608952	0.0293102576	0.02634245222	0.137523157	0.2486364944	0.19587334	0.30687873
G	0.011666424106	0.010905265894	0.01110333682	0.015407049892	0.0238560234	0.02332836046	0.0530434096	0.1086145448	0.316877248	0.240314866	0.1848835124
r	0.01274059602	0.009147999228	0.01331548402	0.06880189822	0.02939013318	0.02979310922	0.1666896548	0.1076150098	0.2541143928	0.139484258	0.1689072654
è	0.007018641446	0.0070600094132	0.00741064584	0.02331949048	0.0274474457	0.025617809308	0.0493203748	0.1081643256	0.271181514	0.1225378982	0.350921854
c	0.005192519108	0.00725941485	0.006416415608	0.009414955396	0.01529744724	0.0246893212	0.02953187618	0.0955141304	0.2176945612	0.172566813	0.4164225292
i	0.08443796473	0.019928377412	0.015307360394	0.026423009736	0.02763453156	0.031793163	0.04852957932	0.06034935876	0.20149577	0.227545528	0.256555448
a	0.012539740982	0.01314854555	0.012819154296	0.015458687726	0.01710721316	0.02090726428	0.01882750196	0.0433306068	0.169175053	0.263132575	0.41355367
</S>	0.00758511973	0.008907085934	0.0090412885516	0.010408938728	0.0120075843572	0.013700793936	0.015358808264	0.03773697906	0.1539766618	0.329000546	0.40227629
