 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
f	0.008581981282	0.00894973763	0.009566545288	0.01604062586	0.01346140332	0.02343124868	0.03844075378	0.1808507792	0.2534931138	0.17045406	0.276729826
ò	0.010366419966	0.011087699706	0.0128333678422	0.01710751912	0.01781369909	0.03543759274	0.11402876106	0.1647935995	0.261994568	0.22241428172	0.1321223772
r	0.004808884216	0.005064205772	0.00601163004	0.019472986868	0.011861292174	0.02968888452	0.056422272	0.1846599882	0.18031838	0.231108858	0.2705825106
e	0.00480060076	0.005727950058	0.006462876032	0.01077477334	0.008317313312	0.02181163646	0.084282423	0.187467402	0.2118927814	0.21027955	0.248182822
m	0.0057128300956	0.005816019686	0.005904598631	0.0084403954744	0.0069532624728	0.00969775523	0.01326845846	0.03483157356	0.145590188	0.37877686	0.385008266
a	0.0080531352874	0.008980781457	0.0115904010014	0.018695519764	0.019093735376	0.04247095476	0.057715421234	0.0844894262	0.248102386	0.302488994	0.198319428
m	0.0053785652636	0.005482170557	0.005455709566	0.007763955168	0.00647874251	0.009267600442	0.009226225806	0.025191243934	0.110979746	0.529812602	0.284963378
è	0.007615530558	0.009253089682	0.012705511678	0.009879660605	0.0156243534254	0.026414178286	0.053346092852	0.0535980554	0.2576385076	0.314151602	0.239773316
n	0.00448062846	0.004732681196	0.0065507515	0.02034620913	0.015018563714	0.02197145933	0.02480161786	0.04869224006	0.0662353836	0.507444246	0.279726152
a	0.0090244331926	0.01041321389	0.0113142770912	0.017089761766	0.011510581094	0.015325947992	0.031776558194	0.058071881068	0.1192567646	0.453838024	0.2623785024
</S>	0.0066060573246	0.0066309260802	0.0064414258546	0.0089768871224	0.006503534664	0.009584196724	0.010898609362	0.011281354748	0.0605444162	0.500207246	0.372325372
