 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
t	0.011419084426	0.012521795624	0.01409610638	0.017584099804	0.021485098312	0.033392077226	0.0429736504	0.0834056601	0.24021290454	0.2223654746	0.0930417404	0.2075024036
a	0.08580138192	0.02375476776	0.0128787217	0.017868454888	0.022748603	0.0315667947	0.0399562926	0.077882078	0.1721307424	0.1744962252	0.07517701414	0.265738938
s	0.0068352621398	0.0059273771452	0.006437035884	0.008127965686	0.009901185214	0.007894301764	0.013774532862	0.043020451138	0.0808232513	0.23060997502	0.1971759188	0.3894728466
t	0.0100494263008	0.008937814768	0.002562112904	0.008923015072	0.016144895808	0.01777989032	0.03069210038	0.05783131408	0.20700574206	0.251818678	0.2385556086	0.1496994012
i	0.007290505344	0.038088083766	0.03687406571	0.035533999308	0.02400985766	0.014700766092	0.0434270776	0.0748193064	0.13418375414	0.1825447326	0.123705204792	0.2848226412
n	0.006662041367	0.006923199078	0.007278837726	0.010083910138	0.011832607614	0.009868926094	0.014918943086	0.037664534724	0.0569174284	0.21244882808	0.223432742	0.401967934
a	0.00948472601	0.009570277896	0.00782871978	0.013721099848	0.023820764844	0.023707125214	0.03228502019	0.052407517336	0.1512446404	0.2283513104	0.3267650572	0.1208138526
g	0.008000478658	0.00768668961	0.007793381466	0.009692102528	0.011411578441	0.009881660208	0.0138639398844	0.02232324097	0.021143156308	0.1394215243	0.357621676	0.391160468
l	0.007976718436	0.007988007776	0.00248826828	0.01104174766	0.02581200542	0.0233499718	0.03515521694	0.04050229034	0.082699080372	0.1610790306	0.3433793608	0.258528292
i	0.006309637519	0.064931023008	0.0626792437966	0.0419050493116	0.012489614324	0.009086971304	0.015669448372	0.02529212042	0.032163848794	0.21831093422	0.249757335864	0.261404706
s	0.0055693039628	0.00518234446	0.005627976646	0.0053606027548	0.0064271272504	0.0065666822306	0.0081829629306	0.01447894288	0.020148831288	0.2437482682	0.327842256	0.350864728
ì	0.011119837482	0.02111377744	0.00432539484	0.0126105046212	0.019085790822	0.022583415038	0.03095970868	0.02130968936	0.06481904528	0.1526813464	0.16413055134	0.475260934
a	0.007551976722	0.007898038504	0.0083710697352	0.009160838104	0.0105790478472	0.01305350852	0.01562599369	0.022250822554	0.02857460822	0.10294645186	0.43741706	0.3365705332
</S>	0.005379324528	0.005734901118	0.006133507054	0.007901069454	0.0104095955992	0.0093361581728	0.011071241261	0.016690438342	0.018595996834	0.1487401746	0.343477636	0.41652994
