 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a	0.073720429466	0.01756343082	0.01431359048	0.022643668716	0.02467844448	0.03311955552	0.035069997	0.0443847278	0.0764312328	0.1985247948	0.1634493276	0.0649129118	0.2311877332
s	0.00652294631528	0.00575399036	0.005943098632	0.006928921506	0.008086200606	0.011850072606	0.010409974128	0.016595189216	0.052745739894	0.1062336057	0.21058025748	0.1743051094	0.384044966
i	0.008747288656	0.007590509064	0.0024544507148	0.005642925086	0.010156236004	0.021028128916	0.0260028068	0.033165377174	0.063868701172	0.23520295706	0.232180166	0.2264391774	0.1275211692
n	0.0069185750228	0.006893952034	0.005900527142	0.009325174697	0.010548444722	0.014541551336	0.01691882998	0.02057927729	0.044352429068	0.0580087231	0.13533179172	0.292252264	0.378428494
a	0.00710301616	0.00724811166	0.006911908526	0.01264661803	0.019272704168	0.033976167828	0.02505436744	0.032383462186	0.044571428466	0.180747700966	0.1977493732	0.3455550792	0.0867801838
g	0.0072834760216	0.0071004700286	0.00688731122	0.00854387524	0.009496090084	0.01377406766	0.011744876578	0.0157088420132	0.027989801292	0.03117431654	0.1352393798	0.336839566	0.388217904
l	0.007207978594	0.00704072387	0.00304334354	0.009433519428	0.01711647984	0.034373856052	0.025683162448	0.03270332718	0.03483628582	0.09982187124	0.2027059332	0.291498364	0.234534938
i	0.00678563979	0.065593866152	0.0647462597306	0.020657036745	0.022521545106	0.017144703116	0.01274474556	0.01713880526	0.03543676246	0.060259594172	0.20297196508	0.22061518833	0.253383805
s	0.005607578518	0.0053076889604	0.005136101046	0.005115282333	0.006129757797	0.00804176427	0.0076299963152	0.0093213783684	0.02021323398	0.03072524746	0.2629684422	0.244770288	0.389033138
ì	0.0114756151	0.015646399972	0.003793215592	0.008043484239	0.010964719696	0.016956043656	0.021465847286	0.030045817792	0.02928970324	0.09826375734	0.201265926	0.1595034778	0.39328606
a	0.006907468936	0.007330658126	0.007677440684	0.0085227931	0.009487596068	0.012608919308	0.014938142912	0.016111223716	0.02696460268	0.0355867105	0.11357550564	0.408807962	0.33148099
</S>	0.005125261813	0.005146899591	0.005277073392	0.00673435406	0.008575270894	0.010064880676	0.0090048744804	0.0104814041994	0.021075609444	0.03038344699	0.1702686993	0.330799076	0.38706323
