 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
i	0.031932353582	0.0258135476	0.016864050554	0.03522553272	0.0416794528	0.0891265312	0.2484718134	0.14933944772	0.36154744
n	0.0072938781364	0.007879440816	0.007015255328	0.0083937312388	0.01883966694	0.0329748132	0.2277926004	0.292688472	0.39712211
a	0.010806621792	0.011350945796	0.01383589001	0.019144848184	0.041824722712	0.09190529667	0.2600560096	0.3841546646	0.166921149
g	0.0087405336236	0.00897369125	0.008320549092	0.009532969074	0.017796047	0.0171887593	0.1291428862	0.392096138	0.408208486
l	0.00713989132	0.00858895498	0.012227465684	0.023163080012	0.05040537722	0.067953269328	0.1346136946	0.395103194	0.300804991
i	0.031542825726	0.023974143168	0.011088383478	0.0385456344	0.02868312298	0.0206174384	0.234695693	0.267153546074	0.343699086
s	0.0064163674	0.00722778512	0.00607758872	0.0069281514534	0.012266161486	0.01486070956	0.1870342036	0.393049434	0.366139546
ì	0.0134328767354	0.03426620938	0.033173956558	0.0384246664508	0.0167268421	0.03613385442	0.1116565998	0.18593604762	0.530249092
a	0.009150103694	0.009681987366	0.010470923556	0.013622121968	0.0183739206	0.0261677791	0.0679654704	0.49171194	0.352855774
</S>	0.0068885420756	0.00837694441	0.011279401934	0.0125544859708	0.015243465714	0.01673143852	0.107536226	0.34533807	0.4760515
