 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
n	0.0176107384008	0.0212324466832	0.028642386156	0.032068279336	0.06562778164	0.1397125428	0.320480922	0.177691852	0.0915775142	0.10535567864
t	0.0162873713906	0.01667142278	0.022259424066	0.0230404979	0.04777691928	0.1110652274	0.330270319	0.160344864	0.0798277778	0.1924561956
a	0.0165490523024	0.0132542558	0.01484604582	0.01776135252	0.02599197866	0.1248165324	0.262844274	0.2013879852	0.154540472	0.1680081222
à	0.00882512003	0.009527677288	0.01196115192	0.0134641071	0.02478703742	0.05413333012	0.18728757832	0.2028659168	0.287821768	0.19932611
l	0.0069765591334	0.007823220056	0.012195583534	0.01620706048	0.02931044662	0.072250539	0.155132718	0.276198313	0.282274062	0.14163161792
a	0.0096015672106	0.008320958236	0.015097518972	0.01665829968	0.02959764386	0.0661647506	0.1040684592	0.283816644	0.30783171	0.158842433
t	0.0113030329575	0.011662070844	0.013379924736	0.013456448708	0.018093879608	0.02820854056	0.0822729266	0.1568567436	0.46181502	0.2029514068
ù	0.006981364551	0.00683698444	0.00808290051	0.00996015524	0.0127820739	0.0341470882	0.0733438618	0.224842014	0.436667124	0.1863563586
c	0.006771500556	0.0075526037892	0.009892228767	0.01430811856	0.01875525194	0.0330053899	0.0678351062	0.1082993322	0.53800465	0.1955757396
h	0.008674871552	0.0092322607	0.016299374514	0.018389283874	0.03499283354	0.04157861404	0.0525427458	0.123982877	0.46474058	0.229566444
a	0.006754125632	0.007388620378	0.009601308902	0.01787175946	0.016595744472	0.0310567752	0.0587669713	0.1469470314	0.493967894	0.2110498026
v	0.0081710146826	0.0095518870152	0.009085812656	0.012474425512	0.01118241834	0.014429065274	0.021055300108	0.119825731	0.403268344	0.390955954
à	0.007226502778	0.00740651949	0.007826931854	0.00898017582	0.00755560984	0.01454463814	0.02358486026	0.152837825	0.490155208	0.279881668
l	0.006793059718	0.00705396775	0.00768776733	0.00833153512	0.010314613574	0.01790632451	0.02745828738	0.0678164068	0.513410172	0.333227976
o	0.0092224173514	0.008741131922	0.010731853296	0.01204141004	0.01810656514	0.03197186334	0.0330860604	0.1226750634	0.394760814	0.358662762
n	0.0121337056105	0.0125156386972	0.012282820092	0.01264701885	0.013172485472	0.01503141944	0.018070308324	0.0960258652	0.348748222	0.45937235
t	0.01106254124	0.01060626351	0.01130606081	0.01192039336	0.016532120148	0.0220205575	0.035757346358	0.1524725644	0.46134466	0.266977634
a	0.027401579138	0.01483173888	0.01304228296	0.0285013115	0.01013386974	0.0196591876	0.04104268782	0.182719858	0.407733508	0.2549339858
</S>	0.0132936006588	0.0168282012052	0.015241135306	0.062319719288	0.02458312272	0.02151920034	0.020200337092	0.0850557906	0.397398271	0.34356071
