 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
i	0.00538827722	0.101127811452	0.004690414704	0.01938247402	0.02098072832	0.03604834406	0.09312377774	0.1448273138	0.2055033494	0.0958019726	0.12493519997	0.14819040884
o	0.0118687206596	0.012031216911	0.0110968142812	0.020645802914	0.017594807948	0.022869510638	0.099761447596	0.144372716568	0.163853949026	0.1726890584	0.183384594	0.139831341
s	0.0061696447412	0.0065081321032	0.0062551003416	0.0136206959458	0.0161301234958	0.0186172410392	0.0857118949492	0.14338748909	0.16947728986	0.1632288492	0.237656404	0.133236936
p	0.008358195502	0.012925441172	0.0073702780852	0.014197250912	0.02468220828	0.03345925254	0.1217798546	0.18217594	0.233530138	0.1483399714	0.1210751046	0.0921063594
ì	0.00575695253	0.10683304712	0.003462133436	0.0108896649	0.030252906054	0.035245173588	0.06543703502	0.09154647168	0.1183856652	0.132536824	0.2510434504	0.1486107508
t	0.0054980495976	0.006450857747	0.00590848579	0.012360072472	0.01572837662	0.018748168164	0.05536899632	0.12702026872	0.13337695884	0.1457242486	0.2775145354	0.1963008202
i	0.003645217356	0.005987980568	0.004498344354	0.013094427988	0.01490065863	0.01728069802	0.046939388	0.1070342082	0.20881989	0.211773012	0.2331464768	0.1328797512
k	0.0103535054098	0.010681052932	0.0102579877116	0.01697893293	0.013721501247	0.013325789668	0.029171913268	0.05571944436	0.0678924233	0.1596362134	0.3166610168	0.295600272
a	0.006052652634	0.00765921718	0.0065794608754	0.01077369394	0.02171634276	0.02259004152	0.04440036826	0.0771027294	0.1694207412	0.188086256	0.260829044	0.1847896014
m	0.011562386502	0.0113808823764	0.0110077736066	0.0195344185128	0.0151831944868	0.0136949193609	0.0273075475536	0.04743029074	0.04885831732	0.1270560094	0.2880587872	0.378925476
è	0.004662394042	0.009067201444	0.005393805192	0.010321213624	0.024407526952	0.02527209556	0.03880284628	0.05380332392	0.1367142132	0.13578989	0.32114136	0.2346242632
r	0.005075962958	0.0056332928692	0.0051830904304	0.010159546238	0.011472371364	0.008518180588	0.02013048937	0.04851979168	0.0496093066	0.1141020048	0.493996928	0.227599056
i	0.0037763462482	0.005193426662	0.004541542816	0.007901380184	0.009217443088	0.010138456966	0.01524550784	0.03120775932	0.0992535768	0.185213542	0.34530965	0.28300132
</S>	0.00750637561508	0.0074974559151	0.007236617965	0.014481454885	0.0088640013658	0.008398451022	0.0121519836906	0.01619418384	0.02436343826	0.0882580766	0.387249382	0.417798524
