 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a5	0.027804315	0.009829851	0.020326084	0.008171307	0.040720135	0.11892842	0.11058942	0.034161404	0.0686213	0.2023853	0.3290866	0.029375818
a17	0.026296051	0.0075038318	0.021750493	0.0070184884	0.044589203	0.12063564	0.10677638	0.034215465	0.07659784	0.20597748	0.31178442	0.03685473
a21	0.02687795	0.008761992	0.019868646	0.0076129963	0.040057015	0.11503666	0.10724494	0.03615079	0.06857765	0.19894423	0.34133172	0.029535376
a8	0.032668427	0.011389176	0.024837235	0.009021596	0.0493691	0.13005237	0.11573452	0.0342627	0.07467664	0.19299358	0.29768807	0.02730655
a31	0.027536755	0.015132424	0.024486968	0.013639023	0.034904104	0.065654725	0.07665507	0.060340527	0.07293497	0.1955901	0.35986486	0.053260464
a20	0.018894067	0.016364545	0.020599226	0.019177686	0.02439014	0.036199894	0.053632434	0.067104734	0.086988695	0.19877696	0.35999805	0.09787368
a3	0.022184176	0.014506944	0.022130424	0.015292672	0.02716024	0.049984623	0.06212563	0.04538552	0.08051443	0.22292164	0.37103537	0.066758275
a20	0.018703539	0.014784087	0.020755129	0.01630652	0.026433418	0.044202328	0.0632314	0.059344564	0.07814882	0.20420806	0.37111098	0.08277115
a10	0.01605867	0.011304753	0.018693615	0.013472207	0.026201986	0.048567694	0.070958845	0.05849504	0.073914364	0.21752648	0.37513158	0.06967472
a31	0.014404092	0.010246997	0.017297084	0.012467204	0.024839249	0.048079856	0.07096896	0.055839486	0.07282159	0.2328876	0.37402204	0.0661258
a20	0.02508502	0.02236952	0.031464946	0.033025313	0.034037326	0.03968002	0.054260634	0.06041292	0.13394241	0.20359561	0.2592323	0.10289392
a7	0.02828897	0.026898429	0.032017417	0.035218775	0.033652373	0.03597143	0.047434766	0.070302375	0.11895578	0.16833949	0.27608547	0.12683468
a11	0.028829215	0.026784532	0.03363634	0.037330873	0.035109755	0.03716689	0.04907992	0.06796105	0.12567922	0.17781489	0.26171473	0.118892625
a18	0.028494596	0.025299318	0.03476365	0.036908254	0.036687188	0.04053231	0.056518357	0.072971515	0.13606934	0.1920189	0.22842363	0.11131298
a27	0.027270606	0.023983955	0.033507273	0.03488688	0.03515003	0.039232038	0.05343768	0.065836	0.13573946	0.19882967	0.24443892	0.10768755
a31	0.029044233	0.02582194	0.035458926	0.037669227	0.036977682	0.040155545	0.05373012	0.06744018	0.13803916	0.19103524	0.23242617	0.112201504
a39	0.038312517	0.03557802	0.045968346	0.049734928	0.047625378	0.048566837	0.05587184	0.060554694	0.13485225	0.17073463	0.2150029	0.0971977
a31	0.0471501	0.043976087	0.05465815	0.05816753	0.05575969	0.05574542	0.061187536	0.067253105	0.12865408	0.14607762	0.17862678	0.102743894
a24	0.048292715	0.045209095	0.05642223	0.060106438	0.05789982	0.058235187	0.06353156	0.06601863	0.11606122	0.14222778	0.20421962	0.08177571
a28	0.04831758	0.045410823	0.0587026	0.06706335	0.060930293	0.06027384	0.07073639	0.08083048	0.11375242	0.12148009	0.17602068	0.09648146
a21	0.05140295	0.049218252	0.05601756	0.05777608	0.0567787	0.05697846	0.060157526	0.064315796	0.12680827	0.14559494	0.17645587	0.09849565
a31	0.044734687	0.04210951	0.05118548	0.054183476	0.052440457	0.05276872	0.05851773	0.06666946	0.13257341	0.1528641	0.18391198	0.108040944
a39	0.05011281	0.047229465	0.057269957	0.060406223	0.05851937	0.058761843	0.06317244	0.06541763	0.11793666	0.14148435	0.19708799	0.08260126
</S>	0.053878672	0.05058449	0.06269595	0.06745402	0.06414058	0.06376405	0.06940692	0.07391167	0.11700911	0.12471565	0.1603716	0.092067264
