 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a31	0.012827102	0.010325039	0.016208295	0.013852543	0.090260215	0.13309915	0.094719745	0.24227214	0.3576136	0.028822191
a11	0.013455891	0.012993632	0.016530478	0.015491627	0.09168638	0.090437226	0.08287576	0.30523765	0.3104329	0.06085841
a31	0.01560851	0.015239417	0.017950462	0.01639162	0.10094939	0.09280239	0.07880341	0.28273216	0.31724483	0.062277835
a8	0.023182174	0.022805	0.026972855	0.025650375	0.07884653	0.064488105	0.062217955	0.30197462	0.33006036	0.06380205
a10	0.03295694	0.03197772	0.036156	0.03467865	0.089791946	0.06649285	0.06969146	0.24925657	0.29820654	0.090791315
a18	0.02730739	0.027350027	0.030198228	0.030645274	0.08811401	0.071466394	0.08121124	0.24337432	0.2909747	0.109358355
a31	0.017331725	0.017859416	0.022138944	0.021309609	0.10716654	0.08824915	0.089065306	0.2852197	0.27066413	0.08099555
a11	0.030172268	0.03067211	0.03702945	0.037111152	0.08585081	0.06571642	0.07190728	0.27390382	0.28450525	0.08313136
a10	0.04072902	0.04232054	0.04884735	0.04911805	0.08057336	0.065564804	0.076091155	0.22125009	0.25999272	0.11551295
a1	0.031757805	0.03622503	0.047390677	0.04309716	0.11103179	0.08285826	0.0870087	0.25253075	0.2196132	0.08848665
a41	0.031341814	0.033796865	0.043884695	0.043479074	0.1216009	0.07956866	0.09375607	0.23890921	0.21928471	0.09437799
a31	0.03457718	0.037344284	0.04673881	0.048056837	0.114298835	0.088754244	0.10933407	0.19952044	0.20397264	0.11740274
a8	0.04746459	0.051149007	0.06253242	0.06387659	0.09738742	0.07949652	0.08790485	0.20729023	0.20927194	0.093626454
a31	0.051721852	0.055642765	0.06873911	0.07110498	0.09513822	0.08006023	0.09179532	0.18529801	0.18896146	0.11153804
a37	0.055522922	0.05888353	0.07351042	0.07716217	0.088766836	0.08300285	0.09406037	0.17087081	0.18496442	0.11325568
a8	0.055452418	0.059242986	0.07391097	0.07740521	0.08732768	0.081600614	0.094163224	0.16865885	0.18518923	0.11704876
a39	0.053340603	0.056926813	0.06657304	0.06728041	0.1026473	0.080979005	0.088867724	0.19529498	0.19019689	0.097893275
a31	0.041165788	0.044416156	0.05425061	0.055923603	0.113364026	0.09049375	0.1118415	0.17933373	0.18495362	0.12425728
a39	0.060271077	0.06433373	0.07473288	0.07597113	0.09652127	0.085348204	0.09055103	0.17675674	0.18043385	0.09508007
a35	0.05586415	0.060236856	0.074367665	0.07725287	0.09075184	0.08247076	0.09419011	0.1699012	0.18063296	0.114331596
a31	0.055639494	0.05908193	0.06608699	0.0660232	0.104542784	0.08260334	0.09288014	0.18350732	0.18417431	0.10546051
a41	0.060283728	0.06497424	0.07869269	0.08106915	0.0941091	0.08751599	0.094843775	0.1637094	0.17305462	0.1017472
a13	0.06566761	0.07073975	0.0834087	0.08502411	0.09523789	0.08886309	0.095457084	0.15105014	0.15857221	0.105979435
a35	0.06421433	0.06754947	0.07318508	0.07186492	0.10419342	0.08474032	0.09086939	0.1710661	0.17009266	0.1022243
a31	0.05179673	0.05541689	0.06290252	0.062423144	0.109560594	0.08305865	0.0942159	0.18815702	0.18666111	0.10580744
a20	0.059220064	0.06360492	0.07492487	0.07657266	0.09414035	0.08532972	0.09197493	0.17407319	0.1828687	0.09729063
</S>	0.07119914	0.07607888	0.086923674	0.088025905	0.09655389	0.091096915	0.095946305	0.14177479	0.1483524	0.1040481
