 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a31	0.032841403	0.018638257	0.008552602	0.16555905	0.09273579	0.098297864	0.18170272	0.14945288	0.11986081	0.123333104	0.0090255225
a20	0.008589174	0.006066865	0.0040893373	0.15145387	0.06700561	0.100847095	0.25301474	0.22121148	0.059944164	0.11495158	0.012826086
a31	0.008706439	0.006133327	0.004341597	0.15395865	0.07201	0.106555864	0.2546681	0.21149407	0.074538685	0.09734513	0.010248171
a35	0.0077779675	0.007259418	0.0055405134	0.12676227	0.039847266	0.07691618	0.35729015	0.26426664	0.031896204	0.07109563	0.011347848
a14	0.009074321	0.0075502	0.0068527875	0.10398252	0.033124547	0.06312823	0.43360046	0.26559845	0.02213518	0.040805794	0.01414746
a37	0.010814769	0.0074911877	0.0063870307	0.098746136	0.04205475	0.07703395	0.37884316	0.28058213	0.023926692	0.055903226	0.018216932
a19	0.012257326	0.008561923	0.0070092045	0.0933225	0.044121284	0.078670494	0.36469278	0.28485915	0.024891367	0.06238858	0.01922539
a28	0.009787346	0.006722416	0.0057771443	0.10507662	0.04508695	0.0815616	0.3650465	0.28283048	0.02475652	0.0572493	0.01610517
a21	0.015032473	0.009394227	0.009084708	0.09232544	0.043714542	0.06434494	0.40248525	0.2388287	0.028277239	0.070004545	0.026507877
a11	0.01980694	0.012966518	0.012152735	0.08319863	0.03882321	0.062418263	0.42376962	0.2365521	0.023296958	0.059607502	0.027407454
a37	0.028731182	0.01965991	0.017562138	0.08153191	0.04062815	0.064471714	0.4085211	0.22204205	0.026240677	0.059644084	0.030967107
a29	0.034674488	0.023868917	0.021838201	0.080852784	0.039007735	0.059882876	0.4254696	0.19801119	0.027332136	0.055434346	0.03362771
a18	0.037622318	0.025699124	0.024488272	0.08849125	0.040816445	0.061130606	0.4181713	0.17919393	0.028877996	0.058371164	0.037137624
a31	0.03980728	0.028147487	0.027888538	0.09528409	0.04114754	0.059759706	0.41394806	0.15768611	0.030929852	0.062702656	0.042698648
a20	0.046853617	0.0437828	0.045299366	0.11694192	0.059841003	0.07928491	0.25031358	0.15125675	0.048523635	0.09597589	0.061926585
a31	0.06547508	0.0621303	0.0638989	0.10477037	0.060634542	0.07995248	0.18328232	0.11359821	0.064572535	0.11082586	0.090859435
a39	0.051502563	0.049366012	0.050903834	0.10227372	0.06279747	0.078128055	0.2468688	0.15208754	0.05299536	0.089657776	0.06341875
a31	0.06761072	0.063929714	0.06646668	0.09467862	0.059315216	0.07746661	0.17569616	0.11055457	0.06506371	0.11898254	0.10023556
</S>	0.059684563	0.0566422	0.05934239	0.08284979	0.06519956	0.071300596	0.23344117	0.1262634	0.058783703	0.10091379	0.085578874
