 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
s	8.90492407039e-05	0.000259749417042	0.000425060161021	0.00124849389684	0.0033083168066	0.00168316354234	0.0115693535335	0.0162011260438	0.02125732547	0.1178795698	0.3651083248	0.3304747958	0.13049566
i	0.00208314989974	0.00209478015812	0.00339667922896	0.00164927879459	0.00387025220422	0.00410006958032	0.0079531139626	0.0183037352172	0.11370315148	0.1089391598	0.229618048	0.351047786	0.153240838388
n	6.34320735344e-05	0.00028460198182	0.000600265461382	0.00138419985773	0.00199282933159	0.0007898838838	0.00592454252318	0.0122412182816	0.019719448564	0.05533909584	0.41069335	0.386413622046	0.1045537558
a	0.00046420832415	0.000905292837726	0.00183876943407	0.000667373212372	0.0021763172296	0.00206737100956	0.00473437510812	0.0149334252589	0.099247220702	0.12327863624	0.2525607832	0.357486266	0.13964012262
g	7.87876904714e-05	0.000231136297738	0.00053405444162	0.00103990239635	0.00155215146114	0.00051585814594	0.00354017135786	0.0120133531748	0.0133880244384	0.04204781154	0.379201706	0.43431277572	0.1115443384
l	0.00279641495148	0.00114075027389	0.00127306754768	0.000895002476316	0.00354889447563	0.00593504512914	0.00999080646852	0.0130410406732	0.049776670988	0.14306769844	0.239654828	0.3866713794	0.142208595552
i	0.000423664093066	0.00196884492411	0.00155940082308	0.00181644250843	0.00199409404446	0.0006884993272	0.002024394192	0.023088471574	0.05313798052	0.020947296	0.262638792	0.249764502	0.37994767384
s	0.00011379131388	0.00030566822782	0.00045427637534	0.0009954213226	0.00137421230367	0.00061032679256	0.0032152580665	0.0023696894962	0.007065989284	0.01979536101	0.2906508932	0.47622244196	0.1968268032
ì	0.00214050072008	0.00129329268706	0.00249719627593	0.00130681925936	0.00362825151813	0.00217197603824	0.00334249945818	0.0077234422774	0.0283490856632	0.070579461388	0.18081940986	0.46188993	0.23425816854
a	0.000184759103812	0.000589054744713	0.000994794025536	0.000311567830835	0.000506550942974	0.0212509208574	0.0546011644831	0.0128819329045	0.0165186100611	0.044981227396	0.17699405826	0.501276508	0.1689088348
</S>	0.00013419508915	0.000237184952432	0.0010090512798	0.000759596337333	0.00111069544286	0.00033967248454	0.00201181691304	0.0022842716432	0.008319766901	0.00972255305	0.1822697852	0.44708687	0.34471457
