 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
a	0.00632081829858	0.00460890292625	0.00851353442007	0.00524159407623	0.008499253648	0.06412275066	0.13662407	0.39698142	0.1978005296	0.0689088028	0.102378400352
l	0.0022721570604	0.00157047200017	0.0017239608176	0.0023587707258	0.0023787075648	0.01232389672	0.0947832648	0.276897832	0.474828738	0.062207266	0.0686548796
ò	0.00494471689043	0.00547434723946	0.00300113787827	0.00307187997799	0.0033760156312	0.01970815616	0.0455282712	0.2967128332	0.261171735	0.231313536	0.125697373106
r	0.000237409014739	0.000341011492411	0.00696535143491	0.00103711513153	0.006006937078	0.01030527026	0.007901301084	0.16993607	0.3571142768	0.300980205	0.1391749668
ù	0.00279059279628	0.00452225304318	0.00360447508098	0.00368339307823	0.003798236884	0.02598788306	0.02058610392	0.1425841422	0.268827654	0.356668772	0.16694650256
s	0.000137443256068	0.000248599308235	0.0043132086796	0.000480861164619	0.002801557838	0.003500622992	0.0034088671	0.0430989268	0.3103669848	0.39423581	0.2374071452
t	0.00539761462336	0.00426672595919	0.00363214626823	0.00301572069691	0.0015878254338	0.01067667136	0.00693907394	0.053405319	0.2282569532	0.494971158	0.1878508172
i	0.00760987734009	0.00407855973232	0.0001931370104	0.0012222760103	0.001533241794	0.01109340984	0.00930720388	0.06967241834	0.28976766	0.290019986	0.31550239075
k	0.0033660186275	0.00194749480535	0.00044517873474	0.00178090317883	0.00204981551872	0.0031753889496	0.007214267828	0.0267403937	0.134959847	0.457639726	0.360681018
u	0.0139425997522	0.00828126730259	0.00862288222045	0.0061348084766	0.0016338324989	0.00878856618	0.01019450526	0.0566859086	0.1601675172	0.44564484	0.2799032316
</S>	0.00254152610183	0.00155095164381	0.0007603839955	0.00219399558496	0.001969980418	0.002654567518	0.007132262876	0.015536663466	0.082005795	0.364072616	0.519581216
