 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a	0.0022565357063	0.0194126722	0.1616060538	0.546666512	0.0717127528	0.06401518466	0.02889511882	0.021104889148	0.010196975472	0.02707046362	0.047062956598
i	0.000455356941864	0.00144304817634	0.0239174315	0.601760416	0.288715164	0.063014563	0.00818064144	0.00468814164	0.00184474821	0.0021895564	0.0037908792
k	0.000292308352299	0.00023791541873	0.00370681253	0.232253106	0.593820492	0.145642105	0.015029409812	0.001790191612	0.0010779021114	0.0020324436372	0.004117304714
i	0.0023728423828	0.0119090584407	0.05408068908	0.346716852	0.239376232	0.1493177442	0.0395545668	0.01723457354	0.0085994596	0.05104635762	0.07979160235
a	0.000243371752936	0.00113628166784	0.007039924992	0.1113626298	0.5223876	0.259274512	0.06966527494	0.007521655974	0.003977137058	0.004302777168	0.01308888224
t	0.000488929528027	0.000517672446316	0.0014988747768	0.03828078214	0.403464322	0.439651924	0.08328423108	0.01005559742	0.0054303462826	0.010282388274	0.0070450137
è	0.00363062829067	0.0072249809068	0.018964793268	0.0530403633	0.123215398	0.278804542	0.2708571214	0.0414262454	0.02980412934	0.0829742418	0.090057711924
r	0.000281736182464	0.00104796338714	0.0007306820232	0.00640184352	0.156421679	0.1462077102	0.540980694	0.06600149552	0.028303576732	0.011548542362	0.042073953504
a	0.00547860317012	0.00571572523224	0.00974658708	0.03837465668	0.292167716	0.124073266	0.2556372902	0.07805737956	0.02003103304	0.085591033	0.08512671982
i	0.000307848697616	0.00018764248213	0.0010978370968	0.006708070876	0.1758773174	0.4091197236	0.138014416	0.1803218016	0.05521819148	0.0142180744	0.01892918486
n	0.000516341757334	0.000767324073991	0.00127435432292	0.006375188278	0.05295009752	0.355982348	0.2480996474	0.1881724444	0.04035239286	0.08775626482	0.01775362268
ì	0.00088796311477	0.00162963448006	0.0021720205192	0.007043479028	0.02628146534	0.144014722	0.420156052	0.1926378622	0.04547823886	0.0762224842	0.083476053136
c	0.00039701605004	0.000292502673652	0.0001652230633	0.00080575954	0.01200618626	0.03092039162	0.56592872	0.2964026004	0.06501883884	0.010541165412	0.017521696106
h	0.00133278181709	0.00403307315901	0.00109998062454	0.00387316876	0.0622160905	0.1132752022	0.459809946	0.2080660448	0.02979603392	0.07523124804	0.041266528219
a	0.00242016132931	0.002504227192	0.003323107384	0.00690005078	0.0168425502	0.0290499101	0.377436244	0.297881604	0.07986379966	0.125228865	0.05854948302
p	0.000265493826739	0.00117036672054	0.00461297104456	0.0034421331874	0.0177428247552	0.0293762124108	0.1191987518	0.456507772	0.3194743472	0.0188237939	0.0293853572
à	0.0117298699301	0.00575979267738	0.0120528434298	0.0101668437534	0.053020709018	0.04373828216	0.1140726736	0.346048626	0.1707533708	0.1590268568	0.073630191155
r	0.000542584821866	0.000697890452107	0.000415854997974	0.00134950364428	0.039402273022	0.021887521828	0.2024708818	0.38556005	0.19817086	0.0867665608	0.0627359026
o	0.0125341854969	0.00502634351598	0.00711138717662	0.00813958585206	0.0157529993348	0.0175487569	0.12637342992	0.41899491	0.2061581048	0.1182632924	0.06409684024
n	0.000159549189634	0.000982732840281	0.00156491967035	0.00261463883374	0.00704246911226	0.0056040601356	0.006006006124	0.129960693	0.41575526	0.2546394036	0.175670106
t	0.00387631973377	0.00362746061581	0.00742044751911	0.010187669217	0.0108500812968	0.0104930755368	0.06330464386	0.2257867606	0.284934792	0.213254216	0.166264631092
a	0.000614674401496	0.00457108824947	0.00405134010441	0.0042121168688	0.003194805006	0.02921249696	0.0413947116	0.1542856848	0.2556589268	0.173478596	0.329325467332
s	0.000227614784374	0.00080093532876	0.00260842360612	0.00274492348476	0.0039495116759	0.00340587736986	0.0047736085452	0.0520740216	0.325632194	0.44311032016	0.1606726072
t	0.00197372282879	0.00207569164739	0.00208933909	0.0027534539517	0.00213340872556	0.0056285016286	0.02195566028	0.12912981634	0.242300323	0.367467654	0.222492441176
i	0.000182448543469	0.00228856013823	0.00178633187892	0.0015896436153	0.0006730467298	0.0259912221326	0.020585259286	0.1090553047	0.183952898	0.282756699	0.37113842864
n	7.25701829866e-05	0.0013121039638	0.00329582499393	0.00483856964589	0.00458378406545	0.00240850553864	0.00364457119134	0.02253447732	0.2872530834	0.475392249	0.1946642704
a	0.000760966586896	0.00111318688761	0.00099763601063	0.00171461442558	0.00103895040184	0.00423771700616	0.0161672733574	0.08391448353	0.2829216308	0.408060116	0.199073509708
g	0.000140291916699	0.00135552966008	0.00104931269519	0.000901237816672	0.00096078991964	0.00377485195432	0.0070778726936	0.02207091068	0.2863268512	0.51471435124	0.1616281248
l	0.00147527373712	0.00168553654935	0.00194995814609	0.00232682625116	0.0010107844248	0.00336325957844	0.014059747034	0.050705633468	0.2541533978	0.462523284	0.206746439664
i	0.00028494407621	0.00124212376886	0.00206326414556	0.00192212428202	0.0004716220498	0.0413944302956	0.0206364244	0.06477865174	0.170294234	0.324009948	0.372902201296
s	0.0001864999407	0.000640702418512	0.00096376154678	0.000931965886028	0.00110167189168	0.00105176472766	0.002823349438	0.011782920348	0.2081180798	0.5223819528	0.2500171784
ì	0.00220960343473	0.00221983240625	0.00191409063511	0.00320360653935	0.00194073513132	0.0038818168741	0.0163315043354	0.052863981328	0.1302475515	0.497051518	0.288135792468
a	0.000148057593556	0.00149946937897	0.000154900193856	0.000658071727546	0.0439514334481	0.0207393778292	0.0168561626048	0.0321565499202	0.066077842334	0.62217831	0.195579848
</S>	0.000151040550399	0.00289981776151	0.00107799546313	0.00120062366894	0.00153800652034	0.00081013687128	0.0105538552744	0.014074819256	0.09110913708	0.452261686	0.424322914
