 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
r	0.00038102238282	0.0003703387594	0.0282520595	0.228573246	0.437082518	0.182241152	0.0782542121	0.01942990638	0.0118816361	0.004571810472	0.001689161534	0.005611821282	0.001661062096
ò	0.0195781932918	0.0165168355668	0.01910481112	0.1866520864	0.3034668686	0.0613124634	0.1645878906	0.067493167	0.04572313308	0.0370731209	0.0079986498	0.0091657004	0.061327157154
m	8.3998054378e-05	0.0007992031284	0.01505938038	0.10310275962	0.46229895	0.1696344288	0.1940027382	0.022269552	0.011194325066	0.00634997266	0.00356914714	0.004609334164	0.007026173028
i	0.00594467751684	0.0068895476066	0.0212656224	0.15739921052	0.365189932	0.066399962	0.1700905354	0.0356859395	0.01008472162	0.01731562568	0.00420553903	0.04405518368	0.09547341638
m	0.000377764901779	0.0001688577202	0.00195901909	0.00879804914	0.1478622782	0.428449348	0.252275918	0.1123250364	0.03159650016	0.00703091722	0.0028119071	0.002393778248	0.003950639148
i	0.00298285715546	0.00276488466133	0.007062235746	0.03323465438	0.17044762208	0.1034910666	0.412212989	0.103890075	0.04658582236	0.02411641302	0.008642822756	0.0148562131	0.069712246336
l	0.000393077038718	0.00025634847868	0.001909086598	0.00299146328	0.0424388568	0.349585244	0.330954838	0.172781897	0.06870282948	0.01129169992	0.005052795	0.00562736635	0.00801439085
ì	0.00399518275632	0.00462264818532	0.003612799562	0.0094655379	0.02686695764	0.0509641465	0.390311932	0.224357576	0.10107524472	0.04249416672	0.01154617766	0.04637421954	0.084313392769
s	8.16327013789e-05	0.000277005684863	0.0022313353012	0.005686322742	0.0592874762	0.1300863446	0.4459254	0.228188799	0.06224327	0.03023837932	0.01379857708	0.00993675696	0.01201865044
i	0.0040374112308	0.00339436208673	0.004025332454	0.0072980410626	0.0248743061	0.0666994758	0.479000536	0.234834516	0.0489215414	0.02929448908	0.01631821278	0.04683396168	0.03446792204
t	0.00046204847554	0.000165464291076	0.0005462066844	0.0006119299062	0.005292542672	0.0908667704	0.2563773712	0.389950182	0.1420844832	0.0584559883	0.0210822501	0.02087170358	0.0132331916
s	0.00169003711922	0.0016659081421	0.00172786709735	0.00300240872574	0.005026039946	0.0295956586	0.294022264	0.301539696	0.1612792174	0.0502804606	0.01442311084	0.0300781694	0.105669061636
ì	0.00118674315128	0.00137470826254	0.002269961152	0.00516761794	0.01106336484	0.0284621324	0.293005682	0.21781839	0.1066318036	0.0419009814	0.0308314366	0.0075572016	0.252730045743
t	0.0001480415918	0.000260650051925	0.00126750343148	0.00133153905088	0.00685639134	0.02634732516	0.2444161412	0.273574342	0.146509029	0.1283635834	0.0862781088	0.06825968038	0.01638781108
t	0.00350934555137	0.00272406615433	0.00273125741538	0.00355625422166	0.00708586886	0.01805495978	0.331004832	0.2668805266	0.1385683548	0.07509108706	0.04081922214	0.0449477625	0.06502638706
a	0.00242808470377	0.00325154413902	0.003660745968	0.00736711558	0.01126851412	0.021185522	0.325711404	0.160237952	0.0523244384	0.0281649588	0.053210507	0.03619946318	0.29498980312
p	0.000933920030236	0.000377969929818	0.00129161729273	0.0012412725653	0.0033477237224	0.00977280606	0.07419810306	0.264955468	0.279237457	0.190813626	0.1292257596	0.01888098238	0.025723051
r	0.003537903336	0.00239030788799	0.00331566680378	0.00402850600594	0.0043333986288	0.00952575612	0.099877935	0.170018026	0.26692722	0.1704973212	0.068245352	0.03850609668	0.158796520452
à	0.00236158390189	0.00283141724632	0.0034664182046	0.005738719506	0.00850832782	0.0148350256	0.130172045	0.235650372	0.1407820274	0.1164154596	0.0789721148	0.01945916628	0.240807136016
m	0.000117877702422	0.00020186714756	0.00083818910614	0.00085245145288	0.002753305	0.01574740952	0.0746590406	0.127429272	0.16893378	0.182438792	0.221347435	0.1366727164	0.0680077982
a	0.00892061317054	0.0033215096977	0.00287795153501	0.00259999005088	0.00381679798	0.009551306754	0.1218786094	0.157610218	0.2084166802	0.132268262	0.04549845	0.1820172306	0.12122227884
t	0.00174317944945	0.000629111636066	0.00188907549986	0.00162710792464	0.00297349499928	0.0045935336774	0.02164187002	0.104867404	0.1466308902	0.227000988	0.39844932	0.0308214596	0.0571323854
a	0.00216917132932	0.00262218838021	0.00390013064105	0.00583709052678	0.00207430230366	0.0058123259496	0.02796701962	0.0600760972	0.1455485896	0.24112204	0.1627715752	0.110883091	0.22921631746
m	0.000928136528487	0.000821010428384	0.00273281668744	0.00287206577364	0.0047271662313	0.004237285468	0.02293290702	0.05551854246	0.0754182878	0.212351184	0.438484032	0.0826064804	0.09637009586
i	0.002372017435	0.00102402838584	0.00359737527474	0.00334453873971	0.0016428618824	0.0042677159336	0.041254987712	0.0620089005	0.1195007916	0.20742935	0.152362766	0.18635383956	0.214840724866
M	0.00129873858806	0.00199288977395	0.00336049954453	0.00343683217658	0.0047355425546	0.005683478898	0.029990252318	0.04860960482	0.0542112404	0.181444032	0.510922722	0.0321656412	0.1221486506
a	0.000713035240826	0.00131073391673	0.00176122377917	0.00396649925509	0.0053769906782	0.0197864765224	0.085441805624	0.06656234992	0.0627728514	0.1490652386	0.1376271126	0.0839059422	0.38170956594
r	0.000389522560678	0.000757351422	0.00181083158652	0.00251971741723	0.003921252748	0.0068328724808	0.018947788456	0.034317494186	0.0500939575	0.143282994	0.444133362	0.0452184816	0.2477744632
ì	0.00398137986125	0.00418167373342	0.00503126791301	0.00742540595659	0.00844171823444	0.007187739896	0.019462102184	0.03376758516	0.0618997084	0.1592125772	0.1638046816	0.0697581934	0.45584614006
a	0.00060796345588	0.000592286303186	0.0013561231747	0.00119203238033	0.00284847507964	0.0220608828332	0.0159746354	0.04338671133	0.05318402926	0.107970184	0.18942815	0.2677854834	0.293612966
</S>	0.000165754162075	0.000596595405214	0.0014178261805	0.00232212369637	0.004382254048	0.0042853460018	0.022753945098	0.01791600296	0.02542893618	0.0834141368	0.1756835338	0.1038848538	0.557748614
