 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
a	0.0092092540436	0.015248522536	0.1383498616	0.21070736	0.35100669	0.047422637688	0.0558567078	0.048293576	0.0252463672	0.0986589121448
c	0.0020501910807	0.00206747448	0.00413489324	0.03557724486	0.456300752	0.382713352	0.048651535	0.0281548266	0.0111378913	0.02921167516
e	0.0127337554663	0.00814537957	0.008645843992	0.0999613502	0.461750132	0.055300145516	0.1154970592	0.08718215348	0.059867145	0.0909170396858
e	0.00209112928586	0.001937730181	0.002747369463	0.01245703938	0.316466466	0.47706569	0.098174576	0.053337843	0.01092502698	0.024797155686
n	0.00072075422945	0.00157307677058	0.0028753096034	0.00777762009	0.0474928486	0.415466701	0.166726431	0.267339684	0.06057227706	0.029455201008
ì	0.0038706407326	0.0036223754784	0.007645078754	0.0397423478	0.1337859408	0.0492079126	0.254520456	0.307553878	0.1059041074	0.094147348242
c	0.00113419682726	0.0003885501998	0.000785912534	0.0049158293024	0.0119451168	0.0513845134	0.659311964	0.2120085692	0.0445409506	0.0135844998
h	0.0110281408338	0.0037265084664	0.0107741862	0.02440461048	0.0656150212	0.05370585668	0.477071002	0.1543990026	0.131964318586	0.06731131
e	0.00480050029938	0.008989593932	0.014755703864	0.0329590024	0.138051918	0.07193638056	0.471294888	0.116214857	0.04928533	0.091711946374
n	0.000916180190912	0.00128992432226	0.0024599977514	0.007382104982	0.018548850428	0.01956024288	0.0684309055	0.600957506	0.1447931792	0.1356609984
a	0.00465465881477	0.00419056151539	0.0044542381763	0.010447119537	0.012109491698	0.011724836788	0.0905186099	0.4906192252	0.257635296	0.113645908132
n	0.000561190047684	0.0007353229671	0.0026610254406	0.0060139822022	0.010988549174	0.01179418574	0.02409458108	0.3751459	0.43377149	0.1342339814
a	0.0025393529121	0.00289375183239	0.00351556848708	0.0057257863313	0.004648878398	0.00587325098	0.04145660114	0.287447958	0.489780596	0.156118258114
t	0.000261507777525	0.00046084433145	0.00200973072074	0.0060090718106	0.008124149592	0.00680533742	0.017937403724	0.2187419732	0.540261186	0.1993890542
è	0.00210477683349	0.0022848782607	0.0026716539578	0.00369442752052	0.0024988528236	0.003236954633	0.0219641157	0.1635321512	0.5859063	0.21210577578
t	0.000672759595011	0.000119774410103	0.000334658833808	0.00318842361071	0.0034222123138	0.017625973062	0.048237851855	0.0877247884	0.660146556	0.1785269652
s	0.00229664051096	0.00347715907274	0.00254824990858	0.0034569272163	0.00252755072566	0.0020332933552	0.027473060216	0.0713039508	0.702354336	0.1825288536
i	0.00177236356964	0.00129467613694	0.0017071059244	0.0080727642522	0.00945915082	0.00193350316	0.0467682094	0.1089931218	0.312508794	0.50749035998
</S>	0.00030539608686	0.000466908922542	0.00241887482606	0.0100285211248	0.0110685521262	0.0021061857502	0.004254929265	0.02085902916	0.429187632	0.519303866
