 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
ì	0.00502741193385	0.0104554815428	0.015892876166	0.009958894816	0.1534711878	0.289722086	0.2376775792	0.089817548	0.14720367	0.04077330761
s	0.000266890434763	0.000201188566026	0.0009626490868	0.004496673837	0.250745574	0.445286088	0.0505227368	0.12765887188	0.0249362723	0.09492309136
o	0.00895316022782	0.0100549485247	0.0154554820204	0.0201720951663	0.1063683176	0.393834292	0.1452349786	0.0666290374	0.1053691648	0.1279285778
n	0.0001508982791	0.0007217203083	0.00069552842764	0.0013897091964	0.01043611626	0.137909846	0.516860526	0.131470886	0.0914098962	0.108954943
t	0.00376398172111	0.00585690891486	0.00742205108012	0.00481594490052	0.02713555063	0.141938301	0.468337738	0.210315054	0.072974926	0.057439682324
a	0.000445444007484	0.00357990980258	0.002879754913	0.0211335924352	0.03164723866	0.121831812	0.261653048	0.183287026	0.182437502	0.191104667462
à	0.000154088247672	0.00133942478446	0.00107609384686	0.00116156276278	0.00343176714	0.035761382	0.4594752426	0.219578232	0.1397482256	0.1382740794
l	0.00197008750906	0.00145155302107	0.00146957353334	0.00534168847055	0.01712018944	0.0925300906	0.1322979592	0.613039922	0.098688863	0.03608984974
a	0.000762240549564	0.00228667512281	0.00146864564471	0.00239643314426	0.01337608486	0.15302416592	0.218640436	0.281136046	0.297079684	0.02982948706
t	0.000198155523348	0.00102960590426	0.0006303353626	0.0003706880246	0.001182373958	0.01572487678	0.25577631852	0.231810602	0.339728718	0.1535481194
ù	0.000732421006787	0.00284229854335	0.00194013788079	0.00103964011246	0.0034056035938	0.01803254559	0.0968942635	0.364691943	0.41997831	0.090442934666
c	0.000114984053025	9.0338368314e-05	0.000159747968272	0.000505811959888	0.00202601765	0.01206773528	0.005272052932	0.438678798	0.374397874	0.166686772
h	0.00387395981746	0.00328674495226	0.00188536884842	0.00120989572222	0.0029599874192	0.03657188835	0.09177155978	0.3906992534	0.36343233	0.10430900812
a	0.00128185811033	0.0014798309729	0.00238179382506	0.00149869555614	0.00197971045	0.00632289616	0.01090486894	0.30769861	0.535417878	0.131033799554
v	0.00110804508904	0.00181234501777	0.00293620968563	0.0024994823144	0.0007616002612	0.00155326814	0.00950997468	0.15018267724	0.71151182	0.1181245132
à	0.00669666697626	0.0214439770213	0.0141440967457	0.0120536238088	0.00250419471236	0.0115960775196	0.063587970396	0.1559786862	0.59242477	0.11956986048
l	0.00156717346599	0.000389277809728	0.000871835330436	0.000881910443666	0.001170022306	0.00365442308	0.001343968608	0.1484152254	0.571627008	0.270079164
o	0.00296875379048	0.00157418437991	0.0011381620967	0.00217559217532	0.001685399724	0.0076185506	0.01327626286	0.145443095	0.648329656	0.1757903856
n	7.07196888544e-05	0.000440254559679	0.000348567305485	0.000243335535114	0.000218826134	0.0009052527322	0.0027520564836	0.00596558796	0.418003984	0.571051508
t	0.00306166932207	0.0152742498783	0.0108639105	0.00644186145518	0.0048447442462	0.009469449404	0.01773740151	0.0920524816	0.594594864	0.24565934232
a	0.000384974351109	0.00485161153976	0.0048583875267	0.00413656806812	0.00716052420648	0.009210634752	0.058160663546	0.085572646906	0.596279968	0.229384208212
</S>	0.000144153318539	0.00124592460606	0.00161342664835	0.00112562361261	0.0005343389216	0.0006943499002	0.0025011477166	0.006783508266	0.275352332	0.710005174
