 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
k	0.000123987477932	0.00078954591332	0.00065723516878	0.03676102366	0.436316922	0.4380613328	0.0619528618	0.0083937064448	0.008618323985	0.0007693355872	0.002473632095	0.00508215649
i	0.00090727580268	0.005977523035	0.0318910179728	0.1279340638	0.542753876	0.1163736738	0.0527465974	0.0178111948	0.0247432126	0.00567911892	0.02521180368	0.047970664234
a	0.00014561680478	0.0008571638676	0.0012879358654	0.07217324138	0.344746696	0.43107288	0.106348665	0.02523461746	0.005089604962	0.001481855897	0.00313181144	0.008429974652
t	0.000250500348131	0.00096609284832	0.000386951376596	0.010062116416	0.1975827498	0.544904352	0.18868773	0.029715659008	0.0133151471	0.0023028502506	0.00632329223	0.005502459786
è	0.00217871245808	0.0045595637662	0.0194158772187	0.0488973552	0.2089771472	0.1423678606	0.2146087254	0.1608409892	0.023213325	0.02728178402	0.06835522044	0.079303538464
r	0.000220431044308	0.0036651008866	0.0015227286568	0.00625200914	0.05585005	0.288312484	0.1041349132	0.417283844	0.03285420988	0.013205130476	0.012397470092	0.06430164204
a	0.00443919724478	0.00726736490856	0.00930898044808	0.03212833878	0.1060449812	0.372628432	0.1128213816	0.15518346614	0.03280245582	0.00918647642	0.06720734864	0.09098154814
i	0.000146907985298	0.00018314118538	0.000123234417	0.005753880182	0.03675177804	0.2571828974	0.470411606	0.0866864536	0.111234552	0.01345991614	0.00770705404	0.0103584321
n	0.000448673423488	0.00081495789118	0.000569199067407	0.001808233923	0.034238093428	0.1243370148	0.495004168	0.18347280252	0.0905288934	0.01252686662	0.04351139676	0.01273966592
ì	0.000795473874528	0.0014832987369	0.00415515393534	0.006311678892	0.04557471494	0.0508408634	0.2278600566	0.4153389868	0.0734963233	0.0381673605	0.06959277092	0.066383413356
c	0.000434872859685	0.00107326385926	0.0004613994957	0.0003873008192	0.00364749865	0.0293548436	0.0602781316	0.672371252	0.1677887469	0.02643181346	0.010784191442	0.02698680804
h	0.00124967364409	0.00344802632212	0.00163451961056	0.0051073447822	0.03313344442	0.1352910978	0.0920671022	0.45771163	0.1159459122	0.01644304732	0.081065498636	0.056902666638
a	0.00237963395151	0.00282544617782	0.002870079878	0.005540695	0.0167369296	0.0428603004	0.0558173908	0.541982272	0.104649426	0.038500524748	0.12390701682	0.06193023632
p	0.000307022632588	0.000593938550406	0.00062683855569	0.0042842803086	0.006365158972	0.064809182702	0.083069495554	0.22301037894	0.454255216	0.12693218	0.0109666126	0.024779851
à	0.0109368393403	0.00707434285991	0.00695423049716	0.00985049389569	0.0284792134108	0.071958164372	0.0441465086	0.2137234976	0.2685326232	0.1474472906	0.1390669592	0.051829791868
r	0.000441971580379	0.000617193444813	0.000565909511556	0.00047900979554	0.0024983077672	0.028812295526	0.02195816784	0.3134313574	0.3777455704	0.1772370536	0.034854265	0.04135886642
o	0.0151754361333	0.00635040055957	0.00440360369316	0.0070291581316	0.011424151635	0.04146521168	0.028913670374	0.181286035	0.3896469312	0.1391926352	0.0884688206	0.08664406498
n	7.22442698763e-05	0.000233227334444	0.000217394763679	0.000743239985534	0.00147074795	0.01404235222	0.015993883352	0.01429061432	0.282046924	0.395483254	0.1770621144	0.098344073
t	0.0022101942589	0.00308702115073	0.0038758443978	0.00420570472185	0.0101904822305	0.0279883002148	0.020474384492	0.141428705	0.315156114	0.2270573394	0.15549279	0.08883300654
a	0.000643271983336	0.00185919879623	0.00337133851848	0.00384051524212	0.005650619	0.01266208068	0.03820060032	0.0890698092	0.1367584152	0.2954960368	0.134885756	0.277562359974
s	0.000107632739165	0.000324944144049	0.000566493982298	0.00194403954459	0.0020884391209	0.0065204931336	0.008153018222	0.012085435906	0.1207584112	0.414116084	0.30603901054	0.1272958706
t	0.00211348929279	0.00217713228415	0.00327965603399	0.00215051510256	0.00340923701726	0.0055459740884	0.013312817528	0.0851872032	0.125414758	0.272708686	0.3206342932	0.164066136984
i	0.000171210217489	0.000658703845565	0.00134530857355	0.00164542582954	0.00169761488948	0.002345318912	0.02670317636	0.04779565632	0.05415568654	0.25099409	0.21705394	0.395433588946
n	4.50237353866e-05	0.000398812318025	0.000990490946529	0.00218868403712	0.00309994797544	0.00552431688208	0.00413720874808	0.005788371176	0.06737588206	0.35465565	0.40350650584	0.1522890532
a	0.00077924386694	0.0010651718883	0.00193775256598	0.00101676038782	0.00235711271564	0.003632293529	0.0099210085256	0.060158407984	0.10467749051	0.28889266	0.37285276	0.152709393558
g	9.44484018506e-05	0.000246682253945	0.000828169467304	0.000904788066278	0.00075476298472	0.0014384126724	0.0071036071238	0.0099046126074	0.02563753602	0.394909308	0.42436900614	0.1338086492
l	0.00248777397042	0.00124196967871	0.00154503540382	0.00125104994043	0.00254076086408	0.0046648261198	0.00612430865152	0.02590810914	0.09275744958	0.273290347	0.4277263506	0.160462100626
i	0.000239552734098	0.00107607418403	0.00098396296951	0.00194352641939	0.0016352182334	0.000615477348	0.03209962053	0.03718286908	0.01785947714	0.284935782	0.243841916	0.377586500932
s	0.00010013319266	0.00021443981608	0.00040636427578	0.00046915039894	0.00045691626208	0.0008368832534	0.0012906571344	0.00339831093	0.008354897068	0.269456345	0.49607341226	0.218942519
ì	0.00229332048357	0.00155142690922	0.00290443612392	0.00159446682975	0.00368619217048	0.00294929676394	0.0056647661628	0.019795465907	0.04404066588	0.1841528942	0.471033912	0.26033311116
a	0.000164632222284	0.000563477228655	0.000931147876754	0.000136964260286	0.00152144515531	0.0430772915472	0.0158025853925	0.0121413953331	0.032598037809	0.16282006076	0.56484931	0.165393628
</S>	0.000132220541809	0.000256296317589	0.00149867541303	0.00064203175618	0.00070655866668	0.00107508581636	0.00108834284954	0.006252138491	0.00405548091	0.15520472966	0.460859132	0.368229296
