 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a18	0.000282094248455	0.000313819347803	6.37302224893e-05	4.49306606503e-05	1.20594278746e-05	1.52814612099e-05	3.01684006611e-05	2.45324291686e-05	0.000158925138917	0.00054530953575	0.00246563611702	0.323133307012	0.187334524247	0.485575697003
a36	0.000103183034152	0.000114980682934	2.44750187298e-05	1.79366008168e-05	4.99774069153e-06	6.1452097233e-06	1.17871577204e-05	9.4559097562e-06	6.23127689723e-05	0.000208906645583	0.000896943621673	0.114958516837	0.168109998082	0.715470349001
a46	5.55883457173e-05	6.19836396447e-05	1.57146875766e-05	1.29568331389e-05	3.99338476384e-06	4.33339807443e-06	7.5979709068e-06	5.8338613854e-06	4.16186799908e-05	0.000132029492861	0.000482542403891	0.052933228779	0.152160736027	0.794081806334
a31	4.18389385724e-05	4.23074345482e-05	1.14086788589e-05	9.6476632463e-06	3.11210565461e-06	3.18286252481e-06	5.69346186893e-06	4.41337712847e-06	3.83929943303e-05	0.000170840364287	0.00142565150796	0.190526904593	0.196214345342	0.611502215445
a20	2.28445673441e-05	1.97234712161e-05	4.77013975963e-06	3.74639661877e-06	1.21405857654e-06	1.2742678166e-06	2.63505141964e-06	2.16997642282e-06	2.33025090434e-05	0.000141486276262	0.00161453924945	0.227822840998	0.205750818447	0.564588605148
a8	7.86507576803e-06	6.86296310537e-06	1.74261072654e-06	1.42000375959e-06	4.75372043847e-07	4.82190740533e-07	9.49237773213e-07	7.7715281094e-07	8.15216941447e-06	4.83577356873e-05	0.000545298034117	0.0783693021327	0.149448521149	0.771559795049
a31	5.16455608934e-06	4.38272470179e-06	1.14540867551e-06	8.9845713653e-07	3.18021597949e-07	3.40836623511e-07	7.31810427738e-07	6.4922592698e-07	6.67247027149e-06	4.70386539958e-05	0.000838107782206	0.187041123044	0.18984801205	0.622205415016
a24	4.19623145645e-06	3.4946786606e-06	9.01651148503e-07	6.68546232177e-07	2.4030695265e-07	2.77170254504e-07	6.39132272579e-07	5.91568856993e-07	6.0527040905e-06	4.62829565319e-05	0.000934944253735	0.225831501348	0.23558654735	0.537583671672
a46	1.59562758548e-06	1.40797643687e-06	4.28379616168e-07	3.68393550726e-07	1.41129094217e-07	1.46526908168e-07	2.7624939086e-07	2.44327254998e-07	2.32269409683e-06	1.64162078106e-05	0.000319139574912	0.080742797116	0.185264579117	0.733650133891
</S>	9.6105830274e-07	9.02239903435e-07	3.33323423084e-07	3.27767705363e-07	1.32743117109e-07	1.26148694084e-07	1.9667460043e-07	1.64982659499e-07	1.43086414842e-06	8.9932595553e-06	0.000164788783456	0.042398938058	0.145666049558	0.811756631945
