 	mia	sorella	quest'	anno	che	vienne	studierà	per	medico	</S>
a28	0.046438067386	0.0469397809744	0.0460596988261	0.182957529349	0.047875883456	0.0460414350113	0.0453958817244	0.0515837698652	0.0400955624512	0.446612408601
a24	0.0494009177953	0.0496840846581	0.0489061362754	0.12567336445	0.0507354924853	0.0489035790038	0.0487264089081	0.0558918459551	0.0478000541504	0.474278169534
a31	0.0486286625984	0.048899954886	0.0481270377585	0.127442479483	0.0499821958284	0.0481308476679	0.0481390999694	0.0559232466517	0.0487565857168	0.475969936511
a17	0.0477818028661	0.047995458962	0.0474521672528	0.114172426494	0.0487471702761	0.0474576138893	0.0474169033231	0.0536670188839	0.0467179819056	0.49859149217
a31	0.0512842822887	0.0514203233207	0.0510318840843	0.093421235498	0.052022451092	0.0510372969631	0.0508804681077	0.0559393399613	0.0486720463019	0.494290704057
a46	0.0545396000962	0.0546215411069	0.0543534483614	0.0853681718327	0.0550708880307	0.0543556316544	0.0540880183692	0.0577945203204	0.0504539547673	0.479354254686
a8	0.0568093893654	0.056901024369	0.0566306937871	0.0885790619442	0.0573851743436	0.0566278288848	0.0556364361231	0.0589344121068	0.0452842082558	0.467211818229
a31	0.0649750657885	0.064969574123	0.0647496912624	0.0972648373147	0.0655524231145	0.0647409596283	0.0634929453744	0.0673113107023	0.0507202634186	0.396222982743
a8	0.0687489052628	0.0686932613743	0.0685064357541	0.0894873977716	0.0692962010382	0.0685002298761	0.0675378784581	0.0714588149008	0.0567963721395	0.370974537581
</S>	0.0664579676314	0.0664602706871	0.066244360877	0.0859146688858	0.0670156505191	0.066239779938	0.065176359229	0.0685505894504	0.0530328975697	0.39490746879
