 	l'	anno	che	viene	devo	mangiare	molti	dolci	</S>
a46	0.0241024483519	0.0986579232998	0.103957403414	0.09820540968	0.0583953823884	0.0947119793117	0.18663974025	0.298369110455	0.0369606009145
a35	0.0258563031173	0.1570354511	0.169875227805	0.159795089893	0.0786741624628	0.0791269084372	0.13894585675	0.148638318152	0.0420527306382
a20	0.0238848777058	0.1589472837	0.172470619268	0.162715689964	0.0800874724876	0.0783603834791	0.13727536225	0.115677272717	0.0705810755461
a31	0.0234399125686	0.150116284567	0.172255553089	0.157923253321	0.0698869641625	0.0752242231597	0.143669054083	0.110314480906	0.0971702685154
a17	0.0308096441895	0.157373584856	0.20446812103	0.173253231107	0.0579292913875	0.0592910750532	0.117204230028	0.0867778669687	0.112892906172
a20	0.0352737123965	0.169320778285	0.23190941701	0.190280287036	0.0569666371292	0.0497922656844	0.0823069473427	0.0618089566562	0.122340988724
a8	0.0343058731322	0.184048822762	0.24754697567	0.206245619012	0.0599518743764	0.0448620275615	0.0611642544476	0.0473794632187	0.114495122908
a23	0.0315134287107	0.204788930921	0.253606795223	0.222352753004	0.0798288167921	0.0460248215205	0.0470060634825	0.0376206894062	0.0772577369693
a46	0.0272762259036	0.210799716974	0.240905458408	0.222188204335	0.0945930889307	0.0520969371735	0.0610709831608	0.0416938064687	0.0493756249898
a8	0.0252083929679	0.206975998991	0.228059849469	0.215107034778	0.103447102977	0.0598789257245	0.0754004310536	0.0474641871562	0.0384581156633
a31	0.0242933169893	0.18815544633	0.211496013156	0.197442251593	0.092014977659	0.0667585972415	0.107337133685	0.0720607003854	0.0404416012211
a17	0.0346698533298	0.164387575443	0.214200044385	0.180929773864	0.0665789192197	0.0638236234138	0.117362219895	0.0841033247951	0.073944717407
a31	0.0417881881099	0.158812538481	0.227949278128	0.180622191288	0.0590255520732	0.0589855434713	0.111579271965	0.0770833149317	0.0841541588023
a37	0.05232017037	0.13854129416	0.195871179376	0.156432987096	0.0610612196911	0.0644027611571	0.115739120655	0.0825099583106	0.133121320934
a31	0.06574447179	0.11914804272	0.171119929792	0.133601909032	0.0677556432304	0.0708760253857	0.108704460218	0.0840168927702	0.179032613645
a30	0.0670593172633	0.109448500907	0.158135353264	0.122475543011	0.0681914610768	0.0708784901286	0.0986079300727	0.0783308809234	0.226872491215
a21	0.0610729697544	0.120513723636	0.175258014421	0.136171764337	0.0649083023589	0.0625668007095	0.0748988373576	0.0639121789745	0.240697380405
a10	0.0607085155848	0.128416624545	0.188342091474	0.145986609779	0.0655732527863	0.0638478309032	0.0896250097859	0.0719912449915	0.185508826802
a39	0.0709071085283	0.106809701515	0.147195018825	0.117705511593	0.0703449209288	0.0722187536344	0.100293359929	0.0824439183305	0.232081725601
a38	0.0656419495094	0.112505560505	0.161343051275	0.125992677198	0.0670913036429	0.0652609485448	0.0760103899763	0.0678051127768	0.2583489952
a41	0.0526967898365	0.146166753502	0.218946410425	0.168213569066	0.0627648645476	0.0539541225149	0.0562944319921	0.0514632642589	0.189499775067
a18	0.0470058782788	0.171583284501	0.253600850142	0.197469669689	0.0619881771825	0.0486411131716	0.050371492664	0.0452896780863	0.124049848356
a31	0.0478848684263	0.168416884834	0.254508990047	0.195185606563	0.0612557400608	0.0523105787239	0.0731858225547	0.0553517793621	0.0918997247853
a21	0.0605494401421	0.135012721611	0.202989654682	0.154363315521	0.0611801400203	0.0592729425746	0.0860737525182	0.064869546454	0.175688496928
a20	0.061015600714	0.13051782387	0.190009876227	0.147421718507	0.0601772626734	0.0563521995249	0.0698986491727	0.0579880421513	0.226618838976
a31	0.0601832409047	0.13614011329	0.195851365409	0.154073589502	0.0660985322245	0.0612694748416	0.0753079163909	0.0638526953838	0.187223069659
a28	0.0766653619682	0.112497109763	0.14767245647	0.122311626501	0.0776170774082	0.0767753219472	0.0910157404636	0.0814616547946	0.213983656553
a31	0.0835666256561	0.098469259921	0.115938410157	0.1030978255	0.0822717158027	0.0828847059824	0.0937270534879	0.0873807599315	0.252663662184
a17	0.0779375218854	0.0850719716403	0.0953905233857	0.0876283418333	0.0761300169342	0.0772916753275	0.083852806496	0.0796748233105	0.337022320728
a20	0.0697477072951	0.0774089088801	0.0889909344619	0.0802095239444	0.0683556339781	0.0693123017758	0.0722999374987	0.0695563111035	0.404118743576
a31	0.0725895324317	0.0816501546267	0.0942167848206	0.0847915626481	0.0722818266594	0.0729939505919	0.0763845944996	0.0731468537012	0.371944744525
a37	0.0760036454772	0.0800241565422	0.0865618016069	0.0815874435494	0.0749958675531	0.0760705701973	0.0796949881665	0.0764480645671	0.368613464842
</S>	0.0742981047386	0.0757162482711	0.0795918758035	0.0765259537747	0.0725354337766	0.0737676000986	0.0764729910833	0.0738737072835	0.397218097421
