 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a37	0.0006506988	2.6585003e-06	1.9741145e-05	0.0016763203	0.008538873	0.0008496332	0.007427816	0.0944826	0.018012026	0.09817784	0.39162546	0.03296248	0.3388877	0.0066862144
a8	0.0006320175	2.6383166e-06	2.3294646e-05	0.0014621561	0.00879522	0.0010396463	0.007257863	0.11041996	0.018611582	0.09544641	0.35750854	0.033311814	0.35624808	0.009240741
a20	0.0005216345	2.8528361e-06	1.7309045e-05	0.0012227149	0.0070267837	0.0007218306	0.0055291993	0.058399852	0.014498423	0.09765153	0.45672512	0.03756451	0.31519336	0.0049249083
a31	0.00050527364	2.6812434e-06	2.3028208e-05	0.0015073692	0.011047318	0.0013032682	0.0071210586	0.11697919	0.01816483	0.08775994	0.31523934	0.037540805	0.38857642	0.014229528
a7	0.00012048488	3.1609711e-06	4.4768167e-06	0.0011955622	0.025998343	0.0010463053	0.0046005393	0.020227524	0.006892874	0.04703698	0.21747832	0.03900198	0.6299176	0.0064757527
a20	0.00045571744	4.180146e-06	3.4973706e-05	0.002102642	0.012352259	0.0015197139	0.0060878186	0.09231215	0.013875533	0.07411438	0.30440626	0.035064973	0.4405972	0.017072212
a17	0.00039749002	3.6735335e-06	2.1558315e-05	0.0017972632	0.013931091	0.0013991748	0.004985057	0.07467694	0.0119025335	0.069704495	0.302196	0.035636246	0.4666212	0.016727265
a6	0.0003842616	3.5424741e-06	1.18254775e-05	0.0013376842	0.0065797493	0.0006736452	0.0028286239	0.039314326	0.0063381195	0.054601908	0.34921482	0.024849357	0.5070764	0.006785726
a31	0.00035882764	3.8234393e-06	1.2467946e-05	0.0011484807	0.005789611	0.00069045374	0.0026054753	0.034531	0.0057989946	0.050570045	0.33975536	0.026760578	0.525403	0.0065718736
a20	0.00015997482	5.992163e-06	6.8709132e-06	0.0012157598	0.010948681	0.00042319333	0.0018912989	0.00912807	0.002869036	0.02141732	0.11762778	0.018720735	0.81220585	0.0033794641
a31	0.0004951318	9.0162075e-06	3.9045204e-05	0.0032026244	0.017198145	0.0026036135	0.005275345	0.049351886	0.007996462	0.04052429	0.20502925	0.03432302	0.61080277	0.02314941
a8	0.00017917388	8.376191e-06	8.909405e-06	0.0008894803	0.008906271	0.000270626	0.0012264542	0.006699742	0.0017301255	0.0144944405	0.09089977	0.011971098	0.860529	0.0021865745
</S>	0.00024528295	6.0245034e-06	1.2226403e-05	0.0011701303	0.0074097826	0.0010493463	0.00213543	0.02317823	0.0034891022	0.024735836	0.15341178	0.025006162	0.7464766	0.011674151
