 	se	si	era	vestita	la	mia	figlia	l'	avessi	portata	alla	chiesa	</S>
a41	0.012078299	0.0063217934	0.003669233	0.058459304	0.17072512	0.3069675	0.2528897	0.16165704	0.0004054783	0.00020747316	0.00020970209	0.025910476	0.0004988277
a31	0.0035905922	0.0022739603	0.0035694959	0.026760194	0.07258788	0.22242805	0.41334188	0.2498716	0.0002894252	0.00012154296	0.00042256588	0.004452107	0.00029084284
a13	0.0109528415	0.0052562384	0.0031361212	0.053574275	0.16101088	0.30554903	0.2647564	0.1700672	0.00036970936	0.00018643842	0.00019124971	0.024527997	0.0004216405
a37	0.0031209588	0.002094814	0.0036336307	0.028395418	0.074177824	0.21833108	0.41168383	0.25339025	0.00027201723	0.00011034264	0.00039698335	0.0041139536	0.00027891048
a8	0.0024336553	0.0017606834	0.0030435736	0.029435726	0.07874395	0.21631531	0.41402116	0.25082356	0.00019489155	6.195038e-05	0.00021352721	0.002743058	0.00020898644
a39	0.0027551318	0.0021549237	0.00427112	0.041489974	0.08395969	0.21330227	0.4022123	0.24613667	0.00015808576	5.4215114e-05	0.00016686847	0.0031705957	0.00016820224
a20	0.0025154406	0.0019898063	0.0032338412	0.03302747	0.07912122	0.20780402	0.4121732	0.25759646	0.00015234484	4.276267e-05	0.00013788382	0.0020446663	0.0001607678
a24	0.0027643554	0.002072628	0.0025663355	0.027645454	0.073849104	0.19986357	0.42151588	0.26772606	0.000139924	3.618009e-05	0.000116674084	0.0015502599	0.000153658
a18	0.005993565	0.006009195	0.008856743	0.046677444	0.06585256	0.17572182	0.36075175	0.32796144	0.0002089234	7.607912e-05	0.00018293875	0.0015754605	0.00013209681
a23	0.006798899	0.0061605554	0.004124378	0.041078575	0.06637458	0.16602066	0.37965304	0.32876372	0.000101290534	2.4511073e-05	6.553894e-05	0.0007342814	9.993342e-05
a24	0.012555284	0.010663903	0.0046033254	0.054487113	0.07357013	0.14890891	0.31460318	0.37994304	8.308078e-05	1.9032264e-05	3.5296467e-05	0.00047007055	5.767523e-05
a31	0.013851524	0.014739702	0.010555023	0.071557775	0.072075136	0.1526495	0.29121447	0.37237024	0.00016354152	4.6021898e-05	7.455373e-05	0.00063826505	6.422498e-05
a20	0.006774016	0.002623367	0.001995128	0.036572505	0.11001302	0.26705685	0.32899782	0.2327597	0.00037203988	0.00016495117	0.00014739034	0.012340907	0.00018226774
a3	0.006123644	0.0047457963	0.0030338834	0.028567843	0.05842258	0.15158492	0.40214416	0.34413436	0.00010394381	2.9586205e-05	9.109222e-05	0.0008719949	0.00014617649
a31	0.00693079	0.0067668916	0.0034462041	0.046509497	0.07135391	0.14148423	0.32546988	0.3971309	6.821704e-05	1.8226976e-05	6.21054e-05	0.0006398725	0.000119218996
a13	0.004649654	0.0017555151	0.001502586	0.03816239	0.111859776	0.24603368	0.33410546	0.25407323	0.00026138482	9.739352e-05	9.2466056e-05	0.007317891	8.8561515e-05
a31	0.0028148326	0.0032587382	0.003261443	0.03928431	0.07518457	0.16126387	0.38810757	0.3251226	0.00010283222	2.9288742e-05	0.00012812331	0.0012074914	0.00023433921
a3	0.0041635977	0.0015684605	0.0013430238	0.040867597	0.12259701	0.24874157	0.32905737	0.24499522	0.0002352951	7.773459e-05	7.357749e-05	0.006212597	6.6955e-05
a20	0.0014026886	0.001475698	0.0025314167	0.035664126	0.09806569	0.20301862	0.40093362	0.25447842	0.00011995068	3.6579993e-05	0.00016274778	0.0017371438	0.000373327
a39	0.0015455759	0.0017276142	0.0032253142	0.036945306	0.09121483	0.18654615	0.406252	0.2690701	0.00012907226	4.7212823e-05	0.00021830093	0.002474975	0.0006036059
a20	0.0025909252	0.0034401948	0.00523574	0.05649343	0.088925175	0.16146585	0.36416566	0.31415123	0.00011680515	4.8492457e-05	0.000223037	0.0025440396	0.00059944444
a31	0.0066611986	0.008442222	0.009770755	0.075325884	0.090196155	0.1423775	0.32056117	0.34044406	0.00022415092	0.000108180495	0.0004338095	0.004456783	0.0009981254
a24	0.0030171466	0.0015368467	0.0012454427	0.050659828	0.14659432	0.24949545	0.30923775	0.23602466	0.00020604918	4.3252887e-05	2.917477e-05	0.0018805919	2.9439308e-05
a46	0.0020332017	0.0029360126	0.0057534087	0.047855202	0.08754344	0.16952927	0.36225647	0.31930256	0.00014213561	6.0783746e-05	0.00028995637	0.0017024048	0.000595155
a31	0.004380703	0.0066122627	0.011953056	0.09953782	0.11030529	0.15909296	0.31087488	0.29083037	0.00023240269	0.00012021507	0.00046294316	0.0043612528	0.0012358603
a18	0.002772423	0.0015520708	0.0010550619	0.053209916	0.16663706	0.26459074	0.30029547	0.2084396	0.00018533062	3.1299904e-05	1.8772664e-05	0.0011880342	2.4131441e-05
a31	0.0018093591	0.0021390605	0.006631021	0.060354937	0.121000804	0.21302436	0.38605732	0.19917727	0.00023754865	0.00013750844	0.00054174644	0.0068259616	0.0020630674
a20	0.0026026703	0.0014023206	0.00073832256	0.048673928	0.18429853	0.2844101	0.29370728	0.18290077	0.00012742412	1.8828841e-05	1.292601e-05	0.0010850745	2.1826616e-05
a24	0.0014265457	0.0011813043	0.0024824108	0.034908753	0.14101088	0.26268563	0.39150125	0.15400481	0.00016687508	8.7526554e-05	0.0003283899	0.008499943	0.0017157105
a31	0.0015140349	0.0016570481	0.0040186704	0.049820635	0.11920028	0.22553095	0.38629895	0.20597038	8.917808e-05	5.0831473e-05	0.000288438	0.004322584	0.0012380206
a23	0.002446916	0.0013629792	0.00063260866	0.045857236	0.19316186	0.29223758	0.29346448	0.16978517	0.0001151391	1.605198e-05	1.0851156e-05	0.0008874232	2.1700707e-05
a20	0.0016281366	0.0012598279	0.0020925975	0.029171381	0.1483046	0.29005897	0.38930795	0.12779212	0.000117683856	5.8930458e-05	0.00019812891	0.009010677	0.0009990762
</S>	0.0017217211	0.0015860226	0.003825954	0.041326728	0.15762658	0.28186816	0.36729947	0.1257192	0.00019645147	0.000116582	0.0004066328	0.016091209	0.0022152215
