 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a31	0.08402853	0.11496746	0.09353771	0.075046495	0.075306386	0.037877012	0.15049137	0.0422327	0.04116195	0.022164477	0.1134231	0.13125777	0.018505044
a5	0.053192306	0.083732896	0.05187524	0.033448804	0.05721747	0.09156599	0.043138605	0.069092326	0.10173334	0.06470142	0.13046797	0.20549406	0.014339526
a35	0.07148086	0.11809419	0.086087264	0.054141294	0.0652701	0.07996355	0.08443595	0.04817427	0.062703684	0.085424736	0.08796326	0.14306183	0.013198982
a15	0.07779069	0.118146315	0.09319166	0.068067364	0.06975101	0.040757366	0.15682113	0.040206	0.041145954	0.029158158	0.10836525	0.1426694	0.013929735
a24	0.078156896	0.12494023	0.099341325	0.069694735	0.06964876	0.039405137	0.15418969	0.03746384	0.03735774	0.027077409	0.10353138	0.14670472	0.012488114
a7	0.069498986	0.10704736	0.08551113	0.0647609	0.06891856	0.051395494	0.15478781	0.041096203	0.046339948	0.044028785	0.11539442	0.1351302	0.016090222
a31	0.071340345	0.12914865	0.093570895	0.055066805	0.06140451	0.043603864	0.14381093	0.043829955	0.042302355	0.035122916	0.0850956	0.18665653	0.0090466775
a11	0.037373256	0.074804164	0.043013643	0.024589699	0.044915106	0.09397239	0.031059192	0.054325517	0.09823225	0.07838318	0.13891518	0.2705761	0.009840379
a31	0.058553543	0.12979144	0.08355736	0.04174453	0.05360538	0.05982086	0.11011653	0.03831673	0.046347883	0.060842782	0.08095129	0.23032434	0.006027311
a39	0.024821138	0.055151563	0.030563498	0.01628959	0.033068236	0.0920007	0.019928334	0.04737353	0.09950124	0.08921002	0.1421772	0.34165916	0.008255793
a18	0.028411156	0.09270301	0.04806854	0.01837916	0.032834742	0.06842826	0.051797185	0.03178667	0.050182972	0.09403437	0.08543623	0.3936032	0.0043344833
a20	0.02814808	0.097097866	0.05032034	0.017984781	0.030837528	0.04882499	0.052457504	0.03713903	0.039498996	0.05216113	0.073384024	0.4686258	0.0035198876
a31	0.023712933	0.08681125	0.04182242	0.0137382345	0.024851212	0.05257727	0.039634034	0.036230516	0.036580093	0.06596428	0.062585585	0.512493	0.0029991798
a18	0.0072997026	0.024370069	0.010845508	0.0039168354	0.008552044	0.055006754	0.0042453823	0.011852571	0.0467645	0.13801345	0.08101802	0.6048381	0.0032771502
a24	0.0072127893	0.04074509	0.014873571	0.0038522617	0.008219035	0.039227396	0.012381239	0.013011425	0.018757725	0.10451394	0.041850932	0.69362736	0.0017272171
a31	0.006746996	0.03954978	0.014606009	0.0038693969	0.008710225	0.032954693	0.011811043	0.016222151	0.02316368	0.06259925	0.05438647	0.7226063	0.002773928
a18	0.004031724	0.01826271	0.0065050544	0.0017983441	0.003716595	0.029057577	0.0019146203	0.0046607545	0.020281918	0.13659512	0.036968064	0.7350025	0.0012050625
a31	0.005564817	0.038029667	0.011161576	0.002971424	0.0062525705	0.03590369	0.009259746	0.009330147	0.0134063	0.12865296	0.044919185	0.6926667	0.0018812306
a17	0.0042018523	0.021146566	0.0071254084	0.001706914	0.0033332477	0.020057688	0.0018618039	0.004337142	0.017059198	0.12180328	0.024504188	0.7723163	0.0005464748
a8	0.003937599	0.024454307	0.0068242415	0.0016881825	0.0033370308	0.025572207	0.0043462696	0.007935049	0.014743053	0.16548803	0.024208225	0.71687675	0.000588962
a28	0.0042185653	0.02574957	0.008150361	0.0019521011	0.0041945376	0.031869397	0.0033756604	0.009166326	0.017261706	0.12581442	0.031602003	0.7357713	0.0008739971
a24	0.00732078	0.04535031	0.014439026	0.004097009	0.008664629	0.050611172	0.008672963	0.0141131	0.022576379	0.13195617	0.077046886	0.61266834	0.0024831826
a23	0.003918341	0.025058167	0.006937832	0.0018155075	0.003989499	0.025281927	0.0046498626	0.009879771	0.0140738655	0.073701605	0.026325207	0.80302364	0.0013448197
a8	0.0058633434	0.037380848	0.010825768	0.0031687475	0.006764438	0.03992779	0.0067186295	0.013042731	0.018444104	0.1001404	0.045778245	0.709488	0.0024569104
a31	0.0042832238	0.02733424	0.008127518	0.0021129746	0.004709673	0.037762318	0.0038885702	0.011030842	0.018536568	0.11094287	0.03465962	0.73535264	0.0012590133
</S>	0.0040253783	0.023710027	0.0073250285	0.0015732564	0.0032238855	0.02129611	0.0017854675	0.005569161	0.018178884	0.15629604	0.020901013	0.7355876	0.0005281824
