 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
c	2.3618222e-05	6.831344e-05	0.0023114218	0.001201225	0.0052791433	0.006241658	0.00974993	0.047958907	0.019059159	0.023847068	0.6741084	0.13705213	0.07309911
e	0.11627774	0.1774558	0.0041328724	0.35003003	0.101520844	0.047302213	0.0052284347	0.0040945825	0.0040567443	8.0229715e-05	0.012812609	0.13889445	0.038113467
t	0.0027692036	0.00049730594	0.0053842	0.002739835	0.00958499	0.032542337	0.13236506	0.22405505	0.3515427	0.13165125	0.053968824	0.0109271705	0.041972037
r	0.012680271	0.007126492	0.00064913195	0.014335461	0.007484157	0.009548713	0.003124461	0.0031108584	0.003661288	0.00021929735	0.12632619	0.57513034	0.23660332
ò	0.01040967	0.0020942413	0.018846024	0.0058186743	0.0073657245	0.010841467	0.015987696	0.0071609286	0.017134096	0.03341771	0.061289646	0.6142376	0.19539651
o	1.977339e-05	2.2146647e-05	0.00030191147	0.00014664777	0.00045571648	0.00069088157	0.0014875873	0.007535859	0.002964462	0.006264064	0.46190828	0.34681928	0.1713833
p	2.914226e-05	0.013416931	0.0021904712	0.08058716	0.12962812	0.12526874	0.063916646	0.06978625	0.037530284	0.009366993	0.06527028	0.3014854	0.10152353
o	0.022836594	0.022755722	0.002897595	0.07846845	0.061018202	0.025907885	0.0026265013	0.009059671	0.0066312575	0.0003523161	0.15796566	0.5354727	0.07400738
d	0.0003237153	0.00011948614	0.0067909863	0.003328215	0.019473014	0.024635278	0.04035645	0.22650065	0.11695615	0.12546241	0.37631777	0.03502907	0.024706863
d	0.04061482	0.011588969	0.0037117775	0.020277897	0.019653765	0.021423623	0.0060285795	0.016097937	0.01911073	0.0025368503	0.16775796	0.5498885	0.12130855
ù	0.017002	0.00077941327	0.07349352	0.0027673766	0.0059217894	0.0063178437	0.009850213	0.014635521	0.017776495	0.037149683	0.1751402	0.5426481	0.09651792
p	8.788906e-06	1.5054606e-05	3.7876413e-05	5.407662e-05	0.00010462851	0.0001965907	0.00044677124	0.0012768505	0.00059711887	0.0018051647	0.1478401	0.6105815	0.23703542
a	0.021609835	0.0057231295	0.014862495	0.00813828	0.015637945	0.018624542	0.007902258	0.5129114	0.13057093	0.016691081	0.11147121	0.11860211	0.017254809
s	0.0035724053	0.0013443028	0.00080261996	0.0016441756	0.0018772839	0.011454728	0.064073466	0.1354032	0.13151957	0.0955303	0.12861495	0.06576088	0.35840216
t	0.0033261438	0.008761713	0.0022412343	0.03093551	0.02663022	0.03003296	0.010855326	0.017171428	0.011507284	0.00061120256	0.22544299	0.4344013	0.19808272
i	0.019830555	0.001335264	0.008407301	0.0015359658	0.0031520438	0.0061643906	0.008933508	0.02624262	0.04893016	0.10774059	0.17531124	0.45927095	0.13314545
c	5.519174e-05	8.634688e-05	0.0009036894	0.00060446	0.0015683376	0.0029672927	0.0075346604	0.028978728	0.012896113	0.018509828	0.4383541	0.22514772	0.26239353
c	0.00028255887	0.052954353	0.00033659374	0.4985961	0.19496974	0.048598778	0.0037250996	0.0042964006	0.005391109	0.0007558067	0.014035856	0.15870447	0.017353177
i	0.026230466	0.0061034174	0.044092834	0.050067734	0.12947209	0.19061834	0.18769735	0.031870957	0.19070244	0.060999088	0.019546038	0.04792851	0.0146707725
ò	0.0023786405	7.603334e-05	0.0025832555	0.00022720208	0.0008391027	0.0022500313	0.008968872	0.07781231	0.041420776	0.08004797	0.5211228	0.08452522	0.1777477
t	6.037841e-07	0.00031066468	0.00087660516	0.0017763684	0.003653924	0.0033461275	0.0024593817	0.003118965	0.001568697	0.0026290982	0.12598616	0.80921793	0.04505546
t	0.0026003532	0.0043444973	0.016808232	0.015691562	0.032223828	0.044199914	0.029436653	0.37928414	0.13634893	0.0321369	0.08840953	0.1890764	0.029439041
u	0.015787227	0.00053115387	0.307254	0.0013609694	0.008679125	0.0033294025	0.001571708	0.107401125	0.031352714	0.08169283	0.28067496	0.15223199	0.008132829
</S>	0.00020299753	0.0003899579	0.00024947035	0.0008687485	0.001058956	0.004028199	0.012173391	0.026117407	0.016685134	0.024343705	0.19099787	0.27178392	0.4511003
