 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
h	0.001641369	0.01572066	0.027949126	0.0020434794	0.0008456472	0.0017426809	0.0016074567	0.0031473914	0.016553724	0.91692513	0.011823318
a	0.014983501	0.0035792666	0.00067610975	0.016092967	0.03833284	0.07739146	0.07592715	0.7313792	0.040078547	2.6091857e-05	0.0015328509
p	0.00029389898	0.001213474	0.00025684183	0.0009869877	0.009599707	0.018551664	0.028523168	0.5504656	0.34607533	0.028983563	0.015049787
à	0.0072330353	0.0028677369	0.003162722	0.0005159084	0.0003957271	0.00036952473	0.0014757706	0.0042771082	0.07688894	0.8864865	0.016326958
r	0.0018499382	0.004001665	0.00047171194	0.008335133	0.0689968	0.1385917	0.12295284	0.62018144	0.028968442	0.0014578219	0.004192491
o	0.18374807	0.04101642	0.005034291	0.015364832	0.025606174	0.026489818	0.079022355	0.036087066	0.26050135	0.27428392	0.05284566
n	0.0044521205	0.01163901	0.0006514221	0.008688532	0.11669597	0.30126396	0.3212284	0.1905043	0.036666512	0.00018627902	0.008023517
t	0.001162284	0.0024720582	0.000983088	0.0029953583	0.0026095475	0.0037315146	0.0036960181	0.010463555	0.035551533	0.8690549	0.067280136
a	0.006528854	0.0021602558	0.0012186291	0.006441941	0.009630221	0.013342291	0.026047636	0.39012757	0.50943506	0.00454948	0.030518115
s	0.00080813334	0.0030085242	0.00027217207	0.0029628815	0.015279334	0.03650447	0.04314087	0.42090324	0.3602288	0.04273018	0.07416139
t	0.0012614473	0.0067940876	0.00085289916	0.0019056061	0.0016080386	0.0024200738	0.0022960845	0.009206767	0.010971049	0.90278655	0.059897404
i	0.020251166	0.0042638835	0.0038363002	0.022487437	0.011046559	0.012152605	0.01640152	0.19703262	0.40179056	0.070124224	0.24061312
n	0.00097526185	0.0026372094	0.00014358154	0.00093995075	0.0046479907	0.009319416	0.013216098	0.2817979	0.3674871	0.12482549	0.19401005
a	0.002868609	0.0119315265	0.0046574823	0.0017031952	0.00086017	0.0011502244	0.0011961466	0.0015104857	0.0018467813	0.9454484	0.026826976
g	0.0015363061	0.007539907	0.00046236094	0.014498935	0.1071128	0.29433754	0.29902503	0.16262452	0.05648212	0.00086096855	0.05551949
l	0.0012556782	0.0011214099	0.0020251903	0.0033256602	0.0015846451	0.0019408868	0.0017918457	0.00058047025	0.005721168	0.93262225	0.048030768
i	0.06652525	0.012174053	0.0071703247	0.08735973	0.026416052	0.02597352	0.02286025	0.046272874	0.068889596	0.027262827	0.6090956
s	0.0017338594	0.003145527	0.00020454002	0.00188371	0.0069471383	0.014156803	0.016022425	0.21870203	0.30144018	0.13857879	0.29718494
ì	0.00038626432	0.0021183763	0.0012825318	0.0013602269	0.0006280317	0.00085694116	0.0006740615	0.0014436437	0.0024675503	0.9516204	0.037161846
a	0.002256052	0.0049301623	0.0002655551	0.005484565	0.030716443	0.077582024	0.063132435	0.59955484	0.111547925	0.03807992	0.06644998
</S>	5.1300984e-05	4.6939338e-05	3.6802107e-06	2.0564677e-05	0.00010693032	7.125412e-05	8.262666e-05	0.00041354707	0.0061906534	0.962558	0.030454528
