 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
n	0.0009136996	0.0012127236	0.020083036	0.15379962	0.18442091	0.44161493	0.07342448	0.033661492	0.05392304	0.021596085	0.01534993
t	0.0017300857	0.0010926956	0.0009910366	0.0018490739	0.0014273365	0.0013710076	0.007912224	0.0024908101	0.017690348	0.7671256	0.1963198
è	0.023526646	0.0020879942	0.0029162955	0.00051316933	0.00074023625	0.0006622068	4.5909746e-05	0.0040135486	0.041626763	0.4382954	0.48557183
s	0.00015538976	7.304576e-05	0.0061779544	0.0014777858	0.0032827677	0.009419151	0.0018698031	0.003033083	0.042859137	0.7473679	0.18428397
s	0.10007237	0.01641502	0.03021025	0.04841635	0.028519794	0.017551301	0.027349576	0.042782508	0.10403127	0.48635224	0.09829931
o	0.34365648	0.007510415	0.06559043	0.002053051	0.0026716688	0.004016874	0.0005774801	0.021281872	0.030148786	0.31204572	0.21044716
m	0.0006829722	0.0010660674	0.06869497	0.017114883	0.03355962	0.14503019	0.10063917	0.020410592	0.10286906	0.20264052	0.30729195
a	0.007177721	0.0080237	0.01518322	0.016445415	0.015594898	0.008206785	0.14675753	0.025973853	0.01162379	0.72263765	0.022375343
è	0.004458326	0.002070076	0.15655677	0.030370254	0.062973686	0.2630079	0.09168159	0.04176366	0.07904487	0.09754979	0.17052302
s	2.950188e-06	9.611627e-06	0.0009382888	0.0009784077	0.004491913	0.02043302	0.01628539	0.0033940694	0.22662006	0.65473175	0.07211451
t	0.0068579204	0.02335395	0.04217106	0.3026764	0.06563352	0.06019982	0.03375738	0.034207687	0.09052425	0.23820402	0.10241398
r	0.74218905	0.009808492	0.007317127	0.0059692296	0.0044072955	0.0033693723	0.0009955914	0.041783024	0.04853713	0.097480364	0.038143292
a	0.631666	0.0038994756	0.0021766429	0.0023738754	0.0012566107	0.00053511537	0.0006511152	0.010823307	0.026693016	0.25199452	0.06793028
</S>	0.0007201937	0.0019320735	0.0636508	0.025247494	0.03391721	0.113376744	0.093141176	0.017572002	0.08041517	0.22796826	0.3420589
