 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.117212154	0.071063146	0.6061707	0.10226229	0.098031	0.0015937581	0.00017946186	0.00017612238	0.0013642053	0.001342148	0.0006049861
f	0.002220228	0.04700895	0.27078164	0.21939316	0.13244204	0.032053057	0.0014699581	0.030669272	0.08910601	0.1715512	0.0033044675
o	0.13523923	0.06032717	0.09716714	0.06186693	0.018979933	0.008256257	0.00030061454	0.00057072577	0.13474359	0.47269574	0.009852769
r	0.014442803	0.025449183	0.28231898	0.326293	0.16032203	0.124216855	0.02072288	0.0039480175	0.03696462	0.0016923966	0.0036292742
à	0.017083995	0.008476902	0.004389178	0.001765122	0.0009658659	0.0017840205	0.0007130534	0.00012765764	0.1952162	0.29458722	0.4748907
e	0.0044912384	0.011371223	0.19706017	0.046065822	0.058402557	0.2311768	0.051285952	0.12369843	0.17145205	0.033428386	0.07156744
n	0.0041754288	0.0064465753	0.019514369	0.14733157	0.37331682	0.17935877	0.04818986	0.09327159	0.07978132	0.043799978	0.004813751
d	0.0060980422	0.0036581608	0.004510891	0.0019487438	0.0014125293	0.004126673	0.003160021	0.0007054215	0.36032262	0.13738796	0.4766689
ì	0.15480094	0.012952265	0.03085909	0.011460399	0.023237683	0.035404425	0.01993918	0.007545075	0.6590912	0.015413368	0.029296363
n	0.0055485973	0.0028911212	0.0318942	0.036391888	0.13948953	0.20493096	0.17399599	0.14704199	0.20223182	0.0423183	0.013265608
n	0.038353216	0.01128406	0.045470856	0.011581149	0.027313089	0.16443415	0.1764141	0.17613	0.09908664	0.23935217	0.010580557
o	0.183925	0.009055268	0.029547686	0.011213585	0.044761986	0.14222331	0.13495019	0.20131236	0.22857258	0.013100681	0.0013373435
t	0.0018827628	0.0029468404	0.036290478	0.030277286	0.061673127	0.2452563	0.16358	0.118098885	0.25547045	0.022744028	0.061779823
t	0.050692394	0.012954475	0.032606862	0.0014613059	0.00026159675	0.00013530288	5.637679e-06	1.7749278e-05	0.013189756	0.8685512	0.020123718
e	0.05387004	0.007627802	0.028070364	0.006272574	0.00953668	0.032186206	0.023707464	0.056076646	0.6938907	0.050372858	0.038388774
p	0.0010549012	0.0009433852	0.011076667	0.005677281	0.01362667	0.12629315	0.14818417	0.096965425	0.29655918	0.04369403	0.25592515
ù	0.106820285	0.021332359	0.032333177	0.0028348982	0.00044674045	0.0002084692	1.0651682e-05	2.2933657e-05	0.015539603	0.7786494	0.041801468
r	0.0008390012	0.00027148015	0.0036199878	0.004443104	0.022140266	0.1599583	0.3974395	0.08067761	0.14992495	0.073367774	0.10731794
u	0.1534532	0.01217109	0.04993136	0.008695598	0.030776387	0.09740284	0.13600402	0.10479385	0.08193417	0.27327752	0.051559947
m	0.0011406976	0.00061916775	0.0064569083	0.004735364	0.018264093	0.2158624	0.45376617	0.035197724	0.12309783	0.008418903	0.13244079
a	0.027569944	0.009661111	0.018116549	0.00892835	0.008643431	0.060356855	0.03764086	0.09691965	0.09911108	0.61834884	0.014703307
n	0.00033912764	0.00018194577	0.0018648498	0.0027594294	0.00683733	0.17568795	0.5960777	0.052252054	0.07269619	0.005798795	0.08550466
e	0.004843702	0.0022228246	0.0031774726	0.0020849118	0.0006451636	0.0015392364	0.0002864715	0.00041866172	0.016749911	0.8291167	0.13891496
c	6.479412e-05	3.7190326e-05	0.00043720918	0.0014684419	0.0029169538	0.18768606	0.6689607	0.03253466	0.047895696	0.0026867522	0.055311605
h	0.06615728	0.07058158	0.09285795	0.008427862	0.0002870578	0.00021419226	6.9383273e-06	2.8125427e-05	0.0066014323	0.75209224	0.0027454288
à	0.02292232	0.00055570423	0.004640683	0.0023206072	0.022641616	0.1480603	0.42675295	0.05638581	0.17177418	0.012541172	0.13140467
t	3.6053607e-06	6.145853e-06	2.649238e-05	2.667382e-05	0.00014289925	0.0013171823	0.0028108372	0.06774031	0.014088366	0.8846186	0.02921901
u	0.019082168	0.0058628023	0.028724132	0.0031287486	0.007007219	0.035209924	0.037105344	0.025933107	0.024300953	0.7831527	0.030492855
</S>	0.0022529438	0.0006789596	0.007685334	0.0013305914	0.006520916	0.056909233	0.16106784	0.037642196	0.11867375	0.042048488	0.5651898
