 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
l	0.03595702	0.00012975081	0.013355076	0.0507862	0.013945643	0.024123212	0.008463527	0.0007559165	0.018420754	0.09805737	0.109032296	0.027702145	0.5422511	0.057019923
è	0.11463861	0.012597873	0.004558874	0.00066813856	0.0012954336	0.0020858564	0.0034749538	0.00396068	0.012521186	0.07174346	0.15442489	0.444027	0.057076022	0.116926976
o	0.0019956105	0.089054324	0.007164483	0.0025458476	0.013378603	0.0075849835	0.01931521	0.19370171	0.08161857	0.097348124	0.0733544	0.31522885	0.08198582	0.01572343
k	0.014342645	0.00046759815	0.06988837	0.0118069425	0.070869125	0.031860888	0.14975804	0.021699915	0.027316138	0.08532318	0.052393865	0.009372315	0.44129676	0.013604217
a	0.0015327639	0.0004565979	0.0055001397	0.045517698	0.05883531	0.05919805	0.00915082	0.0010026648	0.0076698307	0.025205934	0.025112778	0.0038148346	0.74528396	0.01171859
e	0.004452172	0.0144559145	0.0072622453	0.0119788945	0.04008247	0.06825343	0.1831738	0.067714654	0.38113293	0.091518804	0.06309039	0.040800586	0.0121312225	0.013952455
m	4.2658787e-05	0.0018747005	0.017153768	0.0027247001	0.10023469	0.009127185	0.043353487	0.2534424	0.011667526	0.05662776	0.02855829	0.04136649	0.39276227	0.04106403
è	0.008878625	0.0013986158	0.05573785	0.10159992	0.053170186	0.024833983	0.012536543	0.015997322	0.01569479	0.097282305	0.07732318	0.054434013	0.43489626	0.046216477
c	0.0010140855	0.008965795	0.013412273	0.003986867	0.039304543	0.016915374	0.094790325	0.29849666	0.050270293	0.09547485	0.06195804	0.19497366	0.106856	0.013581207
h	0.0002523857	0.0012541355	0.0018443189	0.09851053	0.21109264	0.12380782	0.003732503	0.0009981197	0.0009612619	0.0052288924	0.006066892	0.0012650759	0.5416159	0.0033695474
i	0.1998215	0.036105737	0.0038864939	0.0003237721	0.0019653323	0.0048544332	0.010848967	0.0014115403	0.08134648	0.044744942	0.08448518	0.15424834	0.14281633	0.23314095
</S>	0.0027069661	0.0076712654	0.008170219	0.00091908034	0.0046191704	0.00189556	0.0030151969	0.05308443	0.027211359	0.06730449	0.04535077	0.09501638	0.31859133	0.36444384
