 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
t	6.0896968e-05	0.00056618976	0.00019266685	0.0010504732	0.05452692	0.019966453	0.21198481	0.4279353	0.26810172	0.015614517
è	0.0018428515	0.00070286315	0.00015299814	0.0016554351	0.002933243	0.0017563109	0.0018710798	0.024347028	0.5967714	0.36796677
l	0.00077177805	0.0018591906	0.13641414	0.29246542	0.18818213	0.04174342	0.06732429	0.06906569	0.09574325	0.106430754
i	0.049200937	0.0077354824	0.029908631	0.09173992	0.036164436	0.12338354	0.037579875	0.060216773	0.5012624	0.06280797
n	0.0018772756	0.002428261	0.07974561	0.32899255	0.26572758	0.19381621	0.051558614	0.039796542	0.017159034	0.018898308
a	0.008427097	0.002781677	0.00049402186	0.0020652623	0.0060171266	0.0064220126	0.010269225	0.04116533	0.7911639	0.13119441
d	0.0009842943	0.001767698	0.08186996	0.32499084	0.25848347	0.19742697	0.036027092	0.055805866	0.025143337	0.017500428
i	0.014292688	0.010887181	0.0007440357	0.0043736873	0.01178724	0.019233124	0.028018186	0.09407605	0.7459274	0.07066034
v	0.0005335114	0.0021618323	0.09065608	0.28353244	0.12392104	0.2869826	0.06880016	0.10349187	0.02533917	0.014581268
e	0.026499925	0.018713007	0.0019488147	0.007323143	0.017838452	0.03369706	0.045999818	0.13303071	0.6390588	0.07589022
n	0.00025374064	0.0016573564	0.04380302	0.102089055	0.07130496	0.2835357	0.12021639	0.2732326	0.07957239	0.024334813
t	0.0028234324	0.001049037	0.00011722081	0.00044461715	0.0012963373	0.0010987346	0.0020659284	0.011812588	0.82226896	0.1570232
è	0.06200602	0.001497145	0.0017027084	0.0010807818	0.002247483	0.00056329306	0.0018417342	0.020363083	0.5943201	0.31437764
s	5.276773e-05	1.6414479e-05	0.00075588445	0.0022709407	0.002395736	0.005995567	0.012350607	0.031736605	0.82735276	0.11707279
s	0.04656608	0.002659898	0.0014086112	0.01059504	0.019666426	0.018422572	0.030759988	0.036398284	0.6901538	0.14336929
i	0.651659	0.0067878463	0.012949624	0.016120357	0.032487247	0.017164597	0.028223485	0.023456637	0.099578865	0.11157234
m	0.0006000835	0.00012931289	0.0008684174	0.0026482672	0.012358536	0.021049943	0.045541454	0.07837982	0.32619274	0.51223147
e	0.043779302	0.003769609	1.7251672e-05	0.0008266297	0.01448942	0.009661612	0.034946386	0.016578037	0.8369806	0.038951118
s	0.0068647712	0.0013177695	0.011836288	0.052571446	0.0889693	0.1517464	0.111160144	0.11836678	0.10596961	0.3511975
s	0.0011693484	0.00073534943	1.4233824e-05	0.0002394299	0.0016626767	0.00095179206	0.0021430838	0.0035788494	0.9037175	0.08578772
è	0.009869205	0.002609903	0.011201505	0.0145028625	0.024971982	0.035728112	0.019409917	0.06269274	0.4284958	0.390518
r	1.9412333e-05	4.493088e-06	0.00018208871	0.0005470776	0.0010054182	0.0024021366	0.007092998	0.019759288	0.85019714	0.11878988
a	0.034864586	0.0032385478	0.0013877455	0.02032534	0.021034619	0.023984257	0.034858268	0.03817807	0.73298895	0.08913965
</S>	0.010251765	0.0005578835	0.0007757798	0.0033500444	0.0568592	0.037425198	0.07171398	0.07666153	0.18931217	0.5530925
