 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
m	0.24475536	0.046927046	0.027076598	0.0075934953	0.0075453646	0.009542454	0.015513098	0.02625682	0.16373429	0.3428768	0.10817865
è	0.014121412	0.010225314	0.0010991025	0.001110492	0.040708337	0.005753196	0.010383972	0.044801705	0.83619386	0.0071832146	0.02841946
n	5.8494745e-05	0.0004613985	0.00080934615	0.001323136	0.0060069	0.014286667	0.024803609	0.8473277	0.09800088	0.005176546	0.0017453524
i	0.6538097	0.036003906	0.0062469053	0.0014468879	0.004567465	0.015983807	0.019857652	0.15769762	0.031006627	0.05726721	0.016112134
à	0.0064276415	0.0032609806	0.0046725892	0.015394369	0.042122465	0.13141778	0.15395536	0.15572514	0.4438151	0.0046250517	0.038583472
t	2.8582522e-06	2.4697254e-05	0.0006913057	9.2970324e-05	0.004609773	0.018447403	0.0043918104	0.8927816	0.018482182	0.05394035	0.006534913
t	0.05188636	0.020833032	0.06944017	0.030370813	0.00652779	0.17446797	0.07981005	0.12387988	0.055747595	0.2831985	0.10383782
o	0.14888693	0.042945202	0.0055676117	0.003131828	0.042245	0.021422848	0.025937596	0.32878202	0.29545644	0.047094546	0.038530007
m	0.0014753875	0.0018916024	0.005736028	0.00986295	0.019799404	0.118003376	0.09039099	0.12691459	0.5292409	0.024608502	0.07207632
à	0.1880401	0.023308659	0.03103633	0.0046241754	0.004959174	0.012540538	0.01392847	0.30637363	0.026247555	0.3747948	0.014146646
s	0.00070435443	0.00034630217	0.0009869224	0.0014451152	0.029460397	0.027965162	0.022186019	0.47844627	0.21511427	0.13662688	0.08671837
t	0.100770794	0.01942931	0.02217376	0.009943908	0.006477725	0.027480243	0.024144083	0.38931957	0.024443762	0.28570282	0.090114
o	0.092751056	0.020355074	0.0053398116	0.0011582576	0.024762355	0.020261576	0.01501815	0.6262545	0.101290084	0.07696196	0.01584726
r	0.0010375303	0.0015313061	0.003431725	0.0063440073	0.025382565	0.036466077	0.033460345	0.13429272	0.41221508	0.09394358	0.25189516
a	0.023237426	0.016632475	0.0054701627	0.0070239524	0.04793758	0.00013304348	0.0006108332	0.121257395	0.0105422	0.7379592	0.0291958
</S>	0.006384789	0.002094458	0.0040357956	0.007857729	0.010084458	0.084833525	0.05128172	0.042698734	0.18383957	0.060880464	0.54600877
