 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
s	0.024679007	0.054739766	0.12963639	0.045858033	0.0034544063	0.14056225	0.43281543	0.023520637	0.012466926	0.09810997	0.033459228	2.8336908e-05	0.00066957937
o	0.077458195	0.051231716	0.036353696	0.114627644	0.06423059	0.056328155	0.0067686834	0.08219309	0.3168829	0.11060701	0.03329438	0.011063448	0.038960446
l	0.020006463	0.067783564	0.04688134	0.1798759	0.055721093	0.15702714	0.117445536	0.28357452	0.060893662	0.008658722	0.0018562081	2.6320866e-05	0.0002495389
a	0.030184338	0.029271618	0.0031768996	0.034258153	0.40459624	0.007488972	0.00029031307	0.018081343	0.17313834	0.055418983	0.007547892	0.16019857	0.07634837
m	0.029404448	0.018861625	0.027829193	0.10078244	0.030915178	0.1258336	0.13647443	0.4327435	0.07534333	0.015692456	0.005642965	4.3198062e-05	0.00043356407
è	0.021010859	0.01752731	0.0010484257	0.02037774	0.5161994	0.0026323253	6.954845e-05	0.008592102	0.092101835	0.01723346	0.0012847588	0.24746692	0.05445534
n	0.0006040715	0.00041539306	0.0038850754	0.0030979414	0.00053263997	0.014689448	0.02715433	0.013229692	0.010038951	0.1372685	0.78873026	9.567074e-05	0.00025795036
t	0.6185115	0.0069912164	0.00040155923	0.0032553189	0.04015005	0.0007657789	6.4180094e-05	0.10308092	0.16364403	0.007309835	0.00060292165	0.038780298	0.016442314
e	0.008212698	0.013602633	0.007782054	0.004286032	0.004568995	0.012314864	0.0012108352	0.0009703292	0.32193193	0.41952696	0.11685679	0.0287339	0.060002036
e	0.0010477112	0.0046371794	0.015523639	0.023659201	0.00815961	0.057090063	0.07856303	0.10571272	0.2893214	0.24336867	0.16603671	0.0010156707	0.0058643906
s	2.7680346e-05	0.007209892	0.00910777	0.045532864	0.1468831	0.05901664	0.007528214	0.052352257	0.1496063	0.32900363	0.13394715	0.040894315	0.01889016
a	0.00039329613	0.008820727	0.038163926	0.01665069	0.0030980958	0.017212195	0.045895286	0.004105379	0.016415918	0.06918874	0.5445501	0.023805406	0.21170028
l	0.008513203	0.009288631	0.0022695845	0.027557457	0.063371815	0.040074512	0.0070277406	0.55400777	0.26323712	0.018926105	0.001668563	0.0002340875	0.0038233714
l	0.00015036651	0.0053260694	0.0017083494	0.00772396	0.01882264	0.0019801604	0.00021271876	0.0004104391	0.0045013926	0.004969035	0.0042987852	0.6614427	0.2884534
i	0.047871776	0.010857948	0.0095322225	0.0024070845	0.0018428108	0.017812867	0.005835166	0.004317124	0.14876723	0.1488648	0.14152578	0.04472239	0.41564283
m	0.008366047	0.0011915956	0.005935786	0.0052057896	0.0051741623	0.011414928	0.033075046	0.06711277	0.11698432	0.116176605	0.5733249	0.007608254	0.048429795
o	0.010256221	0.017535832	0.0013930419	0.0118066	0.07325627	0.00190685	0.00010537321	0.00848399	0.053425815	0.014972841	0.0021162636	0.68238497	0.12235596
n	0.014967475	0.003008565	0.012333651	0.009034729	0.0032195244	0.02989323	0.07049039	0.15499236	0.32129654	0.14648816	0.20951425	0.0009818821	0.023779163
ò	5.154681e-05	0.0022702725	0.0005228987	0.0033754003	0.0061651315	0.00065088825	3.4314988e-05	0.0005073284	0.0039786464	0.0038818084	0.0013973297	0.8966797	0.08048473
m	0.0009666407	0.00012843008	0.0009083139	0.0005258284	0.00056626037	0.0021256108	0.013020585	0.004835149	0.018593729	0.050239347	0.90473354	0.0010507144	0.0023058802
à	0.13234618	0.016227087	0.002152424	0.009552849	0.015437984	0.0026339414	0.0003035546	0.3180869	0.08481156	0.01893212	0.0038500575	0.3297533	0.06591202
i	3.115179e-05	3.8191854e-05	0.0004166418	0.00018989942	0.00016192724	0.0006165999	0.0025365313	0.00062718324	0.004629987	0.023840168	0.9467444	0.012814442	0.007352836
</S>	7.558721e-06	0.001148679	0.0004289382	0.0022429274	0.0042313407	0.0017688784	2.3535387e-05	0.01799676	0.0045516696	0.014226227	0.005758941	0.87841934	0.06919527
