 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
o	7.606314e-05	0.00116597	0.0017630035	0.010353154	0.022270083	0.028265953	0.27948704	0.12811205	0.22907743	0.22301103	0.057915118	0.01850314
p	0.0016522174	0.004868641	0.0070634345	0.003642087	0.0028207442	0.17234562	0.61402726	0.02118215	0.012733913	0.01426438	0.13443863	0.010960926
r	0.038026735	0.02074496	0.05353403	0.014290234	0.0040992214	0.049729984	0.018611506	0.0665622	0.0721482	0.18941915	0.42704973	0.04578408
ì	0.08090125	0.004060215	0.0015576443	0.023672184	0.020912146	0.0040085246	0.0034865248	0.09383474	0.061651137	0.27149665	0.17055656	0.2638624
t	0.00011472041	0.00036257968	0.00047109008	0.0041261776	0.014421393	0.0128249405	0.09955323	0.112774216	0.23758872	0.23806958	0.25138828	0.028305087
a	0.061471906	0.016790697	0.031711526	0.020541966	0.0058720987	0.044169493	0.061543908	0.25583023	0.19090103	0.10125338	0.1683069	0.041606866
k	0.001625545	0.0011162303	0.00205987	0.0071952255	0.02122217	0.03448597	0.23889694	0.23993523	0.11259424	0.06477158	0.16506673	0.111030236
a	0.1141103	0.039483756	0.049253583	0.015399425	0.0018285182	0.06670995	0.028355172	0.12324476	0.15132311	0.18152423	0.18132482	0.04744237
n	0.0002620479	0.0004045502	0.0015540136	0.0023913747	0.008348688	0.07116635	0.42968562	0.06513329	0.091770746	0.06496966	0.14164887	0.122664884
a	0.007395839	0.0035209383	0.008542314	0.0027321945	0.0017244525	0.0022396164	0.000727942	0.0061002667	0.009776642	0.04328151	0.68270576	0.23125249
f	9.46262e-05	0.0001343448	0.001195474	0.0007239294	0.0029912924	0.06161695	0.48017702	0.04255701	0.043756362	0.040729266	0.20447868	0.12154499
à	0.015058725	0.0051692696	0.0154695	0.00305538	0.0015832338	0.006402651	0.0023194703	0.0079323	0.009045081	0.044854272	0.5580227	0.33108732
n	3.388986e-05	8.765465e-05	0.0001237045	0.00045817552	0.001695227	0.004022017	0.04352435	0.016861487	0.05228339	0.07586136	0.74057084	0.0644779
e	0.046241708	0.008282679	0.016720785	0.012509461	0.006884716	0.04581023	0.10748485	0.1567395	0.09295183	0.055727873	0.3032352	0.14741118
</S>	0.00050173455	0.0010223268	0.0012232955	0.0045205792	0.012348286	0.0066653905	0.05525026	0.06913413	0.102562904	0.09214267	0.2714925	0.38313594
