 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
i	0.2028807	0.03658498	0.008281116	0.0060690176	0.023543159	0.024756348	0.0814281	0.13112423	0.068250895	0.10363585	0.2449688	0.010915455	0.057561412
a	0.013714971	0.046290763	0.017696798	0.058349412	0.23472635	0.29736215	0.14416237	0.12654576	0.054213274	0.0062217386	0.00066379574	6.2063204e-06	4.642722e-05
t	0.00068671856	0.0096971905	0.0051348475	0.012052982	0.0180217	0.020157687	0.06042717	0.05822166	0.038001895	0.6980616	0.049368493	0.028173523	0.0019945628
è	0.037024885	0.015008305	0.0015644993	0.002966326	0.02243052	0.028844336	0.08841737	0.17427365	0.094933294	0.060505107	0.12690055	0.0064935726	0.34063756
r	0.023261936	0.0874852	0.01114905	0.061435062	0.33249447	0.28099328	0.0678333	0.041697286	0.06831973	0.023180883	0.0005691324	3.324703e-05	0.0015474149
a	0.06650848	0.051512815	0.006966912	0.011698836	0.045869675	0.039508697	0.14756164	0.23127176	0.17276195	0.12900478	0.07594229	0.005507524	0.015884701
m	0.0022621376	0.007164856	0.0018254628	0.012956112	0.23324291	0.17483112	0.20589839	0.2852988	0.07579554	0.0006225493	8.340924e-05	1.1387195e-06	1.7542185e-05
u	0.048966415	0.022158053	0.023812128	0.025375033	0.018134303	0.0030665107	0.0733081	0.11972311	0.10979204	0.09634859	0.20974441	0.2428284	0.006742882
t	0.0011612445	0.004347783	0.0011944096	0.009214383	0.09927883	0.07500015	0.25031734	0.39721665	0.14746211	0.011977111	0.0026278766	6.2771556e-05	0.00013933107
i	0.0068640653	0.0113122305	0.0034037072	0.0038044115	0.013855085	0.0064145713	0.017381063	0.04262072	0.017543975	0.21452884	0.2975623	0.16702808	0.19768102
n	0.0025820474	0.009395107	0.0018493201	0.012725527	0.08236059	0.103223	0.26427823	0.35890937	0.16263072	0.0015005185	0.00045697225	6.151286e-06	8.243e-05
ì	0.0061567975	0.0068057575	0.0016110962	0.0022135405	0.009017996	0.002662937	0.009197678	0.026065782	0.009351756	0.056477968	0.20245646	0.16438347	0.5035987
c	0.00384487	0.007707508	0.0009010456	0.011716283	0.14018758	0.062142517	0.1808865	0.21362999	0.1953594	0.15447459	0.0053748204	0.0054378114	0.018337078
h	0.0012183831	0.010551082	0.052615944	0.019039113	0.0063224467	0.0023180635	0.0031279852	0.0051651443	0.0028129604	0.017499527	0.03251045	0.8428342	0.0039847954
a	0.014561794	0.0017272226	0.00038818747	0.0015843078	0.020623285	0.034591414	0.07589908	0.12232604	0.121835016	0.49933088	0.103681654	0.00010658284	0.0033445426
p	0.00021923687	0.00024758556	9.585426e-05	0.00019080246	0.0005606093	0.0018159013	0.011991968	0.017944928	0.02140221	0.69146144	0.22482917	0.020139406	0.00910098
à	0.0034289262	0.0016288252	0.0029230476	0.0015549875	0.0005619064	0.00023977367	0.0012244942	0.0012490101	0.0032888742	0.0073645934	0.03520612	0.9367778	0.0045517087
r	0.0020947915	0.001026699	0.00031176792	0.0011804042	0.010556382	0.033596504	0.06562638	0.0961143	0.09982541	0.5994348	0.0659583	0.009147901	0.015126447
o	0.15905948	0.030434692	0.0035388372	0.005770033	0.025610412	0.01504756	0.039950076	0.039857414	0.14241019	0.039545335	0.13720064	0.3263754	0.03519995
n	0.00321639	0.003930259	0.00024799263	0.0007634083	0.01565349	0.08547893	0.16356796	0.2642576	0.25135913	0.13261007	0.057674486	0.0009698847	0.020270338
t	0.0009943072	0.0013608173	0.00047772282	0.0013585936	0.0055310507	0.0016851008	0.0035869246	0.0066277855	0.004543583	0.030324887	0.03181032	0.86828136	0.0434174
a	0.0047836457	0.0016962796	0.00088072394	0.0016043733	0.0054316963	0.008069628	0.0314627	0.043564666	0.057043925	0.36482373	0.43405816	0.009362021	0.03721844
s	0.0006914367	0.0008202295	0.00013857745	0.00067883945	0.008191308	0.007560998	0.028548041	0.06722195	0.047485124	0.4755875	0.2546656	0.045312326	0.063098066
i	0.0011158253	0.0027891563	0.00055452704	0.0015880263	0.009575495	0.006578145	0.003571196	0.00591932	0.0043860613	0.035214458	0.018347291	0.842362	0.06799844
n	0.00020166155	0.0016271215	0.00018173328	0.0025525726	0.046012543	0.015816616	0.18272884	0.51445943	0.22081324	0.0062951725	0.0044137	0.00015007325	0.004747325
a	0.0051662684	0.005269684	0.0019832663	0.006019724	0.028021308	0.005817379	0.0064934357	0.012403681	0.005455801	0.005750676	0.015068728	0.6998509	0.2026991
g	0.00023457994	0.0020922194	0.00019970952	0.0028177635	0.0370033	0.01863255	0.19292085	0.4968256	0.24019556	0.0024755157	0.0025037578	9.399077e-05	0.004004525
l	0.00045981005	0.0018152623	0.00268366	0.0070306435	0.012951375	0.0011571965	0.0029084885	0.0061323824	0.0021393413	0.0013896122	0.005183468	0.91116184	0.044986915
i	0.036174566	0.009151703	0.0020072309	0.011694823	0.090042874	0.04895913	0.06746096	0.10751483	0.08051694	0.053001843	0.10934978	0.008001712	0.37612355
s	0.0014875939	0.0007546988	0.00019062714	0.0006849392	0.0065679555	0.004932178	0.016669089	0.039855663	0.02438614	0.2981178	0.23365572	0.14066511	0.2320325
ì	0.00067267485	0.0012257892	0.00072328676	0.0017365704	0.0057168254	0.0016322104	0.0016182996	0.0027726903	0.001461156	0.004957641	0.0067940056	0.90474075	0.065948114
a	0.0021300504	0.0012908207	0.00015235702	0.0008242511	0.014205083	0.018760135	0.049069874	0.103611365	0.07844766	0.559228	0.087251514	0.026986117	0.058042776
</S>	9.3410454e-05	3.552555e-05	1.5468356e-06	5.1148227e-06	2.7009355e-05	1.2732208e-05	0.00010959601	0.00013722776	0.000121813355	0.0023747876	0.0036152252	0.9671889	0.026277194
