 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
à	0.015455483	0.0069846525	0.009085103	0.0048194835	0.002826693	0.005176469	0.0039331936	0.008620935	0.018051118	0.2055766	0.71947026
t	9.4084586e-05	0.0010394776	0.0017747938	0.00844161	0.023460515	0.037790246	0.3513154	0.18075158	0.3249051	0.038270164	0.032157063
o	0.045836404	0.01151261	0.03716777	0.02187714	0.013276377	0.13759664	0.17834608	0.17378137	0.10669833	0.13525029	0.13865705
p	0.0011869201	0.0013332085	0.0044606435	0.009560033	0.027949542	0.16220321	0.4790154	0.11022078	0.15925868	0.009514828	0.03529676
r	0.11354214	0.039018836	0.081369914	0.015756384	0.0026669276	0.12818924	0.060619596	0.18228272	0.067877114	0.19709086	0.11158628
ì	0.042259052	0.0021068868	0.0009272517	0.025907775	0.019834897	0.0046896306	0.002588272	0.2543333	0.13019802	0.4179511	0.09920376
m	9.884483e-05	0.00020849355	0.0002090072	0.0022357889	0.01092994	0.006500194	0.03989429	0.092430845	0.26362118	0.5422628	0.041608598
a	0.099154755	0.02458516	0.049471464	0.029076423	0.011221127	0.024373826	0.02072617	0.14512648	0.053992912	0.4356843	0.106587425
k	0.0013419398	0.0023365163	0.0013282367	0.019189157	0.05529187	0.019450556	0.056191437	0.23413546	0.28816998	0.1666667	0.15589818
a	0.2065295	0.054716453	0.040601358	0.022710051	0.0026672576	0.03176678	0.010486657	0.14738262	0.027455783	0.3970702	0.05861342
n	0.00036823415	0.0005236059	0.0012440318	0.003191672	0.013136438	0.054437004	0.241942	0.083640195	0.24430522	0.11766083	0.23955081
a	0.0065663587	0.0027848824	0.0056088897	0.0023404234	0.0015988225	0.00037005174	8.067413e-05	0.003239149	0.0028343373	0.6377834	0.33679304
f	0.00011189646	0.00015475006	0.0010398241	0.0008310726	0.0039804536	0.06407441	0.37172282	0.03616859	0.20814866	0.053601105	0.26016647
à	0.013927509	0.004900845	0.013586999	0.0029444525	0.0016682436	0.0020876168	0.0005591141	0.0052982504	0.0073563377	0.3353863	0.6122844
n	5.292348e-05	8.681051e-05	0.00010353202	0.00045912707	0.0020637542	0.0043720854	0.03248479	0.028963124	0.11797929	0.7119066	0.101527944
e	0.07227024	0.010954642	0.01972143	0.015710112	0.009161512	0.051458005	0.10849135	0.091697685	0.08907802	0.31419685	0.21726017
</S>	0.0005157882	0.000951474	0.0009032002	0.0043186564	0.013485207	0.0050233374	0.030416915	0.07104535	0.17005973	0.26815942	0.43512085
