 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
è	0.00013263976	0.011117825	0.00025381063	0.0039857863	0.048360873	0.05378578	0.054013103	0.15409766	0.19218849	0.13234235	0.052192673	0.027219094	0.10108265	0.012981733	0.1562456
t	6.3564755e-07	0.0001044129	0.004483308	0.0043708924	0.026489196	0.013659418	0.114761524	0.040467907	0.008082132	0.0025128773	0.0005106342	0.0035717997	0.0874912	0.6398961	0.053598005
e	0.00019701915	0.0016241509	0.029863974	0.013433292	0.015184079	0.023085423	0.16079746	0.010417245	0.036026336	0.041945383	0.14845969	0.02815065	0.0064979196	0.3474519	0.13686547
s	3.4904657e-05	0.0017943467	0.0037330121	0.0066566514	0.006122875	0.0071105515	0.050908644	0.1679307	0.13780083	0.030307526	0.36984855	0.032807693	0.028338239	0.03467153	0.121933915
e	0.00020105188	0.0029205864	0.017679865	0.011567547	0.016206978	0.03857883	0.09067673	0.023067623	0.015762784	0.022529416	0.0130998185	0.0053674867	0.010544471	0.45483968	0.27695712
n	1.8277456e-06	0.00014832595	0.013898103	0.0028199728	0.0007455634	0.0012191795	0.03858922	0.06669575	0.087178215	0.010442696	0.6251702	0.01879472	0.012200949	0.031827353	0.09026796
a	0.00019273098	0.0007219277	0.014532796	0.0053072316	0.0025113008	0.006424967	0.016770577	0.0071508884	0.0034940469	0.003909644	0.0030534095	0.002223788	0.002965789	0.6865551	0.24418588
r	2.195716e-07	5.963898e-05	0.0062919273	0.0025174622	0.00050455495	0.0013022525	0.055918857	0.07489652	0.11844041	0.015675787	0.5311149	0.01889472	0.016446473	0.03503303	0.12290335
t	0.00025048945	0.00030965763	0.016007127	0.004587278	0.0009978727	0.0021310172	0.0081809405	0.002104369	0.0014947713	0.0015234464	0.0023061463	0.0017681635	0.0014776075	0.75271004	0.20415112
i	0.0014639805	0.0012743851	0.005677015	0.0011472704	0.0019093395	0.0024037021	0.0073372493	0.012863539	0.008132496	0.018851569	0.036519114	0.02994941	0.0657119	0.27011353	0.5366455
</S>	3.212987e-06	0.0002485583	0.0047145835	0.0016813958	0.0019516618	0.0043208594	0.038288925	0.03403304	0.020619957	0.009814536	0.054728556	0.003793882	0.019684372	0.16273227	0.6433842
