 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest'	anno	che	viene	per	medico	</S>
f	0.0009865655902	0.00060388344908	0.0004110083796	0.00106104053512	0.00202273296842	0.001287014808	0.0085998147554	0.011594056669	0.044100758258	0.0837353486	0.0880172804	0.0990563098	0.132251534	0.1369731	0.1398838832	0.0690839552	0.0591212584	0.0396085724	0.01612333774	0.0507602071	0.01471833192
ì	0.00900088778726	0.00348126827211	0.0020542172148	0.00289911894332	0.0027789276124	0.0024379663582	0.0047194756	0.013596818036	0.049515528388	0.11250367474	0.0717713383	0.0794679144	0.102989912	0.11782170026	0.0612793374	0.13508013576	0.05831866094	0.050886753376	0.03441967884	0.0425355626	0.04244111562
a	0.001643611492	0.000726150668	0.0007591114392	0.000795961358	0.000788277332	0.000658078626	0.005872414062	0.00502530721	0.006715088006	0.0560610806	0.1691477424	0.0625870782	0.183110713	0.1670843626	0.1110954544	0.0600562522	0.0706415266	0.02473290196	0.04067976414	0.01907198994	0.012747117008
d	0.002279847158	0.000651862523	0.0004305533518	0.0009513863112	0.001290900286	0.00027934811	0.000892819496	0.005975150147	0.009889700208	0.05955983286	0.05180827394	0.0787270344	0.1703604172	0.1539231536	0.1446214452	0.1190329396	0.054232031	0.06432269708	0.0301170926	0.04143098124	0.00922253646
e	0.0040801663532	0.00137933519738	0.00062483760214	0.00063778314066	0.00112678130914	0.00248416915406	0.0063037555832	0.0074022981354	0.032339856011	0.06948561692	0.086771602	0.0943475214	0.1559714404	0.109179971	0.0954180372	0.1049386782	0.0564046742	0.0418016002	0.02545424952	0.07103182934	0.032815769448
r	0.0015339922334	0.0018064030128	0.0013359866065	0.00123797474888	0.0007656246058	0.00047307867254	0.000617503794	0.0040746297826	0.0154639216548	0.06624268924	0.06260765508	0.0628152568	0.1842061264	0.164237361	0.119927032	0.0800967674	0.0796209208	0.032428224	0.081846879	0.0227321552	0.01592979926
f	0.0029602480918	0.00124059503646	0.00057122984318	0.00089692451884	0.0012745497578	0.0012207238114	0.0027801807856	0.0039841828382	0.0155393062828	0.04898821178	0.0684328698	0.0661350374	0.1233946528	0.13870336	0.138025442	0.107223643	0.06043764	0.0547001236	0.03325376368	0.1070101222	0.02322722504
ì	0.00309402300544	0.00106426004019	0.00095120908114	0.00191051810972	0.001402435674	0.0013556440756	0.003064510198	0.005983723016	0.022391356208	0.0842721096	0.07014972374	0.0536603994	0.08394265268	0.0992937712	0.0626316516	0.1422424128	0.0661551666	0.038663797316	0.04576751808	0.1591964766	0.05280661644
m	0.001371565702	0.00069858726	0.0007723069496	0.0009037098228	0.000939469336	0.0007364728484	0.003753087664	0.002367395714	0.002123383496	0.02210835342	0.1055831806	0.038646544	0.162749363	0.1634722372	0.099811257	0.0761020014	0.0999318766	0.027983455	0.074467713	0.07334313	0.04213491314
m	0.00431944578944	0.00274050139632	0.00044431364374	0.0003025227527	0.0002825184144	0.000516277864	0.001926436092	0.0040638070274	0.0115286565108	0.03170098214	0.0794497348	0.086216067	0.136542966	0.1256545076	0.1291069854	0.078854862	0.0606868912	0.02458059606	0.02397357748	0.168164579	0.02894372776
u	0.0090328453158	0.00499902074085	0.0256982529504	0.0220095168818	0.00108055744	0.0012937366448	0.00149410066	0.0012190539934	0.005060120032	0.02809851296	0.08243492568	0.091351047	0.1835269353	0.1002654139	0.0799447214	0.0697763642	0.05003203568	0.021750093074	0.01632508038	0.1740628592	0.03054482262
s	0.000948395536	0.0004819843416	0.000444509164	0.000719655038	0.000514921718	0.000628425292	0.000777047644	0.001922937266	0.00175000341	0.0135469913	0.03253188846	0.0340962634	0.1376156802	0.2061548708	0.0931662346	0.1064300844	0.0940506296	0.02633347754	0.0652083836	0.0575606404	0.12511697288
t	0.0035018472298	0.00176168909035	0.0005793319817	0.00037106062016	0.00063840067886	0.00068403433374	0.0054086307006	0.0012044831126	0.0053083754894	0.02223576968	0.02395655	0.1080820114	0.091577761	0.1379626684	0.1278780516	0.1357936612	0.0660648992	0.05224186412	0.0444016884	0.1163651002	0.05398211054
u	0.0018386571853	0.000875716686024	0.00423817676718	0.00344737736852	0.000788794412	0.00097532360404	0.001828455474	0.002239751288	0.005057136612	0.02876700624	0.04937510981	0.1002245825	0.079435512334	0.1189049492	0.06890125726	0.1615731548	0.0578900124	0.023195954608	0.0287719196	0.2258945336	0.0357766424
d	0.001804319864	0.0010889896468	0.00094431165114	0.0009039879196	0.0008919336716	0.0006604689379	0.0006945324364	0.0025200361732	0.002996178294	0.01822802308	0.02633492622	0.0467998076	0.110534455	0.1706700724	0.14802313	0.0761652216	0.089208983	0.0287366098	0.0656536312	0.086162109	0.12097826066
i	0.0034419166264	0.001164532305	0.0004541450517	0.0004626338756	0.00053706702956	0.00125512345846	0.00451027792566	0.0046114084236	0.003446256005	0.01261613598	0.03366906908	0.0509165122	0.087506635	0.110115366	0.1136808174	0.1154353028	0.0630260066	0.0498089556	0.04983994124	0.2141695344	0.0793323852
è	0.0028105550186	0.00249004811192	0.00194623530203	0.00139773526292	0.0008186653656	0.00097397593268	0.0010582198103	0.001671213877	0.0039431971508	0.00962943396	0.01380036486	0.0298489762	0.0872055706	0.126839748	0.149843871	0.0754795738	0.0987557786	0.0582157598	0.1400465772	0.133708718	0.05951578204
i	0.000783683538	0.0004260747934	0.000556334269	0.0002502010528	0.000185430342	0.000113312312	0.000262594362	0.0006646577964	0.00130963001	0.013455723166	0.0132793942	0.0411301383	0.13265145068	0.1452659576	0.0856177056	0.165502598	0.0350781436	0.0910155944	0.0752969612	0.16717854042	0.029975857816
f	0.002992838226	0.0010379897034	0.001564188896	0.0007674634488	0.00062203214	0.000487504263	0.000410874082	0.0006675074224	0.001570249234	0.00580838086	0.018255976868	0.0317405581	0.12947418886	0.1536820304	0.1361155269	0.1290475326	0.04654081	0.0840227014	0.0850050586	0.130735755	0.03945081924
è	0.00098522762	0.00065955064702	0.00043065566972	0.0003775497179	0.00054408659958	0.00056102989434	0.00177964575692	0.00248168847466	0.00293313504512	0.01327554734	0.0289340989	0.0224019357	0.091412597	0.092493674	0.0887472356	0.1202567246	0.0643979838	0.0505847545	0.07872125268	0.2911785894	0.04684298616
t	0.0005229993	0.0004608362788	0.0003995716932	0.0003238081054	0.0002780956672	0.00027353965	0.00048495611	0.0006456453626	0.000678249014	0.00324411248	0.010482261596	0.01002297936	0.08405495194	0.119835013	0.07064627414	0.11347529	0.069103582	0.06158962062	0.0920699816	0.3047676244	0.05664060192
o	0.00196486363972	0.00138702297796	0.00016491758332	0.000154478097576	0.00014523226918	0.00022779479876	0.0001382307728	0.0004993462374	0.001654405452	0.008670026366	0.01966706	0.036889948	0.0706303928	0.11162297	0.112471441	0.0924567804	0.0629046194	0.02547553232	0.0554211115	0.344260506	0.053193314794
p	0.001300363584	0.00098030996	0.0007961791812	0.001096671232	0.000700484592	0.000530195264	0.000847201142	0.001092110026	0.001110819848	0.00465268945	0.007650006606	0.01297774116	0.0374046895	0.1133295878	0.0801702874	0.071927115	0.101415052	0.03656025328	0.1164927266	0.148544788	0.26042074572
ò	0.0025871581216	0.000821741223006	0.00131381675288	0.00051097893708	0.00049535418534	0.0007209637091	0.00432589584192	0.002961334918	0.00355366318564	0.007085137302	0.0194281739	0.02203718948	0.07365582508	0.069101006	0.08663994106	0.10833035	0.0726368576	0.0427742948	0.08640727712	0.3054730432	0.0891400094
r	0.000649478902	0.00073242362086	0.0005168013122	0.0005907856566	0.0005380237236	0.0004583928226	0.0007481210636	0.0009909418098	0.0007380941838	0.002902788616	0.007301372552	0.0085827064	0.05005833372	0.0992691362	0.06972974372	0.080205944	0.0758675692	0.0661008674	0.0968738456	0.3642330252	0.07291159178
k	0.0040669617082	0.00427874739224	0.00051613781116	0.0004263921448	0.0002455735724	0.00036877923434	0.0004305451754	0.0005343844546	0.00138287791808	0.004455233576	0.02883330776	0.0213639518	0.0606369921	0.0724208492	0.0821576242	0.0564395163	0.0520888902	0.01776619724	0.05553448036	0.468701232	0.067351303552
e	0.0106917702292	0.0098721091365	0.0582166093868	0.0179963334646	0.0006050739306	0.001639242317	0.002003494172	0.0006657168456	0.001654537913	0.015008074558	0.019717761658	0.02692759188	0.074629639458	0.04598944704	0.0712880991	0.0449787918	0.06825877894	0.02246121616	0.033310961	0.3802762222	0.09380855608
t	0.000721706012	0.0014949388134	0.00078323049486	0.001901342377	0.0014679059004	0.00090583943	0.0016528070428	0.00255646343296	0.0014971057776	0.006270685524	0.0118010463	0.00888974604	0.04100004884	0.118591133	0.0496620734	0.0674479604	0.0520716136	0.03669176078	0.0600707518	0.1771781994	0.35734362492
e	0.00367292039754	0.00193231703058	0.00048848529979	0.00039987750576	0.000573999694126	0.000589542454548	0.00345990275653	0.0004173613829	0.0008543933274	0.00329526466	0.00577920768	0.0358839556	0.0340925562	0.0903848426	0.0842839924	0.1145879988	0.0671013496	0.0617506824	0.0845175612	0.31612848	0.089805284
j	0.00138716179	0.0014932056948	0.00082523189446	0.00161831949974	0.0012661158154	0.0010798131942	0.001656579495	0.00236610593824	0.0027719050276	0.00515462293	0.00615357538	0.0141406653	0.0199725656	0.0587984882	0.0730216452	0.0492412352	0.0853162972	0.0369987895	0.112705306	0.2718388268	0.25219356164
a	0.0026042595102	0.00111936323548	0.000344072887004	0.00070426500626	0.0010215524827	0.00246476633218	0.014733573034	0.00192785200708	0.0049087169436	0.013481086968	0.025886004074	0.0414897632	0.05123881692	0.064316482	0.0737132532	0.0632188566	0.0661163965	0.024264829	0.1052921612	0.3688657452	0.0722881616
m	0.00198113857152	0.00152538450798	0.00115300102012	0.00172252217858	0.00094304109204	0.001256593166	0.00124125325212	0.00202096667834	0.00243711111986	0.0055528404988	0.00573928766	0.01314301696	0.0298982418	0.057792995	0.0822544292	0.04634827966	0.081900764	0.0363527052	0.118044576	0.339019098	0.169672752696
è	0.0014214704796	0.00069894733758	0.00019228588368	0.00084093436316	0.0012090560182	0.00243187561304	0.015386577406	0.00278332462904	0.00653104119252	0.014306222899	0.0383534035	0.0281228522	0.04560858032	0.0518107076	0.070093494	0.0610681802	0.0586356146	0.0193823346	0.1165834428	0.371484325	0.0930553272
d	0.000870030718	0.0018553486324	0.0010791394418	0.0026601853774	0.0066191759226	0.0038054044139	0.0044788927858	0.00476633811812	0.001631479809	0.004107937034	0.016104206728	0.0055881568	0.0360864571	0.0414560834	0.0432372666	0.0404325744	0.0684038662	0.04359456892	0.0976298774	0.446011048	0.12958199814
i	0.00364174083434	0.00119372948184	0.0009911873126	0.0002407686094	0.00016735223632	0.00040140522842	0.0005703425374	0.0010309729312	0.00298267666022	0.0046394299296	0.01066401448	0.01481887704	0.04022904602	0.0686161678	0.07842179466	0.073055841	0.0487312482	0.02996252656	0.0732805448	0.4487759248	0.0975843764
k	0.00116429569	0.0022465406	0.0014596043938	0.003078749519	0.004307355396	0.002492252912	0.0037785147576	0.0067729558688	0.003659880688	0.009601427244	0.016069753686	0.00862643768	0.037625777	0.0689877368	0.0475372586	0.0364130026	0.053644402	0.02821173294	0.0582527024	0.1712210732	0.4348485562
o	0.0164398361948	0.00603227113168	0.014074166643	0.0039762959608	0.00112543806832	0.00164315784354	0.010462270691	0.0017970838347	0.0020197194684	0.003499075774	0.009509598588	0.01662277616	0.04282469136	0.0433692984	0.0724565542	0.0843568516	0.0617260346	0.03143197366	0.14267578086	0.330517884	0.103439269
</S>	0.002172974444	0.0021059978874	0.0012029431544	0.002717129264	0.002488013251	0.0018813401998	0.003645814082	0.0060675245742	0.0042910454352	0.009639148696	0.009232684216	0.01096276104	0.02424286468	0.03402663494	0.051206282	0.0293446684	0.0642887636	0.0251828784	0.0904440306	0.249289114	0.37556739962
