 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a	0.00381436789668	0.00135845270478	0.001962030101	0.00081786840274	0.002180916988	0.015835986194	0.032147805312	0.0579579092	0.2336855226	0.4357287346	0.13096397918	0.044521391152	0.0390250537106
p	0.001584203298	0.00087626623	0.000699691221	0.00092331434	0.001773954736	0.0063792994	0.01468671208	0.01807959748	0.1174704506	0.375685958	0.345518998	0.0313822078	0.08493932812
à	0.0026699797642	0.0006483950844	0.0025040800388	0.0019153376034	0.0018711741272	0.0032424592408	0.00953803652	0.00904035544	0.07363322644	0.441019756	0.1549256828	0.0840228524	0.21496866736
r	0.000500488835	0.0010623472758	0.0010959447936	0.0009832009242	0.0012242960506	0.00304183361	0.00223592564	0.0064301091	0.16247106468	0.1967084146	0.391287638	0.1732923014	0.0596664326
o	0.00133040199	0.001112343164	0.004107479294	0.0016445955256	0.00059495268	0.003701620606	0.0113858603	0.04071131642	0.04894814	0.483328274	0.1801646304	0.156293114	0.066677279408
n	0.002808505266	0.00730290092	0.00321638214	0.007910999188	0.0130971396	0.00903172334	0.00628629671	0.02786960266	0.02045573376	0.061548298	0.3754884012	0.276468808	0.188515224
t	0.0025009600234	0.001651040678	0.0112898910466	0.0021320530588	0.00158207477144	0.0022801348986	0.005945670458	0.002281879712	0.01292298818	0.251414942	0.2911166364	0.325978208	0.0889035157
a	0.00359227002208	0.00072855158086	0.00123267217436	0.00031545110048	0.001790773931	0.0034438669914	0.0062137850391	0.006523038924	0.0342946387	0.2953526996	0.3199745572	0.199796822	0.12674086316
m	0.0016704296466	0.001313433646	0.0017486393126	0.001363489736	0.004027078239	0.010690652108	0.0123508437096	0.00881276216	0.010561788208	0.0373144708	0.253496148	0.286880902	0.3697693404
e	0.0079351175702	0.0021068640224	0.010775462533	0.0013970683528	0.00177794121152	0.0020847949912	0.006936896685	0.002324727386	0.0053460877	0.1061345858	0.1908386746	0.42188692	0.2404548628
m	0.0011496488347	0.003151191055	0.0015494257118	0.0019886761354	0.00471334770704	0.0055181168594	0.00452416484406	0.005894634178	0.008095517674	0.01377645608	0.109301376	0.62637616	0.21396126714
e	0.006043640548	0.0014657512292	0.0063407166306	0.0010400087061	0.0015616694182	0.0032573504496	0.0083498107892	0.002582372524	0.008028996118	0.0520833182	0.1621370914	0.580079702	0.167029585
a	0.00095483306876	0.00257510495452	0.00114322549628	0.0021698878372	0.005662057073	0.00511202668452	0.0035880359302	0.0056263872608	0.004321265495	0.009398474914	0.0581058938	0.687604424	0.21373840198
</S>	0.0203168960466	0.002747802488	0.0039404900156	0.0019408908152	0.0060125191252	0.020278576525	0.0157665155022	0.006013172562	0.0115240543212	0.02162252716	0.1060673076	0.446984938	0.33678430352
