 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
i	0.003101757936	0.003269631388	0.004604435226	0.03273934414	0.2203030488	0.3643488852	0.2539857826	0.093461928	0.018230905208	0.00298803531314	0.0014897029706	0.00147654324856
s	0.006391699488	0.0023475048786	0.001868274317	0.00551995142	0.0794873082	0.423673534	0.3201712974	0.1172240656	0.022188789264	0.012321981685	0.0015956847032	0.00720988891186
à	0.0031653530004	0.000610930614	0.0028023939329	0.00504467776	0.0940086008	0.28274274	0.384513264	0.2109699856	0.009125553304	0.002576467112	0.002669718442	0.00177033268715
m	0.0015316706	0.001426422382	0.00170969191066	0.0042129705228	0.01982671516	0.319499276	0.377218896	0.237836756	0.0277069126	0.005416210778	0.0022160409588	0.00139846493879
b	0.00064843515146	0.000378818756	0.00195132171	0.003755659924	0.06198742006	0.198077473	0.575970476	0.0505932338	0.07933052299	0.007936281446	0.010566667952	0.00880370371948
a	0.0054807354172	0.01255557147	0.0068149151706	0.001883089108	0.01014487256	0.1044169974	0.3926754272	0.2434866978	0.206338246232	0.0058637653468	0.00448393677	0.005855678537
v	0.0008201994378	0.001763724664	0.0006803389568	0.001141987046	0.00351549436	0.06728920452	0.1974952954	0.41597336	0.293517996	0.01175481984	0.002728909512	0.003318693932
ò	0.0023742667332	0.0009924034292	0.0039148291774	0.001673514514	0.00919214968	0.0398407704	0.423777415	0.295512316	0.163173934252	0.0124911932	0.03318514758	0.013872066402
r	0.001745686267	0.001276239694	0.000744560884	0.00076157028	0.00189799364	0.03483006932	0.1720789668	0.450936406	0.2657703974	0.06136544728	0.00619932726	0.002393298062
a	0.0009476934686	0.000903280438	0.002303339759	0.001148562644	0.00270585274	0.0260327508	0.4114801972	0.2455233384	0.240465854	0.0301522664	0.016073064	0.022263805816
s	0.002725902596	0.006963659836	0.004716416942	0.006587609402	0.00792696774	0.01481464378	0.034623575	0.2445861934	0.430423306	0.18228634	0.0465257443	0.017819634
o	0.001873164877	0.00045394682508	0.00172001849356	0.0011132528898	0.0032170223812	0.00867072172	0.1820272444	0.137759896	0.415050241	0.1345001378	0.0668415732	0.04677276318
t	0.001504495474	0.003373455364	0.0104364469134	0.006990478654	0.003517473488	0.01155560326	0.02036556078	0.12928807664	0.304562235	0.359945416	0.1233413613	0.02511938542
s	0.0079092735162	0.00070756890394	0.00238816575092	0.0014558363579	0.0024534507948	0.00437551172	0.048059781	0.108620098	0.3035289492	0.26739251	0.186111746	0.0669971276
o	0.0008843172639	0.0022791854447	0.00534433307643	0.00279649330876	0.0017802781053	0.0033355461784	0.026913276424	0.17314486654	0.4790211992	0.1312769172	0.0972768714	0.07594670944
m	0.0009452968106	0.0020718756684	0.0045296874379	0.0069818016987	0.0102752139662	0.007403199379	0.00831491382	0.0460587046	0.2578366924	0.3047335246	0.2510129896	0.0998360688
ì	0.0076465578454	0.0021593472748	0.00598688784604	0.003192330011	0.0074277534534	0.002999069348	0.01416931962	0.03900020578	0.256263344	0.34390525	0.1506002844	0.1666496562
n	0.000414691763	0.001404070455	0.0015472924668	0.0018903361364	0.00113487259374	0.001754714632	0.003614421934	0.02456365702	0.10603663388	0.27179034	0.493252698	0.092596265
a	0.0010759855544	0.0015078574832	0.0069778558491	0.00215000597232	0.0020130248126	0.002494467762	0.010129807132	0.01900149704	0.0846072506	0.344206194	0.372078114	0.153757942
f	0.001300973698	0.00368989592	0.005302142148	0.00619436574	0.005743361476	0.005427870208	0.0080541286926	0.02608898466	0.08558072596	0.1185016088	0.421294722	0.3128212196
è	0.003002111955	0.0029032843842	0.0059060922912	0.0040687697446	0.0018042484226	0.001173297429	0.0047005598114	0.007085538208	0.03716543902	0.1763874682	0.549609464	0.2061937314
r	0.000389516774	0.000989212144	0.0009800231254	0.0012519777644	0.001192089061	0.0012598372666	0.00123318790606	0.003108410712	0.01892111104	0.0471540166	0.826579734	0.09694086888
i	0.0010930708898	0.0016463679846	0.0024091875872	0.002467538842	0.0005581343199	0.000498095717	0.0017308747006	0.006563093932	0.014544294898	0.1415233248	0.71491769	0.1120483256
</S>	0.001151242574	0.00424140371	0.004610872402	0.006566218416	0.0087744111228	0.008811383592	0.00988148264406	0.0154862055854	0.025533367854	0.0309321022	0.38267611	0.5013352014
