 	mia	sorella	quest'	anno	che	viene	vuole	diventare	dottoressa	</S>
n	0.0044681342974	0.0095276217532	0.008260699771	0.0035200148308	0.006214133758	0.015732154196	0.1497479104	0.449883304	0.249903126	0.10274293956
t	0.0029737651242	0.0013071268324	0.00118062829092	0.00217525948708	0.004612494423	0.00500720249	0.05979541132	0.2986169656	0.5262861954	0.09804495428
è	0.00667884484096	0.0039907436441	0.00531424072603	0.0010782799896	0.0126037471848	0.0074034833845	0.11130215738	0.1710989222	0.556798372	0.1237311906
s	0.0005621761792	0.00205590009554	0.00249074763808	0.00143813148268	0.0010839669016	0.0098504812128	0.05212910686	0.1845009622	0.632245196	0.1136433113
s	0.00275896905536	0.00057289162548	0.00048933100788	0.00161373678534	0.002265560268	0.006689393896	0.06622449696	0.152938172	0.626765598	0.13968187417
i	0.0063117678768	0.0142579599754	0.0227236738406	0.0060993495228	0.00274598743266	0.0048647414892	0.05262569732	0.11141818178	0.622540512	0.1564120896
m	0.001533507736	0.005985602992	0.0051743084812	0.0069806251014	0.0041997619556	0.013396506518	0.032738865186	0.133857861646	0.427598116	0.3685348464
e	0.00727226435616	0.00110079443094	0.00080592925199	0.0015431201987	0.00161358290232	0.0017146637746	0.01385268374	0.0643544126	0.648762822	0.258979709
s	0.008050644357	0.0093337046209	0.010975474167	0.00680647551567	0.0106844521535	0.0073343994366	0.0167700829466	0.06241776686	0.570898156	0.29672885568
s	0.00484444204286	0.000941048679156	0.000809753175668	0.00095884250332	0.00080013650184	0.000927401884	0.005705496276	0.1407657028	0.713869402	0.1303777742
è	0.0016565378837	0.00112830010628	0.00110076685342	0.0004222561456	0.00130272067112	0.00095118375584	0.00886465928	0.0941817072	0.77485778	0.1155340682
r	0.00285864927214	0.00353108155868	0.0102728153772	0.00712559883114	0.00207616430608	0.007926174878	0.0066317557232	0.05337884552	0.73655347	0.169645427
a	0.00301003474648	0.00077237703578	0.00051912280514	0.00191516272332	0.00134388851914	0.0011742993226	0.006720130192	0.02934003438	0.8189913	0.13621368156
</S>	0.01298793635	0.0222397954394	0.037960142865	0.033209350022	0.0179597096903	0.0357096781164	0.0432561583868	0.0666546245032	0.222856097	0.5071665034
