 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
r	0.0034983382598	0.00557558694	0.0643413014	0.59765246	0.2282345922	0.0858823338	0.008767916146	0.00298199818	0.00099070960882	0.00168145130866	0.000393300971832
i	0.006815342758	0.009447178228	0.0326450516	0.499488152	0.287283178	0.1152231366	0.033732513	0.00456335727	0.001399502602	0.0006063482018	0.00879624855388
è	0.006859370908	0.00687081652	0.0167838112	0.1668923616	0.2689094132	0.3622522268	0.1328177424	0.02749263906	0.007780134088	0.0022030155346	0.001138488934
s	0.0041755389848	0.003391428254	0.00785565513	0.1065961598	0.1895308838	0.442702278	0.1045975638	0.116041402	0.011206501812	0.010344519884	0.00355805976
s	0.00144261906482	0.00141866866408	0.00669511857	0.0469352152	0.2229780864	0.51946526	0.1494497952	0.0383441679	0.00376235788	0.0049434886142	0.0045652127946
u	0.008051568918	0.015993142813	0.0124132234689	0.06441750412	0.084751763	0.495312016	0.11373778	0.12836622506	0.014478600244	0.0534861365507	0.0089920591522
m	0.001151568778	0.001391005758	0.001206037424	0.013208837688	0.0392626659	0.2847917442	0.457225698	0.12912814	0.0600147448	0.00962012159	0.002999415992
u	0.0028192709446	0.002198171622	0.00295668337	0.00868867371	0.0391776204	0.432776196	0.332643958	0.115225125	0.0233300896	0.02030020919	0.0198839574326
a	0.0050499026572	0.006979227316	0.005379144754	0.0102294488916	0.03058488767	0.0716218898	0.431356059	0.276436086	0.1283749224	0.025075951346	0.008912435154
v	0.003710953344	0.001459131996	0.000434743789	0.0023329142676	0.00246913476	0.0237355496	0.300770899	0.4865789472	0.1494213658	0.01996786358	0.00911851201
ò	0.005462512668	0.001435856159	0.0040056478164	0.006649234656	0.01557587618	0.14745345614	0.174345478	0.384839974	0.2098555102	0.0231756036	0.02720084588
r	0.001259747592	0.00105198614	0.0002946314398	0.001961012062	0.002423164856	0.02200451092	0.1186622114	0.64477767	0.1747579794	0.02781028014	0.00499682756
a	0.0009849671784	0.000697416242	0.00060224325	0.000499334116	0.00517354784	0.03017809912	0.2051767106	0.290207374	0.3788229594	0.0624797532	0.02517760356
s	0.00223078394	0.008031968916	0.0029900557024	0.007329766112	0.010058120914	0.01677331644	0.1044420744	0.176889166	0.466454662	0.1279629034	0.076837176
o	0.00218916226414	0.0014014940638	0.00112901987253	0.0012846353803	0.0055622329238	0.01088907442	0.09190837226	0.2411705972	0.372489706	0.22320768266	0.04876803292
t	0.001830055966	0.00306998565	0.0029393573048	0.00862160152	0.01431641496	0.013651677266	0.0319029143	0.0764243968	0.451793912	0.327439322	0.068010352
o	0.010450943022	0.0010379512196	0.00155763111956	0.00103384733522	0.0063405403554	0.003707984712	0.03577211976	0.100514423	0.3588421712	0.40771037	0.0730320312
t	0.000707549342	0.0022205347814	0.001478771862	0.0057031279314	0.0052033854142	0.005572103024	0.00928448318	0.03707420708	0.272968052	0.557006908	0.1027808778
s	0.008924779828	0.0009454717133	0.0013374205627	0.001265998779	0.00438490969948	0.002847823964	0.01637760713	0.04500905084	0.307554623	0.513922882	0.097429434
o	0.00098516714468	0.00185776694864	0.00154515357338	0.0010565432374	0.00094854825318	0.001071783477	0.004631893156	0.007594649592	0.2703183216	0.6309546116	0.079035509
m	0.00051054574972	0.0020378179798	0.00085616922192	0.006015359325	0.00417808685749	0.00634575282724	0.0154645106596	0.018908919546	0.1019839368	0.502636206	0.34106273294
ì	0.00286743568524	0.00120380382532	0.000804868625314	0.00111987532165	0.00165298713388	0.000883097002	0.006544668286	0.006097303768	0.1448043526	0.65522606	0.1787955358
</S>	0.0003999801408	0.001422924844	0.0004689105136	0.0025611156328	0.0017082566025	0.00183769528814	0.004365712992	0.012328988272	0.0429030992	0.60362738	0.3283759898
